ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
18902	Nyamal	nyam1271	OLD		miʈaɲa	m i ʈ a ɲ a	m i t a H a	M V T V N V	M I T A N A	OLD:1	1	OLD:MT	2895
18903	Nyangumarta	nyan1301	OLD		jaɲci	j a ɲ c i	y a H T i	J V N K V	J A N C I	OLD:7786	7786	OLD:JN	2882
18904	Nyunga	nyun1247	OLD		mandcaŋ	m a n d c a ŋ	m a n d T a N	M V N T K V N	M A N T C A N	OLD:7770	7770	OLD:MN	2894
18905	Paakantyi	darl1243	OLD		wiḍ/du	w i ḍ/d u	w i d u	W V T V	W I T Y	OLD:7767	7767	OLD:WT	2915
18907	Panytyima	pany1241	OLD		cucu	c u c u	T u T u	K V K V	C Y C Y	OLD:7836	7836	OLD:KK	2887
18908	Banggarla	bang1339	OLD		pulka	p u l k a	p u l k a	P V R K V	P Y L K A	OLD:7795	7795	OLD:PR	2903
18909	Bayungu	bayu1240	OLD		t̪ul̪anu	t̪ u l̪ a n u	t u l a n u	T V R V N V	T Y L A N Y	OLD:7789	7789	OLD:TR	2911
18913	Pitjantjatjara	pitj1243	OLD		pampa	p a m p a	p a m p a	P V M P V	P A M P A	OLD:7750	7750	OLD:PM	2901
18914	Pitta Pitta	pitt1247	OLD		kupakupa	k u p a k u p a	k u p a k u p a	K V P V K V P V	K Y P A K Y P A	OLD:7800	7800	OLD:KP	2890
18918	Ritarungo	rita1239	OLD		baman	b a m a n	b a m a n	P V M V N	P A M A N	OLD:7759	7759	OLD:PM	2901
18920	Dhalandji	dhal1245	OLD		t̪ul̪anu	t̪ u l̪ a n u	t u l a n u	T V R V N V	T Y L A N Y	OLD:7789	7789	OLD:TR	2911
18921	Dhargari	dhar1247	OLD		t̪ucalguɹa	t̪ u c a l g u ɹ a	t u T a l g u r a	T V K V R K V R V	T Y C A L K Y R A	OLD:7789	7789	OLD:TK	2907
18924	Wagaya	waga1260	OLD		peɹicana	p e ɹ i c a n a	p e r i T a n a	P V R V K V N V	P E R I C A N A	OLD:7821	7821	OLD:PR	2903
18930	Ngura	ngur1261	OLD		karu	k a r u	k a r u	K V R V	K A R Y	OLD:7790	7790	OLD:KR	2891
18935	Warlpiri	warl1254	OLD		paɳtaŋaɳa	p a ɳ t a ŋ a ɳ a	p a n t a N a n a	P V N T V N V N V	P A N T A N A N A	OLD:7778	7778	OLD:PN	2902
18937	Wanman	wanm1242	OLD		jatilpa	j a t i l p a	y a t i l p a	J V T V R P V	J A T I L P A	OLD:7746	7746	OLD:JT	2884
18938	Wariyangga	wari1262	OLD		t̪ucalguɹa	t̪ u c a l g u ɹ a	t u T a l g u r a	T V K V R K V R V	T Y C A L K Y R A	OLD:7789	7789	OLD:TK	2907
18939	Warumungu	waru1265	OLD		wurmul	w u r m u l	w u r m u l	W V R M V R	W Y R M Y L	OLD:7772	7772	OLD:WR	2914
18940	Warumungu	waru1265	OLD		pulkːa	p u l kː a	p u l k a	P V R K V	P Y L K A	OLD:7772	7772	OLD:PR	2903
18942	Wathawurrung	wath1238	OLD		tane_guli	t a n e g u l i	t a n e g u l i	T V N V K V R V	T A N E K Y L I	OLD:7741	7741	OLD:TN	2909
18945	Wik-Mungkan	wikm1247	OLD		piːm_kipːij	p iː m k i pː i j	p i m k i p i y	P V M K V P V J	P I M K I P I J	OLD:7844	7844	OLD:PM	2901
18946	Wiradhuri	wira1262	OLD		barabarandin	b a r a b a r a n d i n	b a r a b a r a n d i n	P V R V P V R V N T V N	P A R A P A R A N T I N	OLD:7794	7794	OLD:PR	2903
18947	Wirangu-Nauo	wira1260	OLD		ɲuɹgaɖa	ɲ u ɹ g a ɖ a	H u r g a d a	N V R K V T V	N Y R K A T A	OLD:7775	7775	OLD:NR	2898
18953	Yan-nhangu	yann1237	OLD		galiŋu	g a l i ŋ u	g a l i N u	K V R V N V	K A L I N Y	OLD:7763	7763	OLD:KR	2891
18954	Yandruwandha	yand1253	OLD		maːtca	m aː t c a	m a t T a	M V T K V	M A T C A	OLD:7782	7782	OLD:MT	2895
18955	Yandruwandha	yand1253	OLD		matcaŋuda	m a t c a ŋ u d a	m a t T a N u d a	M V T K V N V T V	M A T C A N Y T A	OLD:7782	7782	OLD:MT	2895
18958	Yawarawarga	yawa1258	OLD		womala	w o m a l a	w o m a l a	W V M V R V	W U M A L A	OLD:7809	7809	OLD:WM	2913
18960	Yindjibarndi	yind1247	OLD		cucu	c u c u	T u T u	K V K V	C Y C Y	OLD:7836	7836	OLD:KK	2887
18963	Yorta Yorta	yort1237	OLD		d̪ama	d̪ a m a	d a m a	T V M V	T A M A	OLD:7805	7805	OLD:TM	2908
18965	Yulparitja	yulp1238	OLD		puʈaɲari	p u ʈ a ɲ a r i	p u t a H a r i	P V T V N V R V	P Y T A N A R I	OLD:7760	7760	OLD:PT	2904
18966	Yuwaalaraay	yuwa1242	OLD		mud̪i	m u d̪ i	m u d i	M V T V	M Y T I	OLD:7803	7803	OLD:MT	2895
18967	Yuwaalaraay	yuwa1242	OLD		wajamaː	w a j a m aː	w a y a m a	W V J V M V	W A J A M A	OLD:7803	7803	OLD:WJ	2912
18968	Yuwaalaraay	yuwa1242	OLD		wuːlman	w uː l m a n	w u l m a n	W V R M V N	W Y L M A N	OLD:7803	7803	OLD:WR	2914
18969	Adnyamathanha	adny1235	ONE		ubmanaka	u b m a n a k a	u b m a n a k a	V P M V N V K V	Y P M A N A K A	ONE:7879	7879	ONE:HP	2919
18971	Alyawarr	alya1239	ONE		aɲent	a ɲ e n t	a H e n t	V N V N T	A N E N T	ONE:7900	7900	ONE:HN	2918
18973	Arabana	arab1267	ONE		ŋucu	ŋ u c u	N u T u	N V K V	N Y C Y	ONE:7903	7903	ONE:NK	2935
18976	Yugambeh-Bandjalang	band1339	ONE		jabɹa	j a b ɹ a	y a b r a	J V P R V	J A P R A	ONE:7907	7907	ONE:JP	2924
18985	Dhangu	dhan1270	ONE		waŋgaɲ	w a ŋ g a ɲ	w a N g a H	W V N K V N	W A N K A N	ONE:7872	7872	ONE:WN	2946
18987	Sydney	sydn1236	ONE		wagulwai	w a g u l w a i	w a g u l w a i	W V K V R W V V	W A K Y L W A I	ONE:7888	7888	ONE:WK	2945
18992	Dhuwal	dhuw1249	ONE		waŋgaɲʔ	w a ŋ g a ɲ ʔ	w a N g a H 7	W V N K V N H	W A N K A N H	ONE:7872	7872	ONE:WN	2946
18994	Dieri	dier1241	ONE		kuɳu	k u ɳ u	k u n u	K V N V	K Y N Y	ONE:7868	7868	ONE:KN	2929
18995	Dyaabugay	dyaa1242	ONE		ɲiwul	ɲ i w u l	H i w u l	N V W V R	N I W Y L	ONE:7917	7917	ONE:NW	2939
18996	Djambarrpuyngu	djam1256	ONE		waŋgaɲ	w a ŋ g a ɲ	w a N g a H	W V N K V N	W A N K A N	ONE:7872	7872	ONE:WN	2946
18998	Djinang	djin1253	ONE		wuɹpmi	w u ɹ p m i	w u r p m i	W V R P M V	W Y R P M I	ONE:7875	7875	ONE:WR	2947
19003	Gamilaraay	gami1243	ONE		maːl	m aː l	m a l	M V R	M A L	ONE:7891	7891	ONE:MR	2932
19009	Kumbainggar	kumb1268	ONE		gaɭugun	g a ɭ u g u n	g a L u g u n	K V R V K V N	K A L Y K Y N	ONE:7924	7924	ONE:KR	2930
19013	Gupapuyngu	gupa1247	ONE		waŋgaɲ	w a ŋ g a ɲ	w a N g a H	W V N K V N	W A N K A N	ONE:7872	7872	ONE:WN	2946
19014	Gurindji	guri1247	ONE		cintaku	c i n t a k u	T i n t a k u	K V N T V K V	C I N T A K Y	ONE:7877	7877	ONE:KN	2929
19017	Guyani	guya1249	ONE		kumana	k u m a n a	k u m a n a	K V M V N V	K Y M A N A	ONE:7879	7879	ONE:KM	2928
19018	Sydney	sydn1236	ONE		jaole	j a o l e	y a o l e	J V V R V	J A U L E	ONE:7899	7899	ONE:JR	2925
19019	Jaru	jaru1254	ONE		gaŋi	g a ŋ i	g a N i	K V N V	K A N I	ONE:7880	7880	ONE:KN	2929
19021	Djiwarli	djiw1241	ONE		kajanu	k a j a n u	k a y a n u	K V J V N V	K A J A N Y	ONE:7867	7867	ONE:KJ	2926
19024	Kalkutung	kalk1246	ONE		ajar	a j a r	a y a r	V J V R	A J A R	ONE:7892	7892	ONE:HJ	2916
19025	Gamilaraay	gami1243	ONE		mal	m a l	m a l	M V R	M A L	ONE:7891	7891	ONE:MR	2932
19026	Karadjeri	kara1476	ONE		waɹaca	w a ɹ a c a	w a r a T a	W V R V K V	W A R A C A	ONE:7885	7885	ONE:WR	2947
19030	Kartujarra	kart1247	ONE		kucu	k u c u	k u T u	K V K V	K Y C Y	ONE:7925	7925	ONE:KK	2927
19033	Kaurna	kaur1267	ONE		kuma	k u m a	k u m a	K V M V	K Y M A	ONE:7879	7879	ONE:KM	2928
19038	Kukatja	kuka1246	ONE		gudcu	g u d c u	g u d T u	K V T K V	K Y T C Y	ONE:7925	7925	ONE:KT	2931
19039	Kuku-Yalanji	kuku1273	ONE		ɲubun	ɲ u b u n	H u b u n	N V P V N	N Y P Y N	ONE:7932	7932	ONE:NP	2937
19045	Gurdjar	gurd1238	ONE		n̪eːβ	n̪ eː β	n e b	N V P	N E B	ONE:7929	7929	ONE:NP	2937
19046	Gurdjar	gurd1238	ONE		ɹcoːnar	ɹ c oː n a r	r T o n a r	R K V N V R	R C U N A R	ONE:7929	7929	ONE:RK	2942
19047	Kuuku-Ya'u	kuuk1238	ONE		ɲiːʔilama	ɲ iː ʔ i l a m a	H i 7 i l a m a	N V H V R V M V	N I H I L A M A	ONE:7914	7914	ONE:NH	2934
19049	Kala Lagaw Ya	kala1377	ONE		uɹapun	u ɹ a p u n	u r a p u n	V R V P V N	Y R A P Y N	ONE:7870	7870	ONE:HR	2920
19055	Margany	marg1253	ONE		wakaɲu	w a k a ɲ u	w a k a H u	W V K V N V	W A K A N Y	ONE:7866	7866	ONE:WK	2945
19056	Martu Wangka	mart1256	ONE		kucu	k u c u	k u T u	K V K V	K Y C Y	ONE:7925	7925	ONE:KK	2927
19073	Mudburra	mudb1240	ONE		cindaku	c i n d a k u	T i n d a k u	K V N T V K V	C I N T A K Y	ONE:7877	7877	ONE:KN	2929
19075	Muruwari	muru1266	ONE		jaman	j a m a n	y a m a n	J V M V N	J A M A N	ONE:7886	7886	ONE:JM	2922
19078	Ngaanyatjarra	ngaa1240	ONE		kutcu	k u t c u	k u t T u	K V T K V	K Y T C Y	ONE:7925	7925	ONE:KT	2931
19079	Ngaanyatjarra	ngaa1240	ONE		kumpiɲu	k u m p i ɲ u	k u m p i H u	K V M P V N V	K Y M P I N Y	ONE:7925	7925	ONE:KM	2928
19081	Lower Riverland	lowe1402	ONE		məetatːa	m ə e t a tː a	m I e t a t a	M V V T V T V	M E E T A T A	ONE:7911	7911	ONE:MT	2933
19082	Ngamini	ngam1284	ONE		ŋunaɹa	ŋ u n a ɹ a	N u n a r a	N V N V R V	N Y N A R A	ONE:7919	7919	ONE:NN	2936
19085	Ngarinman	ngar1235	ONE		cindagu	c i n d a g u	T i n d a g u	K V N T V K V	C I N T A K Y	ONE:7877	7877	ONE:KN	2929
19087	Ngarluma	ngar1287	ONE		guɲcimu	g u ɲ c i m u	g u H T i m u	K V N K V M V	K Y N C I M Y	ONE:7904	7904	ONE:KN	2929
19088	Narrinyeri	narr1259	ONE		jam	j a m	y a m	J V M	J A M	ONE:7886	7886	ONE:JM	2922
19096	Northern Coastal Nyangumarta	nort2754	ONE		waɹaca	w a ɹ a c a	w a r a T a	W V R V K V	W A R A C A	ONE:7885	7885	ONE:WR	2947
19097	Nyamal	nyam1271	ONE		ekːamuɖa	e kː a m u ɖ a	e k a m u d a	V K V M V T V	E K A M Y T A	ONE:7933	7933	ONE:HK	2917
19098	Nyangumarta	nyan1301	ONE		waɹaca	w a ɹ a c a	w a r a T a	W V R V K V	W A R A C A	ONE:7885	7885	ONE:WR	2947
19099	Nyunga	nyun1247	ONE		kain	k a i n	k a i n	K V V N	K A I N	ONE:7867	7867	ONE:KN	2929
19100	Paakantyi	darl1243	ONE		nica	n i c a	n i T a	N V K V	N I C A	ONE:7869	7869	ONE:NK	2935
19103	Panytyima	pany1241	ONE		kuɲcilkan̪a	k u ɲ c i l k a n̪ a	k u H T i l k a n a	K V N K V R K V N V	K Y N C I L K A N A	ONE:7904	7904	ONE:KN	2929
19104	Banggarla	bang1339	ONE		goːomana	g oː o m a n a	g o o m a n a	K V V M V N V	K U U M A N A	ONE:7879	7879	ONE:KM	2928
19105	Bayungu	bayu1240	ONE		kuriga	k u r i g a	k u r i g a	K V R V K V	K Y R I K A	ONE:7915	7915	ONE:KR	2930
19109	Pitjantjatjara	pitj1243	ONE		kutcu	k u t c u	k u t T u	K V T K V	K Y T C Y	ONE:7925	7925	ONE:KT	2931
19110	Pitta Pitta	pitt1247	ONE		ŋuɹuɹu	ŋ u ɹ u ɹ u	N u r u r u	N V R V R V	N Y R Y R Y	ONE:7902	7902	ONE:NR	2938
19112	Ritarungo	rita1239	ONE		wiɖipijaŋʔ	w i ɖ i p i j a ŋ ʔ	w i d i p i y a N 7	W V T V P V J V N H	W I T I P I J A N H	ONE:7873	7873	ONE:WT	2948
19113	Dhalandji	dhal1245	ONE		kuriga	k u r i g a	k u r i g a	K V R V K V	K Y R I K A	ONE:7915	7915	ONE:KR	2930
19114	Dhargari	dhar1247	ONE		kajanu	k a j a n u	k a y a n u	K V J V N V	K A J A N Y	ONE:7867	7867	ONE:KJ	2926
19117	Wagaya	waga1260	ONE		jukunːgu	j u k u nː g u	y u k u n g u	J V K V N K V	J Y K Y N K Y	ONE:7923	7923	ONE:JK	2921
19124	Ngura	ngur1261	ONE		watcuwaɭi	w a t c u w a ɭ i	w a t T u w a L i	W V T K V W V R V	W A T C Y W A L I	ONE:7895	7895	ONE:WT	2948
19129	Warlpiri	warl1254	ONE		cinta	c i n t a	T i n t a	K V N T V	C I N T A	ONE:7877	7877	ONE:KN	2929
19131	Wanman	wanm1242	ONE		kumpiɲu	k u m p i ɲ u	k u m p i H u	K V M P V N V	K Y M P I N Y	ONE:7889	7889	ONE:KM	2928
19132	Wariyangga	wari1262	ONE		kant̪i	k a n t̪ i	k a n t i	K V N T V	K A N T I	ONE:7882	7882	ONE:KN	2929
19133	Warumungu	waru1265	ONE		jaɳti	j a ɳ t i	y a n t i	J V N T V	J A N T I	ONE:7876	7876	ONE:JN	2923
19135	Wathawurrung	wath1238	ONE		kuinmojt	k u i n m o j t	k u i n m o y t	K V V N M V J T	K Y I N M U J T	ONE:7883	7883	ONE:KN	2929
19140	Wik-Mungkan	wikm1247	ONE		t̪onam	t̪ o n a m	t o n a m	T V N V M	T U N A M	ONE:7905	7905	ONE:TN	2943
19141	Wiradhuri	wira1262	ONE		ŋuːnbaːj	ŋ uː n b aː j	N u n b a y	N V N P V J	N Y N P A J	ONE:7897	7897	ONE:NN	2936
19142	Wirangu-Nauo	wira1260	ONE		koːma	k oː m a	k o m a	K V M V	K U M A	ONE:7879	7879	ONE:KM	2928
19148	Yan-nhangu	yann1237	ONE		waɭip	w a ɭ i p	w a L i p	W V R V P	W A L I P	ONE:7871	7871	ONE:WR	2947
19149	Yandruwandha	yand1253	ONE		kuɳu	k u ɳ u	k u n u	K V N V	K Y N Y	ONE:7868	7868	ONE:KN	2929
19152	Yawarawarga	yawa1258	ONE		kuɳu	k u ɳ u	k u n u	K V N V	K Y N Y	ONE:7868	7868	ONE:KN	2929
19154	Yindjibarndi	yind1247	ONE		guɲci	g u ɲ c i	g u H T i	K V N K V	K Y N C I	ONE:7904	7904	ONE:KN	2929
19157	Yorta Yorta	yort1237	ONE		ijawa	i j a w a	i y a w a	V J V W V	I J A W A	ONE:7890	7890	ONE:HJ	2916
19159	Yulparitja	yulp1238	ONE		kucu	k u c u	k u T u	K V K V	K Y C Y	ONE:7925	7925	ONE:KK	2927
19160	Yuwaalaraay	yuwa1242	ONE		biːr	b iː r	b i r	P V R	P I R	ONE:7898	7898	ONE:PR	2941
19161	Yuwaalaraay	yuwa1242	ONE		bijar	b i j a r	b i y a r	P V J V R	P I J A R	ONE:7898	7898	ONE:PJ	2940
19162	Yuwaalaraay	yuwa1242	ONE		milan	m i l a n	m i l a n	M V R V N	M I L A N	ONE:7898	7898	ONE:MR	2932
19163	Yuwaalaraay	yuwa1242	ONE		ðuːl	ð uː l	8 u l	T V R	D Y L	ONE:7898	7898	ONE:TR	2944
19164	Adnyamathanha	adny1235	OPEN		japaʈi	j a p a ʈ i	y a p a t i	J V P V T V	J A P A T I	OPEN:7958	7958	OPEN:JP	2950
19165	Alyawarr	alya1239	OPEN		alcweɹ	a l c w e ɹ	a l T w e r	V R K W V R	A L C W E R	OPEN:7967	7967	OPEN:HR	2949
19166	Arabana	arab1267	OPEN		paɭu	p a ɭ u	p a L u	P V R V	P A L Y	OPEN:7998	7998	OPEN:PR	2963
19168	Yugambeh-Bandjalang	band1339	OPEN		buɹa	b u ɹ a	b u r a	P V R V	P Y R A	OPEN:1	1	OPEN:PR	2963
19173	Dhangu	dhan1270	OPEN		barjun	b a r j u n	b a r y u n	P V R J V N	P A R J Y N	OPEN:7945	7945	OPEN:PR	2963
19176	Dhuwal	dhuw1249	OPEN		ɭapmaɹam	ɭ a p m a ɹ a m	L a p m a r a m	R V P M V R V M	L A P M A R A M	OPEN:7944	7944	OPEN:RP	2966
19178	Dieri	dier1241	OPEN		biɹiŋananta	b i ɹ i ŋ a n a n t a	b i r i N a n a n t a	P V R V N V N V N T V	P I R I N A N A N T A	OPEN:7972	7972	OPEN:PR	2963
19179	Dyaabugay	dyaa1242	OPEN		budaj	b u d a j	b u d a y	P V T V J	P Y T A J	OPEN:7985	7985	OPEN:PT	2964
19180	Djinang	djin1253	OPEN		lapmiɹigi	l a p m i ɹ i g i	l a p m i r i g i	R V P M V R V K V	L A P M I R I K I	OPEN:7944	7944	OPEN:RP	2966
19181	Gamilaraay	gami1243	OPEN		d̪umali	d̪ u m a l i	d u m a l i	T V M V R V	T Y M A L I	OPEN:1	1	OPEN:TM	2970
19182	Kumbainggar	kumb1268	OPEN		balgaːr	b a l g aː r	b a l g a r	P V R K V R	P A L K A R	OPEN:7993	7993	OPEN:PR	2963
19184	Gurindji	guri1247	OPEN		wir_manana	w i r m a n a n a	w i r m a n a n a	W V R M V N V N V	W I R M A N A N A	OPEN:7950	7950	OPEN:WR	2974
19186	Guyani	guya1249	OPEN		biɹininta	b i ɹ i n i n t a	b i r i n i n t a	P V R V N V N T V	P I R I N I N T A	OPEN:7972	7972	OPEN:PR	2963
19187	Sydney	sydn1236	OPEN		baɹad	b a ɹ a d	b a r a d	P V R V T	P A R A T	OPEN:1	1	OPEN:PR	2963
19188	Jaru	jaru1254	OPEN		baŋgac_manan	b a ŋ g a c m a n a n	b a N g a T m a n a n	P V N K V K M V N V N	P A N K A C M A N A N	OPEN:7951	7951	OPEN:PN	2962
19190	Djiwarli	djiw1241	OPEN		t̪aːria	t̪ aː r i a	t a r i a	T V R V V	T A R I A	OPEN:7995	7995	OPEN:TR	2972
19191	Kalkutung	kalk1246	OPEN		piɳʈa	p i ɳ ʈ a	p i n t a	P V N T V	P I N T A	OPEN:7965	7965	OPEN:PN	2962
19192	Gamilaraay	gami1243	OPEN		d̪umali	d̪ u m a l i	d u m a l i	T V M V R V	T Y M A L I	OPEN:1	1	OPEN:TM	2970
19193	Karadjeri	kara1476	OPEN		pal	p a l	p a l	P V R	P A L	OPEN:7979	7979	OPEN:PR	2963
19195	Kartujarra	kart1247	OPEN		lakaɳpuwa	l a k a ɳ p u w a	l a k a n p u w a	R V K V N P V W V	L A K A N P Y W A	OPEN:1	1	OPEN:RK	2965
19196	Kaurna	kaur1267	OPEN		tapːiŋjandi	t a pː i ŋ j a n d i	t a p i N y a n d i	T V P V N J V N T V	T A P I N J A N T I	OPEN:7956	7956	OPEN:TP	2971
19199	Kukatja	kuka1246	OPEN		zwinan	z w i n a n	z w i n a n	S W V N V N	S W I N A N	OPEN:7977	7977	OPEN:SW	2968
19200	Kuku-Yalanji	kuku1273	OPEN		walŋal	w a l ŋ a l	w a l N a l	W V R N V R	W A L N A L	OPEN:7948	7948	OPEN:WR	2974
19201	Gurdjar	gurd1238	OPEN		ɣilkan̪	ɣ i l k a n̪	x i l k a n	K V R K V N	G I L K A N	OPEN:7996	7996	OPEN:KR	2953
19202	Kala Lagaw Ya	kala1377	OPEN		gudpudai	g u d p u d a i	g u d p u d a i	K V T P V T V V	K Y T P Y T A I	OPEN:7946	7946	OPEN:KT	2954
19204	Martu Wangka	mart1256	OPEN		lakaɳpuŋu	l a k a ɳ p u ŋ u	l a k a n p u N u	R V K V N P V N V	L A K A N P Y N Y	OPEN:7943	7943	OPEN:RK	2965
19205	Mudburra	mudb1240	OPEN		waɭk	w a ɭ k	w a L k	W V R K	W A L K	OPEN:7953	7953	OPEN:WR	2974
19207	Muruwari	muru1266	OPEN		paka	p a k a	p a k a	P V K V	P A K A	OPEN:7982	7982	OPEN:PK	2961
19209	Ngaanyatjarra	ngaa1240	OPEN		munkarajaɭa	m u n k a r a j a ɭ a	m u n k a r a y a L a	M V N K V R V J V R V	M Y N K A R A J A L A	OPEN:7940	7940	OPEN:MN	2956
19210	Ngaanyatjarra	ngaa1240	OPEN		wiŋaɳ	w i ŋ a ɳ	w i N a n	W V N V N	W I N A N	OPEN:7940	7940	OPEN:WN	2973
19211	Ngaanyatjarra	ngaa1240	OPEN		wiŋaɳciri	w i ŋ a ɳ c i r i	w i N a n T i r i	W V N V N K V R V	W I N A N C I R I	OPEN:7940	7940	OPEN:WN	2973
19212	Ngaanyatjarra	ngaa1240	OPEN		wiːnciri	w iː n c i r i	w i n T i r i	W V N K V R V	W I N C I R I	OPEN:7940	7940	OPEN:WN	2973
19213	Ngaanyatjarra	ngaa1240	OPEN		jaɭa	j a ɭ a	y a L a	J V R V	J A L A	OPEN:7940	7940	OPEN:JR	2951
19214	Ngaanyatjarra	ngaa1240	OPEN		jaɭantciri	j a ɭ a n t c i r i	y a L a n t T i r i	J V R V N T K V R V	J A L A N T C I R I	OPEN:7940	7940	OPEN:JR	2951
19216	Lower Riverland	lowe1402	OPEN		poŋkuɳnamin	p o ŋ k u ɳ n a m i n	p o N k u n n a m i n	P V N K V N N V M V N	P U N K Y N N A M I N	OPEN:7994	7994	OPEN:PN	2962
19217	Ngamini	ngam1284	OPEN		biɹinta	b i ɹ i n t a	b i r i n t a	P V R V N T V	P I R I N T A	OPEN:7972	7972	OPEN:PR	2963
19218	Ngarinman	ngar1235	OPEN		wanbarg_mani	w a n b a r g m a n i	w a n b a r g m a n i	W V N P V R K M V N V	W A N P A R K M A N I	OPEN:7957	7957	OPEN:WN	2973
19219	Ngarluma	ngar1287	OPEN		t̪ajakalku	t̪ a j a k a l k u	t a y a k a l k u	T V J V K V R K V	T A J A K A L K Y	OPEN:7999	7999	OPEN:TJ	2969
19220	Narrinyeri	narr1259	OPEN		teɹmul	t e ɹ m u l	t e r m u l	T V R M V R	T E R M Y L	OPEN:7962	7962	OPEN:TR	2972
19223	Northern Coastal Nyangumarta	nort2754	OPEN		piɭi_cini	p i ɭ i c i n i	p i L i T i n i	P V R V K V N V	P I L I C I N I	OPEN:7998	7998	OPEN:PR	2963
19224	Nyangumarta	nyan1301	OPEN		kuʈaɳa	k u ʈ a ɳ a	k u t a n a	K V T V N V	K Y T A N A	OPEN:7968	7968	OPEN:KT	2954
19225	Nyunga	nyun1247	OPEN		jolgaɹɹoːn	j o l g a ɹ ɹ oː n	y o l g a r r o n	J V R K V R R V N	J U L K A R R U N	OPEN:1	1	OPEN:JR	2951
19226	Paakantyi	darl1243	OPEN		bijaɹa	b i j a ɹ a	b i y a r a	P V J V R V	P I J A R A	OPEN:7949	7949	OPEN:PJ	2960
19227	Banggarla	bang1339	OPEN		ilja	i l j a	i l y a	V R J V	I L J A	OPEN:7955	7955	OPEN:HR	2949
19228	Bayungu	bayu1240	OPEN		n̪ambanma	n̪ a m b a n m a	n a m b a n m a	N V M P V N M V	N A M P A N M A	OPEN:7970	7970	OPEN:NM	2959
19231	Pitjantjatjara	pitj1243	OPEN		ala	a l a	a l a	V R V	A L A	OPEN:7941	7941	OPEN:HR	2949
19232	Pitta Pitta	pitt1247	OPEN		marha	m a r h a	m a r h a	M V R H V	M A R H A	OPEN:7969	7969	OPEN:MR	2957
19233	Ritarungo	rita1239	OPEN		ɭarʔʲun	ɭ a r ʔʲ u n	L a r 7 u n	R V R H V N	L A R H Y N	OPEN:7947	7947	OPEN:RR	2967
19235	Dhalandji	dhal1245	OPEN		kuɹurin	k u ɹ u r i n	k u r u r i n	K V R V R V N	K Y R Y R I N	OPEN:7990	7990	OPEN:KR	2953
19236	Dhargari	dhar1247	OPEN		wiɭga	w i ɭ g a	w i L g a	W V R K V	W I L K A	OPEN:7978	7978	OPEN:WR	2974
19239	Wagaya	waga1260	OPEN		peɭʔink	p e ɭ ʔ i n k	p e L 7 i n k	P V R H V N K	P E L H I N K	OPEN:7984	7984	OPEN:PR	2963
19246	Warlpiri	warl1254	OPEN		lakamani	l a k a m a n i	l a k a m a n i	R V K V M V N V	L A K A M A N I	OPEN:7943	7943	OPEN:RK	2965
19248	Wariyangga	wari1262	OPEN		waɖawaɖa	w a ɖ a w a ɖ a	w a d a w a d a	W V T V W V T V	W A T A W A T A	OPEN:7942	7942	OPEN:WT	2975
19249	Warumungu	waru1265	OPEN		waɹacanta	w a ɹ a c a n t a	w a r a T a n t a	W V R V K V N T V	W A R A C A N T A	OPEN:7952	7952	OPEN:WR	2974
19250	Wathawurrung	wath1238	OPEN		bakupma	b a k u p m a	b a k u p m a	P V K V P M V	P A K Y P M A	OPEN:7960	7960	OPEN:PK	2961
19253	Wik-Mungkan	wikm1247	OPEN		meːʔpencaŋ	m eː ʔ p e n c a ŋ	m e 7 p e n T a N	M V H P V N K V N	M E H P E N C A N	OPEN:7992	7992	OPEN:MH	2955
19254	Wiradhuri	wira1262	OPEN		dalbagara	d a l b a g a r a	d a l b a g a r a	T V R P V K V R V	T A L P A K A R A	OPEN:7966	7966	OPEN:TR	2972
19255	Wirangu-Nauo	wira1260	OPEN		bidu	b i d u	b i d u	P V T V	P I T Y	OPEN:7954	7954	OPEN:PT	2964
19257	Yan-nhangu	yann1237	OPEN		ɭapmijama	ɭ a p m i j a m a	L a p m i y a m a	R V P M V J V M V	L A P M I J A M A	OPEN:7944	7944	OPEN:RP	2966
19258	Yandruwandha	yand1253	OPEN		pindɹ	p i n d ɹ	p i n d r	P V N T R	P I N T R	OPEN:7961	7961	OPEN:PN	2962
19260	Yawarawarga	yawa1258	OPEN		piɹinaɹi	p i ɹ i n a ɹ i	p i r i n a r i	P V R V N V R V	P I R I N A R I	OPEN:7972	7972	OPEN:PR	2963
19261	Yindjibarndi	yind1247	OPEN		maɖuwaɳi	m a ɖ u w a ɳ i	m a d u w a n i	M V T V W V N V	M A T Y W A N I	OPEN:7939	7939	OPEN:MT	2958
19263	Yulparitja	yulp1238	OPEN		lakanpuwa	l a k a n p u w a	l a k a n p u w a	R V K V N P V W V	L A K A N P Y W A	OPEN:7943	7943	OPEN:RK	2965
19264	Yuwaalaraay	yuwa1242	OPEN		ganaːj	g a n aː j	g a n a y	K V N V J	K A N A J	OPEN:7964	7964	OPEN:KN	2952
19265	Adnyamathanha	adny1235	OTHER		ucu	u c u	u T u	V K V	Y C Y	OTHER:8060	8060	OTHER:HK	2976
