ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
10437	Mon	mnw	palm (of hand)		həta	h ə t a	h I t a	H V T V	H E T A	14	1620	palm (of hand):HT	1921
10438	Nyahkur	cbn	palm (of hand)		ntáːl	n t áː l	n t a l	N T V R	N T A L	14	1620	palm (of hand):NT	1925
10443	Kharia	khr	palm (of hand)		tarhatʰi	t a r h a tʰ i	t a r h a t i	T V R H V T V	T A R H A T I	18	1621	palm (of hand):TR	1937
10447	Santali	sat	palm (of hand)		talkʰa	t a l kʰ a	t a l k a	T V R K V	T A L K A	20	1623	palm (of hand):TR	1937
10448	Sora	srb	palm (of hand)		ətalsi	ə t a l s i	I t a l s i	V T V R S V	E T A L S I	20	1623	palm (of hand):HT	1921
10449	Car	caq	palm (of hand)		ʔɛltiː	ʔ ɛ l t iː	7 E l t i	H V R T V	H E L T I	21	1624	palm (of hand):HR	1920
10451	Nancowri	ncb	palm (of hand)		ʔoaltaj	ʔ oa l t a j	7 o l t a y	H V R T V J	H U L T A J	21	1624	palm (of hand):HR	1920
10460	Lawa(Ratanakul)	lcp	palm (of hand)		lətʰɨək	l ə tʰ ɨə k	l I t I k	R V T V K	L E T I K	9	1634	palm (of hand):RT	1931
10462	ManMet	mml	palm (of hand)		atak³¹tʰiʔ⁵³	a tak³¹ tʰiʔ⁵³	a t t	V T T	A T T	9	1634	palm (of hand):HT	1921
10464	Palaung-Dara'ang	pce	palm (of hand)		kabadε	kaba dε	k d	K T	K T	26	1625	palm (of hand):KT	1924
10465	Palaung-Kalaw	pce	palm (of hand)		kaɓaːɗɛː	kaɓaː ɗɛː	k d	K T	K T	26	1625	palm (of hand):KT	1924
10467	Palaung-Namhsan	pce	palm (of hand)		tati	ta ti	t t	T T	T T	9	1634	palm (of hand):TT	1938
10468	Riang-Sak	ril	palm (of hand)		plɑk¹tiʔ¹	plɑk¹ tiʔ¹	p t	P T	P T	27	1626	palm (of hand):PT	1928
10471	Wa-Praok	prk	palm (of hand)		tɔmtaiʔ	tɔm taiʔ	t t	T T	T T	9	1634	palm (of hand):TT	1938
10476	Karii	pkt	palm (of hand)		kapaːŋʔ	k a p aː ŋ ʔ	k a p a N 7	K V P V N H	K A P A N H	1	1617	palm (of hand):KP	1923
10479	Ruc	scb	palm (of hand)		kədaːŋ³	k ə d aː ŋ	k I d a N	K V T V N	K E T A N	29	1627	palm (of hand):KT	1924
10482	Vietnamese	vie	palm (of hand)		lòngbàn	lòng bàn	l b	R P	L P	30	1628	palm (of hand):RP	1930
10491	Alak	alk	penis		lɔʔ	l ɔ ʔ	l o 7	R V H	L U H	1	1635	penis:RH	1949
10492	Bahnar-Golar	bdq	penis		lɔː	l ɔː	l o	R V	L U	1	1635	penis:RH	1949
10493	Bahnar-Kontum	bdq	penis		lɔː	l ɔː	l o	R V	L U	1	1635	penis:RH	1949
10494	Bahnar-Pleiku	bdq	penis		lɔː	l ɔː	l o	R V	L U	1	1635	penis:RH	1949
10495	Brao	brb	penis		lɑʔ	l ɑ ʔ	l o 7	R V H	L A H	1	1635	penis:RH	1949
10498	Cua	cua	penis		klaːw	k l aː w	k l a w	K R V W	K L A W	3	1652	penis:KR	1943
10499	Halang	hal	penis		kəʔwəl	k ə ʔ w ə l	k I 7 w I l	K V H W V R	K E H W E L	5	1655	penis:KH	1940
10500	Halang	hal	penis		mɛn	m ɛ n	m E n	M V N	M E N	6	1656	penis:MN	1946
10501	Jeh	jeh	penis		mɛːn	m ɛː n	m E n	M V N	M E N	6	1656	penis:MN	1946
10502	Jru-Laven	lbo	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10504	Nyaheun	nev	penis		lɔʔ	l ɔ ʔ	l o 7	R V H	L U H	1	1635	penis:RH	1949
10505	Rengao	ren	penis		mɛ̤m	m ɛ̤ m	m E m	M V M	M E M	6	1656	penis:MM	1945
10506	Sedang	sed	penis		kəta	k ə t a	k I t a	K V T V	K E T A	7	1657	penis:KT	1944
10507	Sre	kpm	penis		lɔc	l ɔ c	l o T	R V K	L U C	2	1645	penis:RK	1950
10508	Stieng	sti	penis		klaːw	k l aː w	k l a w	K R V W	K L A W	3	1652	penis:KR	1943
10510	Bru-Talan	oog	penis		kəɲjəŋʔ	k ə ɲ j ə ŋ ʔ	k I H y I N 7	K V N J V N H	K E N J E N H	9	1658	penis:KN	1942
10511	Bru-Ubon	bru	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10512	In	irr	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10513	Katang	kgd	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10514	Katu-AnDiem	ktv	penis		gɑːj	g ɑː j	g o y	K V J	K A J	9	1658	penis:KJ	1941
10515	Kui(Sriwises1978)	kdt	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10516	Kui(Huffman1979)	kdt	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10517	Mankong	sss	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10518	Nge'	ngt	penis		lɔʔ	l ɔ ʔ	l o 7	R V H	L U H	1	1635	penis:RH	1949
10519	Pacoh	pac	penis		cṵar	c ṵa r	T u r	K V R	C Y R	10	1636	penis:KR	1943
10520	So-Khammouane	sss	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10521	So-SakonNakhon	sss	penis		təpo̤ʔ	t ə p o̤ ʔ	t I p o 7	T V P V H	T E P U H	11	1637	penis:TP	1954
10522	Souei-Saravan	kdt	penis		klaj	k l a j	k l a y	K R V J	K L A J	7	1657	penis:KR	1943
10523	TaOi	tto	penis		klɔʔ	k l ɔ ʔ	k l o 7	K R V H	K L U H	12	1638	penis:KR	1943
10524	Khasi	khi	penis		tʰlɔʔ	tʰ l ɔ ʔ	t l o 7	T R V H	T L U H	12	1638	penis:TR	1955
10525	Pnar	pbv	penis		tʰlɔʔ	tʰ l ɔ ʔ	t l o 7	T R V H	T L U H	3	1652	penis:TR	1955
10526	War-Lamin	aml	penis		tjoŋpra	tjoŋ pra	t p	T P	T P	13	1639	penis:TP	1954
10527	Khmer-Surin	kxm	penis		kdɑː	k d ɑː	k d o	K T V	K T A	14	1640	penis:KT	1944
10528	Khmer-Standard	khm	penis		kdɑː	k d ɑː	k d o	K T V	K T A	14	1640	penis:KT	1944
10529	Idu	tyh	penis		lê̤w	l ê̤ w	l e w	R V W	L E W	15	1641	penis:RW	1952
10530	Khmu-Cuang	kjg	penis		lok	l o k	l o k	R V K	L U K	16	1642	penis:RK	1950
10531	Khmu-Cuang	kjg	penis		tleʔ	t l e ʔ	t l e 7	T R V H	T L E H	17	1643	penis:TR	1955
10532	Khmu-Cuang	kjg	penis		klaː	k l aː	k l a	K R V	K L A	3	1652	penis:KR	1943
10533	Khmu-Yuan	kjg	penis		lòk	l ò k	l o k	R V K	L U K	16	1642	penis:RK	1950
10534	Khmu-Yuan	kjg	penis		tléʔ	t l é ʔ	t l e 7	T R V H	T L E H	17	1643	penis:TR	1955
10535	Mal-T'in	mlf	penis		ʔoːl	ʔ oː l	7 o l	H V R	H U L	18	1644	penis:HR	1939
10539	Bugan	bbh	penis		ʦɔ¹³	ʦ ɔ	c o	K V	C U	22	1647	penis:KH	1940
10540	Mang	zng	penis		ɗua³	ɗ ua	d u	T V	T Y	23	1648	penis:TH	1953
10541	Mon	mnw	penis		pò	p ò	p o	P V	P U	21	1646	penis:PH	1947
10542	Nyahkur	cbn	penis		pədɛj	p ə d ɛ j	p I d E y	P V T V J	P E T E J	24	1649	penis:PT	1948
10546	Gorum	pcj	penis		luŋguj	l u ŋ g u j	l u N g u y	R V N K V J	L Y N K Y J	27	1650	penis:RN	1951
10551	Kharia	khr	penis		cuʈulu	cu ʈulu	T t	K T	C T	28	1651	penis:KT	1944
10557	Santali	sat	penis		loc˺	l o c˺	l o T	R V K	L U C	2	1645	penis:RK	1950
10558	Sora	srb	penis		ʌlʌɟ	ʌ l ʌ ɟ	o l o C	V R V K	E L E C	2	1645	penis:HR	1939
10559	Car	caq	penis		ləc	l ə c	l I T	R V K	L E C	2	1645	penis:RK	1950
10568	ManMet	mml	penis		lɛ³⁵	l ɛ	l E	R V	L E	7	1657	penis:RH	1949
10570	Palaung-Kalaw	pce	penis		ɗiʔ	ɗ i ʔ	d i 7	T V H	T I H	35	1653	penis:TH	1953
10572	Palaung-Namhsan	pce	penis		gɔŋ	g ɔ ŋ	g o N	K V N	K U N	37	1654	penis:KN	1942
10573	Riang-Sak	ril	penis		klɛʔ¹	k l ɛ ʔ	k l E 7	K R V H	K L E H	7	1657	penis:KR	1943
10575	Wa-Praok	prk	penis		kliʔ	k l i ʔ	k l i 7	K R V H	K L I H	7	1657	penis:KR	1943
10582	Karii	pkt	penis		loːc	l oː c	l o T	R V K	L U C	2	1645	penis:RK	1950
10584	Ruc	scb	penis		loːc⁸	l oː c	l o T	R V K	L U C	2	1645	penis:RK	1950
10597	Alak	alk	person		pʻarŋaːj	pʻ a r ŋ aː j	p a r N a y	P V R N V J	P A R N A J	6	1676	person:PR	1972
10598	Bahnar-Golar	bdq	person		bəŋaːj	b ə ŋ aː j	b I N a y	P V N V J	P E N A J	6	1676	person:PN	1971
10599	Bahnar-Kontum	bdq	person		bəŋaːj	b ə ŋ aː j	b I N a y	P V N V J	P E N A J	6	1676	person:PN	1971
10600	Bahnar-Pleiku	bdq	person		bəŋaːj	b ə ŋ aː j	b I N a y	P V N V J	P E N A J	6	1676	person:PN	1971
10601	Brao	brb	person		bənih	b ə n i h	b I n i h	P V N V H	P E N I H	7	1677	person:PN	1971
10606	Cua	cua	person		mənih	m ə n i h	m I n i h	M V N V H	M E N I H	7	1677	person:MN	1962
10607	Halang	hal	person		bəŋaj	b ə ŋ a j	b I N a y	P V N V J	P E N A J	6	1676	person:PN	1971
10608	Jeh	jeh	person		məŋaːj	m ə ŋ aː j	m I N a y	M V N V J	M E N A J	6	1676	person:MN	1962
10609	Jru-Laven	lbo	person		pnus	p n u s	p n u s	P N V S	P N Y S	9	1678	person:PN	1971
10613	Mnong-Rölöm	mng	person		naw	n a w	n a w	N V W	N A W	10	1660	person:NW	1968
10614	Nyaheun	nev	person		nnuːjh	nn uː j h	n u y h	N V J H	N Y J H	9	1678	person:NJ	1965
10616	Rengao	ren	person		mənujh	m ə n u j h	m I n u y h	M V N V J H	M E N Y J H	9	1678	person:MN	1962
10618	Sedang	sed	person		ŋḛ	ŋ ḛ	N e	N V	N E	6	1676	person:NH	1964
10619	Sre	kpm	person		cau	c au	T a	K V	C A	11	1661	person:KH	1957
10620	Stieng	sti	person		bneh	b n e h	b n e h	P N V H	P N E H	7	1677	person:PN	1971
10622	Bru-Talan	oog	person		kuˀj	k uˀ j	k u y	K V J	K Y J	12	1662	person:KJ	1958
10623	Bru-Ubon	bru	person		kʉaj	k ʉa j	k I y	K V J	K Y J	12	1662	person:KJ	1958
10625	Bru-Ubon	bru	person		kəne̤a	k ə n e̤a	k I n e	K V N V	K E N E	13	1663	person:KN	1960
10626	In	irr	person		kṵj	k ṵ j	k u y	K V J	K Y J	12	1662	person:KJ	1958
10627	Katang	kgd	person		ləkuːəj	l ə k uːə j	l I k u y	R V K V J	L E K Y J	12	1662	person:RK	1973
10628	Katu-AnDiem	ktv	person		manɨjh	m a n ɨ j h	m a n I y h	M V N V J H	M A N I J H	7	1677	person:MN	1962
10630	Kui(Sriwises1978)	kdt	person		kuːj	k uː j	k u y	K V J	K Y J	12	1662	person:KJ	1958
10631	Kui(Huffman1979)	kdt	person		kuəj	k uə j	k u y	K V J	K Y J	12	1662	person:KJ	1958
10633	Mankong	sss	person		kuaj	k ua j	k u y	K V J	K Y J	12	1662	person:KJ	1958
10634	Nge'	ngt	person		kamaːt	k a m aː t	k a m a t	K V M V T	K A M A T	14	1664	person:KM	1959
10635	Pacoh	pac	person		tikuaj	t i k ua j	t i k u y	T V K V J	T I K Y J	12	1662	person:TK	1976
10636	So-Khammouane	sss	person		ləkuəj	l ə k uə j	l I k u y	R V K V J	L E K Y J	12	1662	person:RK	1973
10637	So-SakonNakhon	sss	person		ləkṳəj	l ə k ṳə j	l I k i y	R V K V J	L E K Y J	12	1662	person:RK	1973
10638	Souei-Saravan	kdt	person		kuaj	k ua j	k u y	K V J	K Y J	12	1662	person:KJ	1958
10639	TaOi	tto	person		kuj	k u j	k u y	K V J	K Y J	12	1662	person:KJ	1958
10640	Khasi	khi	person		breːw	b r eː w	b r e w	P R V W	P R E W	15	1665	person:PR	1972
10642	Pnar	pbv	person		bru	b r u	b r u	P R V	P R Y	15	1665	person:PR	1972
10643	War-Lamin	aml	person		tjəpreʊ	t j ə p r eʊ	t y I p r e	T J V P R V	T J E P R E	15	1665	person:TJ	1975
10644	Khmer-Surin	kxm	person		mnɯh	m n ɯ h	m n u h	M N V H	M N I H	7	1677	person:MN	1962
10645	Khmer-Standard	khm	person		mɔnuh	m ɔ n u h	m o n u h	M V N V H	M U N Y H	7	1677	person:MN	1962
10646	Idu	tyh	person		pʰrâm	pʰ r â m	p r a m	P R V M	P R A M	16	1666	person:PR	1972
10647	Khmu-Cuang	kjg	person		kʰmuʔ	kʰ m u ʔ	k m u 7	K M V H	K M Y H	17	1667	person:KM	1959
10649	Mal-T'in	mlf	person		pʰjam	pʰ j a m	p y a m	P J V M	P J A M	16	1666	person:PJ	1970
10655	Bugan	bbh	person		piau³⁵	p iau	p i	P V	P I	15	1665	person:PH	1969
10656	Mang	zng	person		ha⁵¹	h a	h a	H V	H A	21	1668	person:HH	1956
10657	Mon	mnw	person		nìh	n ì h	n i h	N V H	N I H	7	1677	person:NH	1964
10658	Nyahkur	cbn	person		mənìh	m ə n ì h	m I n i h	M V N V H	M E N I H	7	1677	person:MN	1962
10661	Kharia	khr	person		kɔɽ	k ɔ ɽ	k o r	K V R	K U R	23	1669	person:KR	1961
10666	Santali	sat	person		noɽ	n o ɽ	n o r	N V R	N U R	24	1670	person:NR	1967
10667	Sora	srb	person		mʌnra	m ʌ n r a	m o n r a	M V N R V	M E N R A	1	1659	person:MN	1962
10668	Car	caq	person		taɾik	t a ɾ i k	t a r i k	T V R V K	T A R I K	25	1671	person:TR	1977
10670	Nancowri	ncb	person		pajuh	p a j u h	p a y u h	P V J V H	P A J Y H	26	1672	person:PJ	1970
10678	Lawa(Ratanakul)	lcp	person		pʰui	pʰ ui	p u	P V	P Y	29	1674	person:PH	1969
10680	ManMet	mml	person		iʔ⁵³	i ʔ	i 7	V H	I H	28	1673	person:HH	1956
10682	Palaung-Dara'ang	pce	person		ɁuɁi	Ɂ u Ɂ i	7 u 7 i	H V H V	H Y H I	28	1673	person:HH	1956
10683	Palaung-Kalaw	pce	person		ɗuʔi	ɗu ʔi	d 7	T H	T H	28	1673	person:TH	1974
10685	Palaung-Namhsan	pce	person		bi	b i	b i	P V	P I	29	1674	person:PH	1969
10686	Riang-Sak	ril	person		ʔiʔ¹	ʔ i ʔ	7 i 7	H V H	H I H	28	1673	person:HH	1956
10690	Wa-Praok	prk	person		pṳi	p ṳ i	p i i	P V V	P Y I	29	1674	person:PH	1969
10699	Karii	pkt	person		mlɛːŋ	m l ɛː ŋ	m l E N	M R V N	M L E N	34	1675	person:MR	1963
10701	Ruc	scb	person		ŋaːj²	ŋ aː j	N a y	N V J	N A J	6	1676	person:NJ	1965
10702	Vietnamese	vie	person		người	n g u o i	n g u o i	N K V V V	N K Y U I	6	1676	person:NK	1966
10709	Alak	alk	pig		cuːr	c uː r	T u r	K V R	C Y R	3	1692	pig:KR	1985
10710	Bahnar-Golar	bdq	pig		ɲuŋ	ɲ u ŋ	H u N	N V N	N Y N	4	1693	pig:NN	1987
10711	Bahnar-Kontum	bdq	pig		ɲuŋ	ɲ u ŋ	H u N	N V N	N Y N	4	1693	pig:NN	1987
10712	Bahnar-Pleiku	bdq	pig		ɲuŋ	ɲ u ŋ	H u N	N V N	N Y N	4	1693	pig:NN	1987
10713	Brao	brb	pig		cur	c u r	T u r	K V R	C Y R	3	1692	pig:KR	1985
10717	Cua	cua	pig		suːl	s uː l	s u l	S V R	S Y L	3	1692	pig:SR	1997
10718	Halang	hal	pig		cur	c u r	T u r	K V R	C Y R	3	1692	pig:KR	1985
10719	Jeh	jeh	pig		co̤l	c o̤ l	T o l	K V R	C U L	3	1692	pig:KR	1985
10720	Jru-Laven	lbo	pig		cur	c u r	T u r	K V R	C Y R	3	1692	pig:KR	1985
10724	Mnong-Rölöm	mng	pig		sɨr	s ɨ r	s I r	S V R	S I R	3	1692	pig:SR	1997
10725	Nyaheun	nev	pig		cun	c u n	T u n	K V N	C Y N	3	1692	pig:KN	1984
10727	Rengao	ren	pig		cṳːr	c ṳː r	T i r	K V R	C Y R	3	1692	pig:KR	1985
10729	Sedang	sed	pig		cu	c u	T u	K V	C Y	3	1692	pig:KH	1982
10730	Sre	kpm	pig		sur	s u r	s u r	S V R	S Y R	3	1692	pig:SR	1997
10731	Stieng	sti	pig		sor	s o r	s o r	S V R	S U R	3	1692	pig:SR	1997
10734	Bru-Talan	oog	pig		lik	l i k	l i k	R V K	L I K	9	1694	pig:RK	1992
10735	Bru-Ubon	bru	pig		ʔaːliːʔ	ʔ aː l iː ʔ	7 a l i 7	H V R V H	H A L I H	9	1694	pig:HR	1980
10736	In	irr	pig		lik	l i k	l i k	R V K	L I K	9	1694	pig:RK	1992
10737	Katang	kgd	pig		ʔaliːʔ	ʔ a l iː ʔ	7 a l i 7	H V R V H	H A L I H	9	1694	pig:HR	1980
10738	Katu-AnDiem	ktv	pig		ʔadʌːk	ʔ a d ʌː k	7 a d o k	H V T V K	H A T E K	10	1679	pig:HT	1981
10740	Kui(Sriwises1978)	kdt	pig		ʔəliʔ	ʔ ə l i ʔ	7 I l i 7	H V R V H	H E L I H	9	1694	pig:HR	1980
10741	Kui(Huffman1979)	kdt	pig		ʔali̤ːʔ	ʔ a l i̤ː ʔ	7 a l i 7	H V R V H	H A L I H	9	1694	pig:HR	1980
10743	Mankong	sss	pig		ʔali̤ːʔ	ʔ a l i̤ː ʔ	7 a l i 7	H V R V H	H A L I H	9	1694	pig:HR	1980
10744	Nge'	ngt	pig		ʔiːk	ʔ iː k	7 i k	H V K	H I K	9	1694	pig:HK	1979
10745	Pacoh	pac	pig		ʔaliːk	ʔ a l iː k	7 a l i k	H V R V K	H A L I K	9	1694	pig:HR	1980
10746	So-Khammouane	sss	pig		ʔali̤ːk	ʔ a l i̤ː k	7 a l i k	H V R V K	H A L I K	9	1694	pig:HR	1980
10747	So-SakonNakhon	sss	pig		ʔali̤ːk	ʔ a l i̤ː k	7 a l i k	H V R V K	H A L I K	9	1694	pig:HR	1980
10748	Souei-Saravan	kdt	pig		ʔaliːʔ	ʔ a l iː ʔ	7 a l i 7	H V R V H	H A L I H	9	1694	pig:HR	1980
10749	TaOi	tto	pig		lik	l i k	l i k	R V K	L I K	9	1694	pig:RK	1992
10750	Khasi	khi	pig		sniaŋ	s n ia ŋ	s n i N	S N V N	S N I N	11	1680	pig:SN	1996
10752	Pnar	pbv	pig		sniʌŋ	s n iʌ ŋ	s n i N	S N V N	S N I N	11	1680	pig:SN	1996
10753	War-Lamin	aml	pig		rniŋ	r n i ŋ	r n i N	R N V N	R N I N	11	1680	pig:RN	1993
10754	Khmer-Surin	kxm	pig		ʨruːɁ	ʨ r uː Ɂ	C r u 7	K R V H	C R Y H	12	1681	pig:KR	1985
10755	Khmer-Standard	khm	pig		cruːɁ	c r uː Ɂ	T r u 7	K R V H	C R Y H	12	1681	pig:KR	1985
10756	Idu	tyh	pig		cî̤əŋ	c î̤ə ŋ	T i N	K V N	C I N	13	1682	pig:KN	1984
10757	Khmu-Cuang	kjg	pig		sɨəŋ	s ɨə ŋ	s I N	S V N	S I N	13	1682	pig:SN	1996
10759	Khmu-Yuan	kjg	pig		sɨ́aŋ	s ɨ́a ŋ	s I N	S V N	S I N	13	1682	pig:SN	1996
10761	Mal-T'in	mlf	pig		siŋ	s i ŋ	s i N	S V N	S I N	13	1682	pig:SN	1996
10767	Bugan	bbh	pig		ta̱u̱³³	t a̱u̱	t a	T V	T A	14	1683	pig:TH	1998
10768	Mang	zng	pig		ɓuː¹ʔɔn³	ɓuː¹ ʔɔn³	b 7	P H	P H	15	1684	pig:PH	1989
10769	Mon	mnw	pig		kloc	k l o c	k l o T	K R V K	K L U C	16	1685	pig:KR	1985
10770	Nyahkur	cbn	pig		kʰlíːc	kʰ l íː c	k l i T	K R V K	K L I C	16	1685	pig:KR	1985
10773	Gorum	pcj	pig		kanmun	k a n m u n	k a n m u n	K V N M V N	K A N M Y N	18	1686	pig:KN	1984
10776	Kharia	khr	pig		buˈnu	b u ˈn u	b u n u	P V N V	P Y N Y	19	1687	pig:PN	1990
10780	Santali	sat	pig		sukri	s u k r i	s u k r i	S V K R V	S Y K R I	20	1688	pig:SK	1995
10781	Sora	srb	pig		kʌmbun	k ʌ m b u n	k o m b u n	K V M P V N	K E M P Y N	19	1687	pig:KM	1983
10782	Car	caq	pig		haʔun	h a ʔ u n	h a 7 u n	H V H V N	H A H Y N	21	1689	pig:HH	1978
10784	Nancowri	ncb	pig		nɔt	n ɔ t	n o t	N V T	N U T	22	1690	pig:NT	1988
10794	Lawa(Ratanakul)	lcp	pig		ləic	l əi c	l I T	R V K	L E C	9	1694	pig:RK	1992
10796	ManMet	mml	pig		lek³³	l e k	l e k	R V K	L E K	9	1694	pig:RK	1992
10798	Palaung-Dara'ang	pce	pig		malec	m a l e c	m a l e T	M V R V K	M A L E C	9	1694	pig:MR	1986
10799	Palaung-Kalaw	pce	pig		let	l e t	l e t	R V T	L E T	9	1694	pig:RT	1994
10801	Palaung-Namhsan	pce	pig		leʔ	l e ʔ	l e 7	R V H	L E H	9	1694	pig:RH	1991
10802	Riang-Sak	ril	pig		lek²	l e k	l e k	R V K	L E K	9	1694	pig:RK	1992
10806	Wa-Praok	prk	pig		li̤c	l i̤ c	l i T	R V K	L I C	9	1694	pig:RK	1992
10812	Karii	pkt	pig		kùːrʔ	k uː r ʔ	k u r 7	K V R H	K Y R H	25	1691	pig:KR	1985
10814	Ruc	scb	pig		kuːl⁴	k uː l	k u l	K V R	K Y L	25	1691	pig:KR	1985
10817	Vietnamese	vie	pig		heocúi	heo cúi	h T	H K	H C	25	1691	pig:HK	1979
10823	Alak	alk	pigeon/dove		kʻakʻuː	kʻ a kʻ uː	k a k u	K V K V	K A K Y	5	1713	pigeon/dove:KK	2005
10824	Bahnar-Golar	bdq	pigeon/dove		kətəːp	k ə t əː p	k I t I p	K V T V P	K E T E P	6	1714	pigeon/dove:KT	2010
10825	Bahnar-Kontum	bdq	pigeon/dove		kətəːp	k ə t əː p	k I t I p	K V T V P	K E T E P	6	1714	pigeon/dove:KT	2010
10826	Bahnar-Pleiku	bdq	pigeon/dove		kətəːp	k ə t əː p	k I t I p	K V T V P	K E T E P	6	1714	pigeon/dove:KT	2010
10827	Brao	brb	pigeon/dove		kur	k u r	k u r	K V R	K Y R	5	1713	pigeon/dove:KR	2009
10829	Jeh	jeh	pigeon/dove		kətra̤w	k ə t r a̤ w	k I t r a w	K V T R V W	K E T R A W	7	1715	pigeon/dove:KT	2010
10830	Jru-Laven	lbo	pigeon/dove		kər	k ə r	k I r	K V R	K E R	5	1713	pigeon/dove:KR	2009
10832	Mnong-Rölöm	mng	pigeon/dove		təːp	t əː p	t I p	T V P	T E P	6	1714	pigeon/dove:TP	2023
10833	Nyaheun	nev	pigeon/dove		kun	k u n	k u n	K V N	K Y N	5	1713	pigeon/dove:KN	2007
10835	Rengao	ren	pigeon/dove		trṳː	t r ṳː	t r i	T R V	T R Y	7	1715	pigeon/dove:TR	2024
10836	Sedang	sed	pigeon/dove		ɟaŋ	ɟ a ŋ	C a N	K V N	C A N	8	1716	pigeon/dove:KN	2007
10837	Sre	kpm	pigeon/dove		kətəp	k ə t ə p	k I t I p	K V T V P	K E T E P	6	1714	pigeon/dove:KT	2010
10838	Stieng	sti	pigeon/dove		ntəːp	n t əː p	n t I p	N T V P	N T E P	6	1714	pigeon/dove:NT	2015
10840	Bru-Talan	oog	pigeon/dove		kuː	k uː	k u	K V	K Y	5	1713	pigeon/dove:KH	2004
10841	Bru-Ubon	bru	pigeon/dove		təriap	t ə r ia p	t I r i p	T V R V P	T E R I P	9	1717	pigeon/dove:TR	2024
10842	In	irr	pigeon/dove		proʔ	p r o ʔ	p r o 7	P R V H	P R U H	10	1695	pigeon/dove:PR	2018
10843	Katang	kgd	pigeon/dove		prɨ̤ːat	p r ɨ̤ːa t	p r I t	P R V T	P R I T	11	1696	pigeon/dove:PR	2018
10844	Katu-AnDiem	ktv	pigeon/dove		paraːp	p a r aː p	p a r a p	P V R V P	P A R A P	12	1697	pigeon/dove:PR	2018
10848	Kui(Sriwises1978)	kdt	pigeon/dove		pʰrìːap	pʰ r ìː a p	p r i a p	P R V V P	P R I A P	12	1697	pigeon/dove:PR	2018
10849	Kui(Huffman1979)	kdt	pigeon/dove		cɛːmpʰilaːp	c ɛː m pʰ i l aː p	T E m p i l a p	K V M P V R V P	C E M P I L A P	12	1697	pigeon/dove:KM	2006
10850	Mankong	sss	pigeon/dove		cəmtəri̤ap	cəm təri̤ap	T t	K T	C T	9	1717	pigeon/dove:KT	2010
10851	Nge'	ngt	pigeon/dove		kukuː	k u k uː	k u k u	K V K V	K Y K Y	5	1713	pigeon/dove:KK	2005
10852	Pacoh	pac	pigeon/dove		pakuː	p a k uː	p a k u	P V K V	P A K Y	5	1713	pigeon/dove:PK	2016
10853	So-SakonNakhon	sss	pigeon/dove		cɨmpʰilaːp	cɨm pʰilaːp	T p	K P	C P	12	1697	pigeon/dove:KP	2008
10854	TaOi	tto	pigeon/dove		tuːtəruː	tuː təruː	t t	T T	T T	16	1699	pigeon/dove:TT	2025
10855	Khasi	khi	pigeon/dove		lŋdkʰur	l ŋ d kʰ u r	l N d k u r	R N T K V R	L N T K Y R	5	1713	pigeon/dove:RN	2019
10857	Pnar	pbv	pigeon/dove		latkʰur	l a t kʰ u r	l a t k u r	R V T K V R	L A T K Y R	5	1713	pigeon/dove:RT	2020
10858	War-Lamin	aml	pigeon/dove		lətkʰɔr	l ə t kʰ ɔ r	l I t k o r	R V T K V R	L E T K U R	5	1713	pigeon/dove:RT	2020
10859	Khmer-Surin	kxm	pigeon/dove		priəp	p r iə p	p r i p	P R V P	P R I P	12	1697	pigeon/dove:PR	2018
10860	Khmer-Standard	khm	pigeon/dove		priːap	p r iːa p	p r i p	P R V P	P R I P	12	1697	pigeon/dove:PR	2018
10861	Idu	tyh	pigeon/dove		cîəmdàpɔ̂ːr	cîəm dàpɔ̂ːr	T d	K T	C T	17	1700	pigeon/dove:KT	2010
10862	Khmu-Cuang	kjg	pigeon/dove		tmpɨr	t m p ɨ r	t m p I r	T M P V R	T M P I R	17	1700	pigeon/dove:TM	2022
10863	Khmu-Yuan	kjg	pigeon/dove		nòkʔjáːk	nòk ʔjáːk	n 7	N H	N H	18	1701	pigeon/dove:NH	2014
10864	Khmu-Yuan	kjg	pigeon/dove		tm̀pɨ́r	t m̀ p ɨ́ r	t m p I r	T M P V R	T M P I R	17	1700	pigeon/dove:TM	2022
10865	Khmu-Yuan	kjg	pigeon/dove		htóːc	h t óː c	h t o T	H T V K	H T U C	19	1702	pigeon/dove:HT	2003
10867	Mal-T'in	mlf	pigeon/dove		mpjuːk	m p j uː k	m p y u k	M P J V K	M P J Y K	20	1703	pigeon/dove:MP	2013
