ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	INFOMAPID
15136	Karadjeri	kara1476	LEG		midi	m i d i	M V T V	m i d i	M I T I	LEG:6191	6191	LEG:3348	3348
15140	Kartujarra	kart1247	LEG		tarka	t a r k a	T V R K V	t a r k a	T A R K A	LEG:6243	6243	LEG:3342	3342
15143	Kaurna	kaur1267	LEG		jeɹko	j e ɹ k o	J V R K V	y e r k o	J E R K U	LEG:6204	6204	LEG:3342	3342
15148	Kukatja	kuka1246	LEG		kaɲtci	k a ɲ t c i	K V N T K V	k a H t T i	K A N T C I	LEG:6223	6223	LEG:3334	3334
15149	Kuku-Yalanji	kuku1273	LEG		candal	c a n d a l	K V N T V R	T a n d a l	C A N T A L	LEG:6262	6262	LEG:3343	3343
15120	Kumbainggar	kumb1268	LEG		ŋaːɹi	ŋ aː ɹ i	N V R V	N a r i	N A R I	LEG:6198	6198	LEG:3337	3337
15155	Kuuku-Ya'u	kuuk1238	LEG		tali_inci	t a l i i n c i	T V R V V N K V	t a l i i n T i	T A L I I N C I	LEG:6242	6242	LEG:3351	3351
15186	Lower Riverland	lowe1402	LEG		ŋanko	ŋ a n k o	N V N K V	N a n k o	N A N K U	LEG:6252	6252	LEG:3334	3334
15163	Margany	marg1253	LEG		d̪ara	d̪ a r a	T V R V	d a r a	T A R A	LEG:6224	6224	LEG:3335	3335
15164	Martu Wangka	mart1256	LEG		ŋaɲcu	ŋ a ɲ c u	N V N K V	N a H T u	N A N C Y	LEG:6253	6253	LEG:3334	3334
15179	Mudburra	mudb1240	LEG		biɹida	b i ɹ i d a	P V R V T V	b i r i d a	P I R I T A	LEG:6206	6206	LEG:3352	3352
15181	Muruwari	muru1266	LEG		dundu	d u n d u	T V N T V	d u n d u	T Y N T Y	LEG:6216	6216	LEG:3343	3343
15193	Narrinyeri	narr1259	LEG		ʈaɹaki	ʈ a ɹ a k i	T V R V K V	t a r a k i	T A R A K I	LEG:6243	6243	LEG:3335	3335
15184	Ngaanyatjarra	ngaa1240	LEG		tcaɭpa	t c a ɭ p a	T K V R P V	t T a L p a	T C A L P A	LEG:6263	6263	LEG:3353	3353
15187	Ngamini	ngam1284	LEG		taɹa	t a ɹ a	T V R V	t a r a	T A R A	LEG:6224	6224	LEG:3335	3335
15190	Ngarinman	ngar1235	LEG		wulu	w u l u	W V R V	w u l u	W Y L Y	LEG:6208	6208	LEG:3341	3341
15192	Ngarluma	ngar1287	LEG		wat̪a	w a t̪ a	W V T V	w a t a	W A T A	LEG:6234	6234	LEG:3334	3334
15226	Ngura	ngur1261	LEG		waʈa	w a ʈ a	W V T V	w a t a	W A T A	LEG:6234	6234	LEG:3334	3334
15201	Northern Coastal Nyangumarta	nort2754	LEG		cina	c i n a	K V N V	T i n a	C I N A	LEG:6213	6213	LEG:3336	3336
15202	Nyamal	nyam1271	LEG		kuci	k u c i	K V K V	k u T i	K Y C I	LEG:1	1	LEG:3354	3354
15203	Nyangumarta	nyan1301	LEG		cina	c i n a	K V N V	T i n a	C I N A	LEG:6213	6213	LEG:3336	3336
15204	Nyunga	nyun1247	LEG		goɹa	g o ɹ a	K V R V	g o r a	K U R A	LEG:6255	6255	LEG:3355	3355
15205	Paakantyi	darl1243	LEG		gaɹaga	g a ɹ a g a	K V R V K V	g a r a g a	K A R A K A	LEG:6194	6194	LEG:3356	3356
15208	Panytyima	pany1241	LEG		wulu	w u l u	W V R V	w u l u	W Y L Y	LEG:6208	6208	LEG:3341	3341
15213	Pitjantjatjara	pitj1243	LEG		paltcul	p a l t c u l	P V R T K V R	p a l t T u l	P A L T C Y L	LEG:6265	6265	LEG:3357	3357
15214	Pitta Pitta	pitt1247	LEG		piɳa	p i ɳ a	P V N V	p i n a	P I N A	LEG:6219	6219	LEG:3358	3358
15216	Ritarungo	rita1239	LEG		balt̪ar	b a l t̪ a r	P V R T V R	b a l t a r	P A L T A R	LEG:6199	6199	LEG:3338	3338
15099	Sydney	sydn1236	LEG		dara	d a r a	T V R V	d a r a	T A R A	LEG:6224	6224	LEG:3335	3335
15128	Sydney	sydn1236	LEG		dara	d a r a	T V R V	d a r a	T A R A	LEG:6224	6224	LEG:3335	3335
15221	Wagaya	waga1260	LEG		puʈuku	p u ʈ u k u	P V T V K V	p u t u k u	P Y T Y K Y	LEG:6236	6236	LEG:3359	3359
15233	Wanman	wanm1242	LEG		ciraɹa	c i r a ɹ a	K V R V R V	T i r a r a	C I R A R A	LEG:6256	6256	LEG:3360	3360
15234	Wariyangga	wari1262	LEG		ŋaɖa	ŋ a ɖ a	N V T V	N a d a	N A T A	LEG:6198	6198	LEG:3334	3334
15231	Warlpiri	warl1254	LEG		wiɭija	w i ɭ i j a	W V R V J V	w i L i y a	W I L I J A	LEG:6201	6201	LEG:3361	3361
15235	Warumungu	waru1265	LEG		cina	c i n a	K V N V	T i n a	C I N A	LEG:6213	6213	LEG:3336	3336
15237	Wathawurrung	wath1238	LEG		cina	c i n a	K V N V	T i n a	C I N A	LEG:6213	6213	LEG:3336	3336
15240	Wik-Mungkan	wikm1247	LEG		puːnt̪	p uː n t̪	P V N T	p u n t	P Y N T	LEG:6220	6220	LEG:3362	3362
15241	Wiradhuri	wira1262	LEG		bojo	b o j o	P V J V	b o y o	P U J U	LEG:6215	6215	LEG:3340	3340
15242	Wirangu-Nauo	wira1260	LEG		jalgi	j a l g i	J V R K V	y a l g i	J A L K I	LEG:6204	6204	LEG:3342	3342
15246	Yan-nhangu	yann1237	LEG		mukar	m u k a r	M V K V R	m u k a r	M Y K A R	LEG:6197	6197	LEG:3363	3363
15247	Yandruwandha	yand1253	LEG		maltci	m a l t c i	M V R T K V	m a l t T i	M A L T C I	LEG:6209	6209	LEG:3339	3339
15249	Yawarawarga	yawa1258	LEG		miliɹi	m i l i ɹ i	M V R V R V	m i l i r i	M I L I R I	LEG:6251	6251	LEG:3364	3364
15251	Yindjibarndi	yind1247	LEG		wal̪a	w a l̪ a	W V R V	w a l a	W A L A	LEG:6234	6234	LEG:3341	3341
15255	Yorta Yorta	yort1237	LEG		munu	m u n u	M V N V	m u n u	M Y N Y	LEG:6214	6214	LEG:3365	3365
15087	Yugambeh-Bandjalang	band1339	LEG		caɹanz	c a ɹ a n z	K V R V N S	T a r a n z	C A R A N S	LEG:6224	6224	LEG:3335	3335
15257	Yulparitja	yulp1238	LEG		kancimanka	k a n c i m a n k a	K V N K V M V N K V	k a n T i m a n k a	K A N C I M A N K A	LEG:6223	6223	LEG:3366	3366
15258	Yuwaalaraay	yuwa1242	LEG		buji	b u j i	P V J V	b u y i	P Y J I	LEG:6215	6215	LEG:3340	3340
15259	Adnyamathanha	adny1235	LIE DOWN		wanti	w a n t i	W V N T V	w a n t i	W A N T I	LIE DOWN:6279	6279	LIE DOWN:3371	3371
15261	Alyawarr	alya1239	LIE DOWN		aintem	a i n t e m	V V N T V M	a i n t e m	A I N T E M	LIE DOWN:6301	6301	LIE DOWN:3375	3375
15263	Arabana	arab1267	LIE DOWN		kuɖa	k u ɖ a	K V T V	k u d a	K Y T A	LIE DOWN:6283	6283	LIE DOWN:3376	3376
15373	Banggarla	bang1339	LIE DOWN		ŋara	ŋ a r a	N V R V	N a r a	N A R A	LIE DOWN:6317	6317	LIE DOWN:3367	3367
15374	Bayungu	bayu1240	LIE DOWN		maljandima	m a l j a n d i m a	M V R J V N T V M V	m a l y a n d i m a	M A L J A N T I M A	LIE DOWN:6305	6305	LIE DOWN:3377	3377
15382	Dhalandji	dhal1245	LIE DOWN		kuŋguɹa	k u ŋ g u ɹ a	K V N K V R V	k u N g u r a	K Y N K Y R A	LIE DOWN:6304	6304	LIE DOWN:3378	3378
15276	Dhangu	dhan1270	LIE DOWN		ŋoja	ŋ o j a	N V J V	N o y a	N U J A	LIE DOWN:6271	6271	LIE DOWN:3369	3369
15383	Dhargari	dhar1247	LIE DOWN		kuɲa	k u ɲ a	K V N V	k u H a	K Y N A	LIE DOWN:6287	6287	LIE DOWN:3367	3367
15280	Dhuwal	dhuw1249	LIE DOWN		ŋoja	ŋ o j a	N V J V	N o y a	N U J A	LIE DOWN:1	1	LIE DOWN:3369	3369
15282	Dieri	dier1241	LIE DOWN		t̪uraɹa	t̪ u r a ɹ a	T V R V R V	t u r a r a	T Y R A R A	LIE DOWN:6310	6310	LIE DOWN:3379	3379
15284	Djambarrpuyngu	djam1256	LIE DOWN		ŋoja	ŋ o j a	N V J V	N o y a	N U J A	LIE DOWN:1	1	LIE DOWN:3369	3369
15285	Djinang	djin1253	LIE DOWN		mani_waŋidci	m a n i w a ŋ i d c i	M V N V W V N V T K V	m a n i w a N i d T i	M A N I W A N I T C I	LIE DOWN:6269	6269	LIE DOWN:3409	3409
15302	Djiwarli	djiw1241	LIE DOWN		kuɲaɹu	k u ɲ a ɹ u	K V N V R V	k u H a r u	K Y N A R Y	LIE DOWN:6287	6287	LIE DOWN:3367	3367
15283	Dyaabugay	dyaa1242	LIE DOWN		walŋgu_wunaj	w a l ŋ g u w u n a j	W V R N K V W V N V J	w a l N g u w u n a y	W A L N K Y W Y N A J	LIE DOWN:6326	6326	LIE DOWN:3380	3380
15288	Gamilaraay	gami1243	LIE DOWN		babilːa	b a b i lː a	P V P V R V	b a b i l a	P A P I L A	LIE DOWN:6292	6292	LIE DOWN:3372	3372
15305	Gamilaraay	gami1243	LIE DOWN		babilːa	b a b i lː a	P V P V R V	b a b i l a	P A P I L A	LIE DOWN:6292	6292	LIE DOWN:3372	3372
15296	Gupapuyngu	gupa1247	LIE DOWN		ɖuj	ɖ u j	T V J	d u y	T Y J	LIE DOWN:6274	6274	LIE DOWN:3381	3381
15321	Gurdjar	gurd1238	LIE DOWN		ɣeːɖaɖiŋ_ik	ɣ eː ɖ a ɖ i ŋ i k	K V T V T V N V K	x e d a d i N i k	G E T A T I N I K	LIE DOWN:6334	6334	LIE DOWN:3382	3382
15297	Gurindji	guri1247	LIE DOWN		makin_kariɲana	m a k i n k a r i ɲ a n a	M V K V N K V R V N V N V	m a k i n k a r i H a n a	M A K I N K A R I N A N A	LIE DOWN:6272	6272	LIE DOWN:3373	3373
15299	Guyani	guya1249	LIE DOWN		taltanta	t a l t a n t a	T V R T V N T V	t a l t a n t a	T A L T A N T A	LIE DOWN:6278	6278	LIE DOWN:3383	3383
15300	Jaru	jaru1254	LIE DOWN		bagu_jana	b a g u j a n a	P V K V J V N V	b a g u y a n a	P A K Y J A N A	LIE DOWN:6338	6338	LIE DOWN:3384	3384
15324	Kala Lagaw Ya	kala1377	LIE DOWN		iunai	i u n a i	V V N V V	i u n a i	I Y N A I	LIE DOWN:6268	6268	LIE DOWN:3385	3385
15304	Kalkutung	kalk1246	LIE DOWN		ɳu	ɳ u	N V	n u	N Y	LIE DOWN:6294	6294	LIE DOWN:3386	3386
15306	Karadjeri	kara1476	LIE DOWN		wanti	w a n t i	W V N T V	w a n t i	W A N T I	LIE DOWN:6279	6279	LIE DOWN:3371	3371
15309	Kartujarra	kart1247	LIE DOWN		ŋari	ŋ a r i	N V R V	N a r i	N A R I	LIE DOWN:6317	6317	LIE DOWN:3367	3367
15311	Kaurna	kaur1267	LIE DOWN		manta	m a n t a	M V N T V	m a n t a	M A N T A	LIE DOWN:6269	6269	LIE DOWN:3410	3410
15315	Kukatja	kuka1246	LIE DOWN		ŋari	ŋ a r i	N V R V	N a r i	N A R I	LIE DOWN:6317	6317	LIE DOWN:3367	3367
15316	Kuku-Yalanji	kuku1273	LIE DOWN		wuna	w u n a	W V N V	w u n a	W Y N A	LIE DOWN:6298	6298	LIE DOWN:3368	3368
15293	Kumbainggar	kumb1268	LIE DOWN		baguːɭi	b a g uː ɭ i	P V K V R V	b a g u L i	P A K Y L I	LIE DOWN:6338	6338	LIE DOWN:3387	3387
15322	Kuuku-Ya'u	kuuk1238	LIE DOWN		wikamana	w i k a m a n a	W V K V M V N V	w i k a m a n a	W I K A M A N A	LIE DOWN:6333	6333	LIE DOWN:3388	3388
15351	Lower Riverland	lowe1402	LIE DOWN		jimːun	j i mː u n	J V M V N	y i m u n	J I M Y N	LIE DOWN:6330	6330	LIE DOWN:3389	3389
15328	Margany	marg1253	LIE DOWN		una	u n a	V N V	u n a	Y N A	LIE DOWN:6298	6298	LIE DOWN:3368	3368
15329	Martu Wangka	mart1256	LIE DOWN		kacaɳu	k a c a ɳ u	K V K V N V	k a T a n u	K A C A N Y	LIE DOWN:6285	6285	LIE DOWN:3374	3374
15345	Mudburra	mudb1240	LIE DOWN		maɲan	m a ɲ a n	M V N V N	m a H a n	M A N A N	LIE DOWN:6273	6273	LIE DOWN:3390	3390
15347	Muruwari	muru1266	LIE DOWN		wuna	w u n a	W V N V	w u n a	W Y N A	LIE DOWN:6298	6298	LIE DOWN:3368	3368
15357	Narrinyeri	narr1259	LIE DOWN		taɹaŋk	t a ɹ a ŋ k	T V R V N K	t a r a N k	T A R A N K	LIE DOWN:6284	6284	LIE DOWN:3391	3391
15349	Ngaanyatjarra	ngaa1240	LIE DOWN		ŋarikatiku	ŋ a r i k a t i k u	N V R V K V T V K V	N a r i k a t i k u	N A R I K A T I K Y	LIE DOWN:6317	6317	LIE DOWN:3367	3367
15352	Ngamini	ngam1284	LIE DOWN		kuɹumaɹana	k u ɹ u m a ɹ a n a	K V R V M V R V N V	k u r u m a r a n a	K Y R Y M A R A N A	LIE DOWN:6320	6320	LIE DOWN:3392	3392
15354	Ngarinman	ngar1235	LIE DOWN		waɳan_gariɲa	w a ɳ a n g a r i ɲ a	W V N V N K V R V N V	w a n a n g a r i H a	W A N A N K A R I N A	LIE DOWN:6282	6282	LIE DOWN:3373	3373
15356	Ngarluma	ngar1287	LIE DOWN		ŋari	ŋ a r i	N V R V	N a r i	N A R I	LIE DOWN:6317	6317	LIE DOWN:3367	3367
15393	Ngura	ngur1261	LIE DOWN		kad̪ida	k a d̪ i d a	K V T V T V	k a d i d a	K A T I T A	LIE DOWN:6285	6285	LIE DOWN:3393	3393
15365	Northern Coastal Nyangumarta	nort2754	LIE DOWN		wur_cini	w u r c i n i	W V R K V N V	w u r T i n i	W Y R C I N I	LIE DOWN:6306	6306	LIE DOWN:3394	3394
15366	Nyamal	nyam1271	LIE DOWN		kupa	k u p a	K V P V	k u p a	K Y P A	LIE DOWN:6303	6303	LIE DOWN:3395	3395
15367	Nyangumarta	nyan1301	LIE DOWN		kaʈakara	k a ʈ a k a r a	K V T V K V R V	k a t a k a r a	K A T A K A R A	LIE DOWN:6285	6285	LIE DOWN:3396	3396
15368	Nyunga	nyun1247	LIE DOWN		ŋuɳt	ŋ u ɳ t	N V N T	N u n t	N Y N T	LIE DOWN:6341	6341	LIE DOWN:3370	3370
15369	Paakantyi	darl1243	LIE DOWN		ŋima	ŋ i m a	N V M V	N i m a	N I M A	LIE DOWN:6270	6270	LIE DOWN:3369	3369
15372	Panytyima	pany1241	LIE DOWN		ŋariku	ŋ a r i k u	N V R V K V	N a r i k u	N A R I K Y	LIE DOWN:6317	6317	LIE DOWN:3367	3367
15378	Pitjantjatjara	pitj1243	LIE DOWN		ŋaɹikatiɲi	ŋ a ɹ i k a t i ɲ i	N V R V K V T V N V	N a r i k a t i H i	N A R I K A T I N I	LIE DOWN:6317	6317	LIE DOWN:3367	3367
15379	Pitta Pitta	pitt1247	LIE DOWN		t̪umpa	t̪ u m p a	T V M P V	t u m p a	T Y M P A	LIE DOWN:6309	6309	LIE DOWN:3397	3397
15381	Ritarungo	rita1239	LIE DOWN		buɭar	b u ɭ a r	P V R V R	b u L a r	P Y L A R	LIE DOWN:6266	6266	LIE DOWN:3398	3398
15278	Sydney	sydn1236	LIE DOWN		waɲa	w a ɲ a	W V N V	w a H a	W A N A	LIE DOWN:6296	6296	LIE DOWN:3368	3368
15386	Wagaya	waga1260	LIE DOWN		ŋun	ŋ u n	N V N	N u n	N Y N	LIE DOWN:6341	6341	LIE DOWN:3370	3370
15400	Wanman	wanm1242	LIE DOWN		kuɲalacu	k u ɲ a l a c u	K V N V R V K V	k u H a l a T u	K Y N A L A C Y	LIE DOWN:6287	6287	LIE DOWN:3367	3367
15401	Wariyangga	wari1262	LIE DOWN		kuɲaɹu	k u ɲ a ɹ u	K V N V R V	k u H a r u	K Y N A R Y	LIE DOWN:6287	6287	LIE DOWN:3367	3367
15398	Warlpiri	warl1254	LIE DOWN		ŋunami	ŋ u n a m i	N V N V M V	N u n a m i	N Y N A M I	LIE DOWN:6341	6341	LIE DOWN:3399	3399
15402	Warumungu	waru1265	LIE DOWN		ŋunta	ŋ u n t a	N V N T V	N u n t a	N Y N T A	LIE DOWN:6341	6341	LIE DOWN:3370	3370
15404	Wathawurrung	wath1238	LIE DOWN		gumpala	g u m p a l a	K V M P V R V	g u m p a l a	K Y M P A L A	LIE DOWN:6331	6331	LIE DOWN:3400	3400
15407	Wik-Mungkan	wikm1247	LIE DOWN		uːjamaŋ	uː j a m a ŋ	V J V M V N	u y a m a N	Y J A M A N	LIE DOWN:6313	6313	LIE DOWN:3401	3401
15408	Wiradhuri	wira1262	LIE DOWN		wirica	w i r i c a	W V R V K V	w i r i T a	W I R I C A	LIE DOWN:6297	6297	LIE DOWN:3402	3402
15409	Wirangu-Nauo	wira1260	LIE DOWN		ŋaɹbiɳ	ŋ a ɹ b i ɳ	N V R P V N	N a r b i n	N A R P I N	LIE DOWN:6277	6277	LIE DOWN:3403	3403
15414	Yan-nhangu	yann1237	LIE DOWN		ɲælbult̪un	ɲ æ l b u l t̪ u n	N V R P V R T V N	H E l b u l t u n	N E L P Y L T Y N	LIE DOWN:1	1	LIE DOWN:3404	3404
15415	Yandruwandha	yand1253	LIE DOWN		jukarapand̪i	j u k a r a p a n d̪ i	J V K V R V P V N T V	y u k a r a p a n d i	J Y K A R A P A N T I	LIE DOWN:6328	6328	LIE DOWN:3405	3405
15418	Yawarawarga	yawa1258	LIE DOWN		maɹmindɹi	m a ɹ m i n d ɹ i	M V R M V N T R V	m a r m i n d r i	M A R M I N T R I	LIE DOWN:6307	6307	LIE DOWN:3406	3406
15419	Yindjibarndi	yind1247	LIE DOWN		ŋari	ŋ a r i	N V R V	N a r i	N A R I	LIE DOWN:6317	6317	LIE DOWN:3367	3367
15421	Yorta Yorta	yort1237	LIE DOWN		ajanda	a j a n d a	V J V N T V	a y a n d a	A J A N T A	LIE DOWN:6281	6281	LIE DOWN:3407	3407
15267	Yugambeh-Bandjalang	band1339	LIE DOWN		juna	j u n a	J V N V	y u n a	J Y N A	LIE DOWN:6315	6315	LIE DOWN:3368	3368
15423	Yulparitja	yulp1238	LIE DOWN		kacala	k a c a l a	K V K V R V	k a T a l a	K A C A L A	LIE DOWN:6285	6285	LIE DOWN:3374	3374
15424	Yuwaalaraay	yuwa1242	LIE DOWN		wij	w i j	W V J	w i y	W I J	LIE DOWN:1	1	LIE DOWN:3408	3408
15425	Adnyamathanha	adny1235	LIGHTNING		awi_waɹi	a w i w a ɹ i	V W V W V R V	a w i w a r i	A W I W A R I	LIGHTNING:6364	6364	LIGHTNING:3424	3424
15426	Alyawarr	alya1239	LIGHTNING		aweljawelj	a w e l j a w e l j	V W V R J V W V R J	a w e l y a w e l y	A W E L J A W E L J	LIGHTNING:6388	6388	LIGHTNING:3423	3423
15427	Arabana	arab1267	LIGHTNING		pilcpa	p i l c p a	P V R K P V	p i l T p a	P I L C P A	LIGHTNING:6349	6349	LIGHTNING:3418	3418
15541	Banggarla	bang1339	LIGHTNING		paicaʈa	p a i c a ʈ a	P V V K V T V	p a i T a t a	P A I C A T A	LIGHTNING:6424	6424	LIGHTNING:3422	3422
15542	Bayungu	bayu1240	LIGHTNING		waljbaɖa	w a l j b a ɖ a	W V R J P V T V	w a l y b a d a	W A L J P A T A	LIGHTNING:6415	6415	LIGHTNING:3411	3411
15546	Dhalandji	dhal1245	LIGHTNING		waljbaɖa	w a l j b a ɖ a	W V R J P V T V	w a l y b a d a	W A L J P A T A	LIGHTNING:6415	6415	LIGHTNING:3411	3411
15442	Dhangu	dhan1270	LIGHTNING		jaraɖa	j a r a ɖ a	J V R V T V	y a r a d a	J A R A T A	LIGHTNING:6361	6361	LIGHTNING:3458	3458
15547	Dhargari	dhar1247	LIGHTNING		waɳabaɳa	w a ɳ a b a ɳ a	W V N V P V N V	w a n a b a n a	W A N A P A N A	LIGHTNING:6396	6396	LIGHTNING:3415	3415
15449	Dhuwal	dhuw1249	LIGHTNING		majkaraɳ	m a j k a r a ɳ	M V J K V R V N	m a y k a r a n	M A J K A R A N	LIGHTNING:6359	6359	LIGHTNING:3417	3417
15451	Dieri	dier1241	LIGHTNING		pildɹipildɹi	p i l d ɹ i p i l d ɹ i	P V R T R V P V R T R V	p i l d r i p i l d r i	P I L T R I P I L T R I	LIGHTNING:6349	6349	LIGHTNING:3416	3416
15453	Djambarrpuyngu	djam1256	LIGHTNING		majkaraɳ	m a j k a r a ɳ	M V J K V R V N	m a y k a r a n	M A J K A R A N	LIGHTNING:6359	6359	LIGHTNING:3417	3417
15455	Djinang	djin1253	LIGHTNING		milɲtcigi	m i l ɲ t c i g i	M V R N T K V K V	m i l H t T i g i	M I L N T C I K I	LIGHTNING:6348	6348	LIGHTNING:3419	3419
15476	Djiwarli	djiw1241	LIGHTNING		waljbaɖa	w a l j b a ɖ a	W V R J P V T V	w a l y b a d a	W A L J P A T A	LIGHTNING:6415	6415	LIGHTNING:3411	3411
15452	Dyaabugay	dyaa1242	LIGHTNING		cumbun	c u m b u n	K V M P V N	T u m b u n	C Y M P Y N	LIGHTNING:6418	6418	LIGHTNING:3457	3457
15459	Gamilaraay	gami1243	LIGHTNING		poːmoandie	p oː m o a n d i e	P V M V V N T V V	p o m o a n d i e	P U M U A N T I E	LIGHTNING:6381	6381	LIGHTNING:3421	3421
15478	Gamilaraay	gami1243	LIGHTNING		mi	m i	M V	m i	M I	LIGHTNING:6379	6379	LIGHTNING:3427	3427
15468	Gupapuyngu	gupa1247	LIGHTNING		majkaraɳ	m a j k a r a ɳ	M V J K V R V N	m a y k a r a n	M A J K A R A N	LIGHTNING:6359	6359	LIGHTNING:3417	3417
15494	Gurdjar	gurd1238	LIGHTNING		caːlk	c aː l k	K V R K	T a l k	C A L K	LIGHTNING:6433	6433	LIGHTNING:3456	3456
15495	Gurdjar	gurd1238	LIGHTNING		jeːɹk	j eː ɹ k	J V R K	y e r k	J E R K	LIGHTNING:6433	6433	LIGHTNING:3426	3426
15469	Gurindji	guri1247	LIGHTNING		caŋiɲina	c a ŋ i ɲ i n a	K V N V N V N V	T a N i H i n a	C A N I N I N A	LIGHTNING:6344	6344	LIGHTNING:3412	3412
15472	Guyani	guya1249	LIGHTNING		pildɹipildɹi	p i l d ɹ i p i l d ɹ i	P V R T R V P V R T R V	p i l d r i p i l d r i	P I L T R I P I L T R I	LIGHTNING:6349	6349	LIGHTNING:3416	3416
15474	Jaru	jaru1254	LIGHTNING		dcaŋinina	d c a ŋ i n i n a	T K V N V N V N V	d T a N i n i n a	T C A N I N I N A	LIGHTNING:6344	6344	LIGHTNING:3412	3412
15498	Kala Lagaw Ya	kala1377	LIGHTNING		ponipani	p o n i p a n i	P V N V P V N V	p o n i p a n i	P U N I P A N I	LIGHTNING:6360	6360	LIGHTNING:3415	3415
15477	Kalkutung	kalk1246	LIGHTNING		maɹapaŋka	m a ɹ a p a ŋ k a	M V R V P V N K V	m a r a p a N k a	M A R A P A N K A	LIGHTNING:6378	6378	LIGHTNING:3455	3455
15479	Karadjeri	kara1476	LIGHTNING		gandciŋado	g a n d c i ŋ a d o	K V N T K V N V T V	g a n d T i N a d o	K A N T C I N A T U	LIGHTNING:6383	6383	LIGHTNING:3454	3454
15483	Kartujarra	kart1247	LIGHTNING		wilicu	w i l i c u	W V R V K V	w i l i T u	W I L I C Y	LIGHTNING:1	1	LIGHTNING:3413	3413
15485	Kaurna	kaur1267	LIGHTNING		pinːgaɹenː	p i nː g a ɹ e nː	P V N K V R V N	p i n g a r e n	P I N K A R E N	LIGHTNING:6345	6345	LIGHTNING:3453	3453
15489	Kukatja	kuka1246	LIGHTNING		winba	w i n b a	W V N P V	w i n b a	W I N P A	LIGHTNING:6426	6426	LIGHTNING:3420	3420
15490	Kuku-Yalanji	kuku1273	LIGHTNING		balbaj	b a l b a j	P V R P V J	b a l b a y	P A L P A J	LIGHTNING:6417	6417	LIGHTNING:3452	3452
15465	Kumbainggar	kumb1268	LIGHTNING		maɭawgaj	m a ɭ a w g a j	M V R V W K V J	m a L a w g a y	M A L A W K A J	LIGHTNING:6422	6422	LIGHTNING:3451	3451
15496	Kuuku-Ya'u	kuuk1238	LIGHTNING		tajwajlin	t a j w a j l i n	T V J W V J R V N	t a y w a y l i n	T A J W A J L I N	LIGHTNING:6411	6411	LIGHTNING:3450	3450
15502	Margany	marg1253	LIGHTNING		maniɲ	m a n i ɲ	M V N V N	m a n i H	M A N I N	LIGHTNING:6353	6353	LIGHTNING:3414	3414
15516	Mudburra	mudb1240	LIGHTNING		caŋiɲina	c a ŋ i ɲ i n a	K V N V N V N V	T a N i H i n a	C A N I N I N A	LIGHTNING:6344	6344	LIGHTNING:3412	3412
15518	Muruwari	muru1266	LIGHTNING		waŋinc	w a ŋ i n c	W V N V N K	w a N i n T	W A N I N C	LIGHTNING:6384	6384	LIGHTNING:3414	3414
15529	Narrinyeri	narr1259	LIGHTNING		nalɹumi	n a l ɹ u m i	N V R R V M V	n a l r u m i	N A L R Y M I	LIGHTNING:6368	6368	LIGHTNING:3449	3449
15521	Ngaanyatjarra	ngaa1240	LIGHTNING		wanaŋaɹa	w a n a ŋ a ɹ a	W V N V N V R V	w a n a N a r a	W A N A N A R A	LIGHTNING:6351	6351	LIGHTNING:3415	3415
15523	Ngamini	ngam1284	LIGHTNING		paɭukuɹa	p a ɭ u k u ɹ a	P V R V K V R V	p a L u k u r a	P A L Y K Y R A	LIGHTNING:6343	6343	LIGHTNING:3413	3413
15526	Ngarinman	ngar1235	LIGHTNING		caŋiɲina	c a ŋ i ɲ i n a	K V N V N V N V	T a N i H i n a	C A N I N I N A	LIGHTNING:6344	6344	LIGHTNING:3412	3412
15528	Ngarluma	ngar1287	LIGHTNING		waɭibiɖi	w a ɭ i b i ɖ i	W V R V P V T V	w a L i b i d i	W A L I P I T I	LIGHTNING:6415	6415	LIGHTNING:3411	3411
15555	Ngura	ngur1261	LIGHTNING		pit̪apit̪a	p i t̪ a p i t̪ a	P V T V P V T V	p i t a p i t a	P I T A P I T A	LIGHTNING:6342	6342	LIGHTNING:3448	3448
15533	Northern Coastal Nyangumarta	nort2754	LIGHTNING		pilaʈ_karamanara	p i l a ʈ k a r a m a n a r a	P V R V T K V R V M V N V R V	p i l a t k a r a m a n a r a	P I L A T K A R A M A N A R A	LIGHTNING:6404	6404	LIGHTNING:3447	3447
15534	Nyamal	nyam1271	LIGHTNING		wilucuɹa	w i l u c u ɹ a	W V R V K V R V	w i l u T u r a	W I L Y C Y R A	LIGHTNING:1	1	LIGHTNING:3413	3413
15535	Nyangumarta	nyan1301	LIGHTNING		marcimarci	m a r c i m a r c i	M V R K V M V R K V	m a r T i m a r T i	M A R C I M A R C I	LIGHTNING:6372	6372	LIGHTNING:3446	3446
15536	Nyunga	nyun1247	LIGHTNING		kaija_baɹ	k a i j a b a ɹ	K V V J V P V R	k a i y a b a r	K A I J A P A R	LIGHTNING:6358	6358	LIGHTNING:3445	3445
15537	Paakantyi	darl1243	LIGHTNING		bindi	b i n d i	P V N T V	b i n d i	P I N T I	LIGHTNING:6350	6350	LIGHTNING:3444	3444
