ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	SCAID
30050	Indonesian	?	small		kecil	k e c i l	K V K V R	k e T i l	K E C I L	28	895	small:3631	3631
64473	Iraralay	?	small		alikey	a l i k ey	V R V K V	a l i k e	A L I K E	1	889	small:3621	3621
8256	Isamorong	?	small		dekey	d e k ey	T V K V	d e k e	T E K E	1	889	small:3633	3633
29556	Itbayat	?	small		aleket	a l e k e t	V R V K V T	a l e k e t	A L E K E T	1	889	small:3621	3621
65902	Itbayaten	?	small		qalɨkɨt	q a l ɨ k ɨ t	K V R V K V T	q a l I k I t	K A L I K I T	1	889	small:3621	3621
18237	Ivasay	?	small		deekay	d ee k ay	T V K V	d e k a	T E K A	1	889	small:3633	3633
5016	Katingan	?	small		kurik	k u r i k	K V R V K	k u r i k	K Y R I K	27	894	small:3621	3621
43271	Lakalai	?	small		bisi	b i s i	P V S V	b i s i	P I S I	14	893	small:3638	3638
33138	Luangiua	?	small		suli/lii/	s u l i l ii	S V R V R V	s u l i l i	S Y L I L I	66	901	small:3622	3622
61078	MalayBahasaIndonesia	?	small		kecil	k e c i l	K V K V R	k e T i l	K E C I L	28	895	small:3631	3631
17623	Maori	?	small		iti	i t i	V T V	i t i	I T I	66	901	small:3641	3641
20275	Marquesan	?	small		kaiu	k aiu	K V	k a	K A	37	899	small:3624	3624
20276	Marquesan	?	small		poto	p o t o	P V T V	p o t o	P U T U	10	890	small:3646	3646
20277	Marquesan	?	small		iki	i k i	V K V	i k i	I K I	66	901	small:3621	3621
25505	NakanaiBilekiDialect	?	small		bisi	b i s i	P V S V	b i s i	P I S I	14	893	small:3638	3638
40784	Niue	?	small		puku/puku	p u k u p u k u	P V K V P V K V	p u k u p u k u	P Y K Y P Y K Y	12	892	small:3644	3644
40785	Niue	?	small		liki/liki	l i k i l i k i	R V K V R V K V	l i k i l i k i	L I K I L I K I	66	901	small:3621	3621
61915	Ogan	?	small		kəciʔ	k ə c i ʔ	K V K V H	k I T i 7	K E C I H	28	895	small:3631	3631
56568	Penrhyn	?	small		poto	p o t o	P V T V	p o t o	P U T U	10	890	small:3646	3646
56569	Penrhyn	?	small		iti	i t i	V T V	i t i	I T I	66	901	small:3641	3641
37561	RapanuiEasterIsland	?	small		poto	p o t o	P V T V	p o t o	P U T U	10	890	small:3646	3646
37562	RapanuiEasterIsland	?	small		iti	i t i	V T V	i t i	I T I	66	901	small:3641	3641
6015	Rarotongan	?	small		poto	p o t o	P V T V	p o t o	P U T U	10	890	small:3646	3646
6016	Rarotongan	?	small		akariki/	a k a r i k i	V K V R V K V	a k a r i k i	A K A R I K I	66	901	small:3621	3621
13070	Rennellese	?	small		poto/poto	p o t o p o t o	P V T V P V T V	p o t o p o t o	P U T U P U T U	10	890	small:3646	3646
13071	Rennellese	?	small		giki	g i k i	K V K V	g i k i	K I K I	66	901	small:3621	3621
32386	Rurutuan	?	small		maaitiiti	m aai t ii t i	M V T V T V	m a t i t i	M A T I T I	66	901	small:3641	3641
66697	Samoan	?	small		itiiti	i t ii t i	V T V T V	i t i t i	I T I T I	66	901	small:3641	3641
66904	Sikaiana	?	small		li/liki	l i l i k i	R V R V K V	l i l i k i	L I L I K I	66	901	small:3621	3621
65641	Surigaonon	?	small		gamay	g a m ay	K V M V	g a m a	K A M A	29	896	small:3624	3624
34534	Tagalog	?	small		maliit	m a l ii t	M V R V T	m a l i t	M A L I T	1	889	small:3628	3628
52834	TagalogAnthonydelaPaz	?	small		maliit	m a l ii t	M V R V T	m a l i t	M A L I T	1	889	small:3628	3628
2313	Tikopia	?	small		pukupuku	p u k u p u k u	P V K V P V K V	p u k u p u k u	P Y K Y P Y K Y	12	892	small:3644	3644
2314	Tikopia	?	small		liki/liki	l i k i l i k i	R V K V R V K V	l i k i l i k i	L I K I L I K I	66	901	small:3621	3621
11693	Tongan	?	small		siʔi	s i ʔ i	S V H V	s i 7 i	S I H I	11	891	small:3638	3638
11363	Tuamotu	?	small		riki	r i k i	R V K V	r i k i	R I K I	66	901	small:3621	3621
31403	UveaEast	?	small		pukupuku	p u k u p u k u	P V K V P V K V	p u k u p u k u	P Y K Y P Y K Y	12	892	small:3644	3644
31404	UveaEast	?	small		sii	s ii	S V	s i	S I	11	891	small:3638	3638
15561	WesternBukidnonManobo	?	small		deqisek	d e q i s e k	T V K V S V K	d e q i s e k	T E K I S E K	1	889	small:3633	3633
14520	Woleai	?	small		cciilɪ	cc ii l ɪ	K V R V	T i l i	C I L I	1	889	small:3622	3622
50901	Yami	?	small		aLikey	a l i k ey	V R V K V	a l i k e	A L I K E	1	889	small:3621	3621
5087	Anuta	?	smoke		autiapi	au t ia p i	V T V P V	a t i p i	A T I P I	2	905	smoke:3647	3647
1245	BanjareseMalay	?	smoke		asap	a s a p	V S V P	a s a p	A S A P	49	907	smoke:3648	3648
50575	Carolinian	?	smoke		atiyat	a t iya t	V T V T	a t i t	A T I T	2	905	smoke:3647	3647
64131	Cebuano	?	smoke		aso	a s o	V S V	a s o	A S U	2	905	smoke:3650	3650
67400	Chuukese	?	smoke		eet	ee t	V T	e t	E T	2	905	smoke:3651	3651
64991	ChuukeseAKATrukese	?	smoke		etuwet	e t u w e t	V T V W V T	e t u w e t	E T Y W E T	2	905	smoke:3647	3647
11516	DayakNgaju	?	smoke		asep	a s e p	V S V P	a s e p	A S E P	49	907	smoke:3648	3648
4036	EastSumbaneseKamberaSoutherndialect	?	smoke		kawu	k a w u	K V W V	k a w u	K A W Y	35	906	smoke:3654	3654
58383	EastSumbaneseUmbuRatuNggaidialect	?	smoke		muahu	m ua h u	M V H V	m u h u	M Y H Y	2	905	smoke:3650	3650
55699	FutunaEast	?	smoke		aausia	aau s ia	V S V	a s i	A S I	2	905	smoke:3650	3650
65273	Imorod	?	smoke		aob	ao b	V P	a b	A P	55	908	smoke:3648	3648
773	Indonesian	?	smoke		asap	a s a p	V S V P	a s a p	A S A P	49	907	smoke:3648	3648
63078	Iraralay	?	smoke		awob	a w o b	V W V P	a w o b	A W U P	55	908	smoke:3648	3648
19200	Isamorong	?	smoke		ahob	a h o b	V H V P	a h o b	A H U P	55	908	smoke:3648	3648
11382	Itbayat	?	smoke		axob	a x o b	V K V P	a x o b	A G U P	55	908	smoke:3648	3648
20235	Itbayaten	?	smoke		qaqǥub	q a q ǥ u b	K V K K V P	q a q x u b	K A K K Y P	55	908	smoke:3662	3662
21700	Ivasay	?	smoke		ahob	a h o b	V H V P	a h o b	A H U P	55	908	smoke:3648	3648
48207	Katingan	?	smoke		asɛp	a s ɛ p	V S V P	a s E p	A S E P	49	907	smoke:3648	3648
56504	Lakalai	?	smoke		sosobu	s o s o b u	S V S V P V	s o s o b u	S U S U P Y	17	904	smoke:3648	3648
34296	Luangiua	?	smoke		ohu	o h u	V H V	o h u	U H Y	13	903	smoke:3650	3650
44633	MalayBahasaIndonesia	?	smoke		asap	a s a p	V S V P	a s a p	A S A P	49	907	smoke:3648	3648
66187	Maori	?	smoke		au|ahi	au|a h i	V H V	a h i	A H I	2	905	smoke:3650	3650
41073	Marquesan	?	smoke		auahi	aua h i	V H V	a h i	A H I	2	905	smoke:3650	3650
47619	Minangkabau	?	smoke		asoʔ	a s o ʔ	V S V H	a s o 7	A S U H	49	907	smoke:3650	3650
37229	NakanaiBilekiDialect	?	smoke		sosobu	s o s o b u	S V S V P V	s o s o b u	S U S U P Y	17	904	smoke:3648	3648
15492	Niue	?	smoke		ahu	a h u	V H V	a h u	A H Y	2	905	smoke:3650	3650
9797	Ogan	?	smoke		asap	a s a p	V S V P	a s a p	A S A P	49	907	smoke:3648	3648
17957	Penrhyn	?	smoke		auahi	aua h i	V H V	a h i	A H I	2	905	smoke:3650	3650
15452	RapanuiEasterIsland	?	smoke		auahi	aua h i	V H V	a h i	A H I	2	905	smoke:3650	3650
58743	Rarotongan	?	smoke		auai	auai	V	a	A	2	905	smoke:3676	3676
54172	Rennellese	?	smoke		auahi	aua h i	V H V	a h i	A H I	2	905	smoke:3650	3650
54173	Rennellese	?	smoke		kohu	k o h u	K V H V	k o h u	K U H Y	13	903	smoke:3650	3650
57857	Rurutuan	?	smoke		auauaʔi	auaua ʔ i	V H V	a 7 i	A H I	2	905	smoke:3650	3650
17672	Samoan	?	smoke		asu	a s u	V S V	a s u	A S Y	2	905	smoke:3650	3650
49270	Sikaiana	?	smoke		au	au	V	a	A	2	905	smoke:3676	3676
14705	Surigaonon	?	smoke		aso	a s o	V S V	a s o	A S U	2	905	smoke:3650	3650
28017	Tagalog	?	smoke		usok	u s o k	V S V K	u s o k	Y S U K	2	905	smoke:3650	3650
35759	TagalogAnthonydelaPaz	?	smoke		usok	u s o k	V S V K	u s o k	Y S U K	2	905	smoke:3650	3650
42348	TahitianModern	?	smoke		auauahi	auaua h i	V H V	a h i	A H I	2	905	smoke:3650	3650
65241	Tikopia	?	smoke		ausiafi	au s ia f i	V S V P V	a s i f i	A S I B I	2	905	smoke:3648	3648
65242	Tikopia	?	smoke		kofu	k o f u	K V P V	k o f u	K U B Y	13	903	smoke:3654	3654
8539	Tongan	?	smoke		ʔahu	ʔ a h u	H V H V	7 a h u	H A H Y	2	905	smoke:3650	3650
44839	Tuamotu	?	smoke		auahi	aua h i	V H V	a h i	A H I	2	905	smoke:3650	3650
1870	UveaEast	?	smoke		ahu	a h u	V H V	a h u	A H Y	2	905	smoke:3650	3650
64123	WesternBukidnonManobo	?	smoke		evel	e v e l	V W V R	e v e l	E B E L	1	902	smoke:3689	3689
53525	Woleai	?	smoke		geraatɪʊ	g e r aa t ɪʊ	K V R V T V	g e r a t i	K E R A T I	2	905	smoke:3690	3690
10696	Yami	?	smoke		ahob	a h o b	V H V P	a h o b	A H U P	55	908	smoke:3648	3648
15345	BanjareseMalay	?	snake		ular	u l a r	V R V R	u l a r	Y L A R	2	911	snake:3691	3691
41279	Cebuano	?	snake		halas	h a l a s	H V R V S	h a l a s	H A L A S	26	913	snake:3691	3691
7413	DayakNgaju	?	snake		handipe	h a n d i p e	H V N T V P V	h a n d i p e	H A N T I P E	1	909	snake:3693	3693
44248	EastSumbaneseKamberaSoutherndialect	?	snake		ular	u l a r	V R V R	u l a r	Y L A R	2	911	snake:3691	3691
2254	EastSumbaneseUmbuRatuNggaidialect	?	snake		mandu	m a n d u	M V N T V	m a n d u	M A N T Y	9	917	snake:3693	3693
49462	FutunaEast	?	snake		gata	g a t a	K V T V	g a t a	K A T A	12	910	snake:3696	3696
67011	Imorod	?	snake		volay	v o l ay	W V R V	v o l a	B U L A	2	911	snake:3697	3697
15955	Indonesian	?	snake		ular	u l a r	V R V R	u l a r	Y L A R	2	911	snake:3691	3691
65621	Iraralay	?	snake		voley	v o l ey	W V R V	v o l e	B U L E	2	911	snake:3697	3697
4091	Isamorong	?	snake		voday	v o d ay	W V T V	v o d a	B U T A	2	911	snake:3697	3697
24780	Itbayat	?	snake		volay	v o l ay	W V R V	v o l a	B U L A	2	911	snake:3697	3697
56409	Itbayaten	?	snake		vulay	v u l ay	W V R V	v u l a	B Y L A	2	911	snake:3697	3697
39334	Ivasay	?	snake		voday	v o d ay	W V T V	v o d a	B U T A	2	911	snake:3697	3697
54887	Luangiua	?	snake		aka	a k a	V K V	a k a	A K A	12	910	snake:3704	3704
21047	MalayBahasaIndonesia	?	snake		ular	u l a r	V R V R	u l a r	Y L A R	2	911	snake:3691	3691
13977	Minangkabau	?	snake		ula	u l a	V R V	u l a	Y L A	2	911	snake:3691	3691
60925	NakanaiBilekiDialect	?	snake		taive	t ai v e	T V W V	t a v e	T A B E	37	916	snake:3707	3707
16968	Niue	?	snake		gata	g a t a	K V T V	g a t a	K A T A	12	910	snake:3696	3696
14818	Ogan	?	snake		ulax	u l a x	V R V K	u l a x	Y L A G	2	911	snake:3691	3691
50506	Rarotongan	?	snake		oui	oui	V	o	U	27	914	snake:3710	3710
49586	Rennellese	?	snake		ngata	n g a t a	N K V T V	n g a t a	N K A T A	12	910	snake:3696	3696
5380	Rurutuan	?	snake		ooʔii	oo ʔ ii	V H V	o 7 i	U H I	27	914	snake:3712	3712
5093	Samoan	?	snake		ŋata	ŋ a t a	N V T V	N a t a	N A T A	12	910	snake:3696	3696
62915	Surigaonon	?	snake		sawa	s a w a	S V W V	s a w a	S A W A	25	912	snake:3707	3707
62916	Surigaonon	?	snake		hayas	h aya s	H V S	h a s	H A S	26	913	snake:3712	3712
8640	Tagalog	?	snake		ahas	a h a s	V H V S	a h a s	A H A S	31	915	snake:3712	3712
31839	TagalogAnthonydelaPaz	?	snake		ahas	a h a s	V H V S	a h a s	A H A S	31	915	snake:3712	3712
44801	TahitianModern	?	snake		oofii	oo f ii	V P V	o f i	U B I	27	914	snake:3707	3707
27874	Tongan	?	snake		ŋata	ŋ a t a	N V T V	N a t a	N A T A	12	910	snake:3696	3696
17002	Yami	?	snake		volay	v o l ay	W V R V	v o l a	B U L A	2	911	snake:3697	3697
11269	Carolinian	?	spider		litubwuraara	l i t u b w u r aa r a	R V T V P W V R V R V	l i t u b w u r a r a	L I T Y P W Y R A R A	7	924	spider:3713	3713
66062	Cebuano	?	spider		lawalawa	l a w a l a w a	R V W V R V W V	l a w a l a w a	L A W A L A W A	1	918	spider:3714	3714
33470	Chuukese	?	spider		nittopwuraan	n i tt o p w u r aa n	N V T V P W V R V N	n i t o p w u r a n	N I T U P W Y R A N	7	924	spider:3713	3713
2143	DayakNgaju	?	spider		sabangkang	s a b a n g k a n g	S V P V N K K V N K	s a b a n g k a n g	S A P A N K K A N K	17	920	spider:3716	3716
66574	EastSumbaneseKamberaSoutherndialect	?	spider		nggenggi	n gg e n gg i	N K V N K V	n g e n g i	N K E N K I	3	922	spider:3717	3717
49458	EastSumbaneseUmbuRatuNggaidialect	?	spider		gegu	g e g u	K V K V	g e g u	K E K Y	3	922	spider:3718	3718
25310	FutunaEast	?	spider		kaleveleve	k a l e v e l e v e	K V R V W V R V W V	k a l e v e l e v e	K A L E B E L E B E	1	918	spider:3714	3714
9239	Imorod	?	spider		ahahawa	a h a h a w a	V H V H V W V	a h a h a w a	A H A H A W A	1	918	spider:3720	3720
49023	Indonesian	?	spider		labalaba	l a b a l a b a	R V P V R V P V	l a b a l a b a	L A P A L A P A	1	918	spider:3714	3714
21653	Iraralay	?	spider		ahahawa	a h a h a w a	V H V H V W V	a h a h a w a	A H A H A W A	1	918	spider:3720	3720
14288	Isamorong	?	spider		hawa	h a w a	H V W V	h a w a	H A W A	1	918	spider:3720	3720
30857	Itbayat	?	spider		axxaawa	a xx aa w a	V K V W V	a x a w a	A G A W A	1	918	spider:3724	3724
45910	Itbayaten	?	spider		qaǥǥaawaq	q a ǥǥ aa w a q	K V K V W V K	q a x a w a q	K A K A W A K	1	918	spider:3724	3724
25024	Katingan	?	spider		sabakaŋ	s a b a k a ŋ	S V P V K V N	s a b a k a N	S A P A K A N	17	920	spider:3716	3716
8360	Lakalai	?	spider		kamimisi	k a m i m i s i	K V M V M V S V	k a m i m i s i	K A M I M I S I	14	919	spider:3727	3727
8691	Luangiua	?	spider		velevele	v e l e v e l e	W V R V W V R V	v e l e v e l e	B E L E B E L E	1	918	spider:3714	3714
28953	MalayBahasaIndonesia	?	spider		labalaba	l a b a l a b a	R V P V R V P V	l a b a l a b a	L A P A L A P A	1	918	spider:3714	3714
60362	Maori	?	spider		pungaawerewere	p u n g aa w e r e w e r e	P V N K V W V R V W V R V	p u n g a w e r e w e r e	P Y N K A W E R E W E R E	1	918	spider:3730	3730
66522	Marquesan	?	spider		puna/veevee/	p u n a v ee v ee	P V N V W V W V	p u n a v e v e	P Y N A B E B E	1	918	spider:3731	3731
12111	Minangkabau	?	spider		lawahlawah	l a w a h l a w a h	R V W V H R V W V H	l a w a h l a w a h	L A W A H L A W A H	1	918	spider:3714	3714
26883	NakanaiBilekiDialect	?	spider		kimisi	k i m i s i	K V M V S V	k i m i s i	K I M I S I	14	919	spider:3727	3727
24283	Ogan	?	spider		walawa	w a l a w a	W V R V W V	w a l a w a	W A L A W A	1	918	spider:3714	3714
9982	RapanuiEasterIsland	?	spider		honu	h o n u	H V N V	h o n u	H U N Y	5	923	spider:3735	3735
40771	Rennellese	?	spider		gaba	g a b a	K V P V	g a b a	K A P A	1	918	spider:3718	3718
29875	Samoan	?	spider		ʔapoŋaleveleve	ʔ a p o ŋ a l e v e l e v e	H V P V N V R V W V R V W V	7 a p o N a l e v e l e v e	H A P U N A L E B E L E B E	1	918	spider:3714	3714
39505	Sikaiana	?	spider		velevele	v e l e v e l e	W V R V W V R V	v e l e v e l e	B E L E B E L E	1	918	spider:3714	3714
36497	Surigaonon	?	spider		lawalawa	l a w a l a w a	R V W V R V W V	l a w a l a w a	L A W A L A W A	1	918	spider:3714	3714
25846	Tagalog	?	spider		gagamba	g a g a m b a	K V K V M P V	g a g a m b a	K A K A M P A	23	921	spider:3718	3718
43059	TagalogAnthonydelaPaz	?	spider		gagamba	g a g a m b a	K V K V M P V	g a g a m b a	K A K A M P A	23	921	spider:3718	3718
14763	TahitianModern	?	spider		tuutuurahonui	t uu t uu r a h o n ui	T V T V R V H V N V	t u t u r a h o n u	T Y T Y R A H U N Y	5	923	spider:3742	3742
52955	Tuamotu	?	spider		tukutuku	t u k u t u k u	T V K V T V K V	t u k u t u k u	T Y K Y T Y K Y	5	923	spider:3743	3743
34940	UveaEast	?	spider		kavelevele	k a v e l e v e l e	K V W V R V W V R V	k a v e l e v e l e	K A B E L E B E L E	1	918	spider:3714	3714
28077	WesternBukidnonManobo	?	spider		kelelawaq	k e l e l a w a q	K V R V R V W V K	k e l e l a w a q	K E L E L A W A K	1	918	spider:3745	3745
27399	Woleai	?	spider		ligesuburaaraa	l i g e s u b u r aa r aa	R V K V S V P V R V R V	l i g e s u b u r a r a	L I K E S Y P Y R A R A	7	924	spider:3713	3713
1361	Yami	?	spider		ahahawa	a h a h a w a	V H V H V W V	a h a h a w a	A H A H A W A	1	918	spider:3720	3720
1619	Anuta	?	star		petu	p e t u	P V T V	p e t u	P E T Y	1	925	star:3746	3746
47221	BanjareseMalay	?	star		bintang	b i n t a n g	P V N T V N K	b i n t a n g	P I N T A N K	1	925	star:3746	3746
34800	Carolinian	?	star		fuu	f uu	P V	f u	B Y	1	925	star:3748	3748
15293	Cebuano	?	star		bitoon	b i t oo n	P V T V N	b i t o n	P I T U N	1	925	star:3746	3746
56024	Chuukese	?	star		fuu	f uu	P V	f u	B Y	1	925	star:3748	3748
58343	ChuukeseAKATrukese	?	star		fuu	f uu	P V	f u	B Y	1	925	star:3748	3748
58344	ChuukeseAKATrukese	?	star		ichchi	i c h c h i	V K H K H V	i T h T h i	I C H C H I	12	926	star:3787	3787
8376	DayakNgaju	?	star		bintang	b i n t a n g	P V N T V N K	b i n t a n g	P I N T A N K	1	925	star:3746	3746
5336	EastSumbaneseUmbuRatuNggaidialect	?	star		adinu	a d i n u	V T V N V	a d i n u	A T I N Y	6	928	star:3746	3746
36005	FutunaEast	?	star		fetuu	f e t uu	P V T V	f e t u	B E T Y	1	925	star:3746	3746
49130	Indonesian	?	star		bintaŋ	b i n t a ŋ	P V N T V N	b i n t a N	P I N T A N	1	925	star:3746	3746
9832	Isamorong	?	star		vitohen	v i t o h e n	W V T V H V N	v i t o h e n	B I T U H E N	1	925	star:3746	3746
55935	Itbayat	?	star		vitoen	v i t oe n	W V T V N	v i t o n	B I T U N	1	925	star:3746	3746
64962	Itbayaten	?	star		vituɨn	v i t uɨ n	W V T V N	v i t u n	B I T Y N	1	925	star:3746	3746
19948	Ivasay	?	star		vitohen	v i t o h e n	W V T V H V N	v i t o h e n	B I T U H E N	1	925	star:3746	3746
47757	Katingan	?	star		bitaŋ	b i t a ŋ	P V T V N	b i t a N	P I T A N	1	925	star:3746	3746
1311	Lakalai	?	star		matatabu	m a t a t a b u	M V T V T V P V	m a t a t a b u	M A T A T A P Y	15	927	star:3761	3761
12585	Luangiua	?	star		heku	h e k u	H V K V	h e k u	H E K Y	1	925	star:3762	3762
60200	MalayBahasaIndonesia	?	star		bintang	b i n t a n g	P V N T V N K	b i n t a n g	P I N T A N K	1	925	star:3746	3746
51171	Maori	?	star		whetuu	w h e t uu	W H V T V	w h e t u	W H E T Y	1	925	star:3762	3762
1093	Marquesan	?	star		fettoe	f e tt oe	P V T V	f e t o	B E T U	1	925	star:3746	3746
22875	Minangkabau	?	star		bintang	b i n t a n g	P V N T V N K	b i n t a n g	P I N T A N K	1	925	star:3746	3746
19064	NakanaiBilekiDialect	?	star		matatabu	m a t a t a b u	M V T V T V P V	m a t a t a b u	M A T A T A P Y	15	927	star:3761	3761
44792	Niue	?	star		fetuu	f e t uu	P V T V	f e t u	B E T Y	1	925	star:3746	3746
43870	Ogan	?	star		bintaŋ	b i n t a ŋ	P V N T V N	b i n t a N	P I N T A N	1	925	star:3746	3746
44927	Penrhyn	?	star		hetuu	h e t uu	H V T V	h e t u	H E T Y	1	925	star:3762	3762
37606	RapanuiEasterIsland	?	star		hetuu	h e t uu	H V T V	h e t u	H E T Y	1	925	star:3762	3762
11002	Rarotongan	?	star		eetuu	ee t uu	V T V	e t u	E T Y	1	925	star:3746	3746
10153	Rennellese	?	star		hetuu	h e t uu	H V T V	h e t u	H E T Y	1	925	star:3762	3762
54376	Rurutuan	?	star		fetiʔa	f e t i ʔ a	P V T V H V	f e t i 7 a	B E T I H A	1	925	star:3746	3746
18052	Samoan	?	star		fetu	f e t u	P V T V	f e t u	B E T Y	1	925	star:3746	3746
8245	Sikaiana	?	star		hetu	h e t u	H V T V	h e t u	H E T Y	1	925	star:3762	3762
46415	Surigaonon	?	star		bitoon	b i t oo n	P V T V N	b i t o n	P I T U N	1	925	star:3746	3746
14101	Tagalog	?	star		bituin	b i t ui n	P V T V N	b i t u n	P I T Y N	1	925	star:3746	3746
52838	TagalogAnthonydelaPaz	?	star		bituin	b i t ui n	P V T V N	b i t u n	P I T Y N	1	925	star:3746	3746
65856	TahitianModern	?	star		fetia	f e t ia	P V T V	f e t i	B E T I	1	925	star:3746	3746
16897	Tikopia	?	star		fetuu	f e t uu	P V T V	f e t u	B E T Y	1	925	star:3746	3746
6272	Tongan	?	star		fetuʔu	f e t u ʔ u	P V T V H V	f e t u 7 u	B E T Y H Y	1	925	star:3746	3746
25066	Tuamotu	?	star		hetuu	h e t uu	H V T V	h e t u	H E T Y	1	925	star:3762	3762
47824	UveaEast	?	star		fetuu	f e t uu	P V T V	f e t u	B E T Y	1	925	star:3746	3746
53207	WesternBukidnonManobo	?	star		bituqen	b i t u q e n	P V T V K V N	b i t u q e n	P I T Y K E N	1	925	star:3746	3746
35315	Woleai	?	star		fiusiu	f iu s iu	P V S V	f i s i	B I S I	1	925	star:3748	3748
37853	Anuta	?	stick/wood		raakau	r aa k au	R V K V	r a k a	R A K A	1	929	stick/wood:3788	3788
23524	BanjareseMalay	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929	stick/wood:3788	3788
62086	Carolinian	?	stick/wood		ura	u r a	V R V	u r a	Y R A	2	930	stick/wood:3790	3790
51543	Cebuano	?	stick/wood		kahoy	k a h oy	K V H V	k a h o	K A H U	1	929	stick/wood:3788	3788
44383	Chuukese	?	stick/wood		ira	i r a	V R V	i r a	I R A	2	930	stick/wood:3790	3790
44384	Chuukese	?	stick/wood		eyi	eyi	V	e	E	1	929	stick/wood:3822	3822
65639	ChuukeseAKATrukese	?	stick/wood		raan	r aa n	R V N	r a n	R A N	2	930	stick/wood:3790	3790
55070	DayakNgaju	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929	stick/wood:3788	3788
51471	FutunaEast	?	stick/wood		laakau	l aa k au	R V K V	l a k a	L A K A	1	929	stick/wood:3788	3788
38842	Indonesian	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929	stick/wood:3788	3788
40147	Itbayaten	?	stick/wood		kayuy	k ayuy	K V	k a	K A	1	929	stick/wood:3788	3788
5561	Katingan	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929	stick/wood:3788	3788
5562	Katingan	?	stick/wood		bataŋ	b a t a ŋ	P V T V N	b a t a N	P A T A N	6	931	stick/wood:3823	3823
9800	MalayBahasaIndonesia	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929	stick/wood:3788	3788
59041	Maori	?	stick/wood		raa|kau	r aa| k au	R V K V	r a k a	R A K A	1	929	stick/wood:3788	3788
11400	Marquesan	?	stick/wood		akau	a k au	V K V	a k a	A K A	1	929	stick/wood:3788	3788
768	Minangkabau	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929	stick/wood:3788	3788
17359	Niue	?	stick/wood		laakau	l aa k au	R V K V	l a k a	L A K A	1	929	stick/wood:3788	3788
24339	Ogan	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929	stick/wood:3788	3788
2153	Penrhyn	?	stick/wood		raakau	r aa k au	R V K V	r a k a	R A K A	1	929	stick/wood:3788	3788
5928	Rarotongan	?	stick/wood		raakau	r aa k au	R V K V	r a k a	R A K A	1	929	stick/wood:3788	3788
42671	Rennellese	?	stick/wood		gaakau	g aa k au	K V K V	g a k a	K A K A	1	929	stick/wood:3788	3788
18342	Rurutuan	?	stick/wood		raaʔau	r aa ʔ au	R V H V	r a 7 a	R A H A	1	929	stick/wood:3808	3808
47801	Samoan	?	stick/wood		laʔau	l a ʔ au	R V H V	l a 7 a	L A H A	1	929	stick/wood:3808	3808
9463	Sikaiana	?	stick/wood		laakau	l aa k au	R V K V	l a k a	L A K A	1	929	stick/wood:3788	3788
28127	Surigaonon	?	stick/wood		kahoy	k a h oy	K V H V	k a h o	K A H U	1	929	stick/wood:3788	3788
28128	Surigaonon	?	stick/wood		tabla	t a b l a	T V P R V	t a b l a	T A P L A	7	932	stick/wood:3824	3824
3818	Tagalog	?	stick/wood		kahoy	k a h oy	K V H V	k a h o	K A H U	1	929	stick/wood:3788	3788
28074	TagalogAnthonydelaPaz	?	stick/wood		kahoy	k a h oy	K V H V	k a h o	K A H U	1	929	stick/wood:3788	3788
38982	TahitianModern	?	stick/wood		raaau	r aaau	R V	r a	R A	1	929	stick/wood:3790	3790
65642	Tikopia	?	stick/wood		rakau	r a k au	R V K V	r a k a	R A K A	1	929	stick/wood:3788	3788
19441	Tongan	?	stick/wood		ʔa|kau	ʔ a| k au	H V K V	7 a k a	H A K A	1	929	stick/wood:3788	3788
65821	Tuamotu	?	stick/wood		raakau	r aa k au	R V K V	r a k a	R A K A	1	929	stick/wood:3788	3788
14015	UveaEast	?	stick/wood		akau	a k au	V K V	a k a	A K A	1	929	stick/wood:3788	3788
42091	WesternBukidnonManobo	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929	stick/wood:3788	3788
23030	Woleai	?	stick/wood		iuraa	iu r aa	V R V	i r a	I R A	2	930	stick/wood:3790	3790
38572	Yami	?	stick/wood		kayo	k ayo	K V	k a	K A	1	929	stick/wood:3788	3788
22087	Anuta	?	stone		patu	p a t u	P V T V	p a t u	P A T Y	1	933	stone:3825	3825
60873	BanjareseMalay	?	stone		batu	b a t u	P V T V	b a t u	P A T Y	1	933	stone:3825	3825
4284	Carolinian	?	stone		faay	f aay	P V	f a	B A	1	933	stone:3827	3827
34212	Cebuano	?	stone		bato	b a t o	P V T V	b a t o	P A T U	1	933	stone:3825	3825
11058	Chuukese	?	stone		faaw	f aa w	P V W	f a w	B A W	1	933	stone:3827	3827
