ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
47801	Samoan	?	stick/wood		laʔau	l a ʔ au	R V H V	l a 7 a	L A H A	1	929
9463	Sikaiana	?	stick/wood		laakau	l aa k au	R V K V	l a k a	L A K A	1	929
28127	Surigaonon	?	stick/wood		kahoy	k a h oy	K V H V	k a h o	K A H U	1	929
28128	Surigaonon	?	stick/wood		tabla	t a b l a	T V P R V	t a b l a	T A P L A	7	932
3818	Tagalog	?	stick/wood		kahoy	k a h oy	K V H V	k a h o	K A H U	1	929
28074	TagalogAnthonydelaPaz	?	stick/wood		kahoy	k a h oy	K V H V	k a h o	K A H U	1	929
38982	TahitianModern	?	stick/wood		raaau	r aaau	R V	r a	R A	1	929
65642	Tikopia	?	stick/wood		rakau	r a k au	R V K V	r a k a	R A K A	1	929
19441	Tongan	?	stick/wood		ʔa|kau	ʔ a| k au	H V K V	7 a k a	H A K A	1	929
65821	Tuamotu	?	stick/wood		raakau	r aa k au	R V K V	r a k a	R A K A	1	929
14015	UveaEast	?	stick/wood		akau	a k au	V K V	a k a	A K A	1	929
42091	WesternBukidnonManobo	?	stick/wood		kayu	k ayu	K V	k a	K A	1	929
23030	Woleai	?	stick/wood		iuraa	iu r aa	V R V	i r a	I R A	2	930
38572	Yami	?	stick/wood		kayo	k ayo	K V	k a	K A	1	929
22087	Anuta	?	stone		patu	p a t u	P V T V	p a t u	P A T Y	1	933
60873	BanjareseMalay	?	stone		batu	b a t u	P V T V	b a t u	P A T Y	1	933
4284	Carolinian	?	stone		faay	f aay	P V	f a	B A	1	933
34212	Cebuano	?	stone		bato	b a t o	P V T V	b a t o	P A T U	1	933
11058	Chuukese	?	stone		faaw	f aa w	P V W	f a w	B A W	1	933
53173	ChuukeseAKATrukese	?	stone		fewu	f e w u	P V W V	f e w u	B E W Y	1	933
28705	DayakNgaju	?	stone		batu	b a t u	P V T V	b a t u	P A T Y	1	933
34659	EastSumbaneseKamberaSoutherndialect	?	stone		watu	w a t u	W V T V	w a t u	W A T Y	1	933
28433	EastSumbaneseUmbuRatuNggaidialect	?	stone		wacu	w a c u	W V K V	w a T u	W A C Y	1	933
17888	FutunaEast	?	stone		fatu	f a t u	P V T V	f a t u	B A T Y	1	933
17889	FutunaEast	?	stone		maka	m a k a	M V K V	m a k a	M A K A	4	935
17187	Imorod	?	stone		vato	v a t o	W V T V	v a t o	B A T U	1	933
47164	Indonesian	?	stone		batu	b a t u	P V T V	b a t u	P A T Y	1	933
11041	Iraralay	?	stone		vato	v a t o	W V T V	v a t o	B A T U	1	933
30862	Isamorong	?	stone		vato	v a t o	W V T V	v a t o	B A T U	1	933
64050	Itbayat	?	stone		vato	v a t o	W V T V	v a t o	B A T U	1	933
10871	Itbayaten	?	stone		vatuq	v a t u q	W V T V K	v a t u q	B A T Y K	1	933
63991	Ivasay	?	stone		bato	b a t o	P V T V	b a t o	P A T U	1	933
28875	Katingan	?	stone		batuʔ	b a t u ʔ	P V T V H	b a t u 7	P A T Y H	1	933
32460	Lakalai	?	stone		uati	ua t i	V T V	u t i	Y T I	1	933
60457	Luangiua	?	stone		haku	h a k u	H V K V	h a k u	H A K Y	1	933
61448	MalayBahasaIndonesia	?	stone		batu	b a t u	P V T V	b a t u	P A T Y	1	933
30048	Maori	?	stone		koowhatu	k oo w h a t u	K V W H V T V	k o w h a t u	K U W H A T Y	1	933
37491	Marquesan	?	stone		hatukeaa	h a t u k eaa	H V T V K V	h a t u k e	H A T Y K E	1	933
49686	Minangkabau	?	stone		batu	b a t u	P V T V	b a t u	P A T Y	1	933
31935	NakanaiBilekiDialect	?	stone		uati	ua t i	V T V	u t i	Y T I	1	933
28396	Niue	?	stone		patu	p a t u	P V T V	p a t u	P A T Y	1	933
28397	Niue	?	stone		maka	m a k a	M V K V	m a k a	M A K A	4	935
5278	Ogan	?	stone		batu	b a t u	P V T V	b a t u	P A T Y	1	933
66505	Penrhyn	?	stone		poohatu	p oo h a t u	P V H V T V	p o h a t u	P U H A T Y	1	933
9576	RapanuiEasterIsland	?	stone		maea	m aea	M V	m a	M A	4	935
5411	Rarotongan	?	stone		pooatu	p ooa t u	P V T V	p o t u	P U T Y	1	933
41194	Rennellese	?	stone		balu	b a l u	P V R V	b a l u	P A L Y	1	933
27628	Rurutuan	?	stone		poʔatu	p o ʔ a t u	P V H V T V	p o 7 a t u	P U H A T Y	1	933
27629	Rurutuan	?	stone		ʔooʔaʔi	ʔ oo ʔ a ʔ i	H V H V H V	7 o 7 a 7 i	H U H A H I	3	934
37866	Samoan	?	stone		maʔa	m a ʔ a	M V H V	m a 7 a	M A H A	4	935
34164	Sikaiana	?	stone		hatu	h a t u	H V T V	h a t u	H A T Y	1	933
37695	Surigaonon	?	stone		bato	b a t o	P V T V	b a t o	P A T U	1	933
28407	Tagalog	?	stone		bato	b a t o	P V T V	b a t o	P A T U	1	933
46867	TagalogAnthonydelaPaz	?	stone		bato	b a t o	P V T V	b a t o	P A T U	1	933
40587	TahitianModern	?	stone		oofai	oo f ai	V P V	o f a	U B A	3	934
13159	Tikopia	?	stone		fatu	f a t u	P V T V	f a t u	B A T Y	1	933
16218	Tongan	?	stone		maka	m a k a	M V K V	m a k a	M A K A	4	935
5386	Tuamotu	?	stone		poofatu	p oo f a t u	P V P V T V	p o f a t u	P U B A T Y	1	933
26842	UveaEast	?	stone		maka	m a k a	M V K V	m a k a	M A K A	4	935
64700	WesternBukidnonManobo	?	stone		batu	b a t u	P V T V	b a t u	P A T Y	1	933
36335	Woleai	?	stone		faɪʊ	f aɪʊ	P V	f a	B A	1	933
22838	Yami	?	stone		vato	v a t o	W V T V	v a t o	B A T U	1	933
64595	Anuta	?	tail		t/iku/tiku	t i k u t i k u	T V K V T V K V	t i k u t i k u	T I K Y T I K Y	1	936
9051	BanjareseMalay	?	tail		buntut	b u n t u t	P V N T V T	b u n t u t	P Y N T Y T	16	939
38277	Cebuano	?	tail		ikug	i k u g	V K V K	i k u g	I K Y K	1	936
31840	Chuukese	?	tail		wuku	w u k u	W V K V	w u k u	W Y K Y	1	936
45143	ChuukeseAKATrukese	?	tail		wuku	w u k u	W V K V	w u k u	W Y K Y	1	936
5245	DayakNgaju	?	tail		ikuh	i k u h	V K V H	i k u h	I K Y H	1	936
56777	EastSumbaneseKamberaSoutherndialect	?	tail		kaiku	k ai k u	K V K V	k a k u	K A K Y	1	936
29427	EastSumbaneseUmbuRatuNggaidialect	?	tail		kiku	k i k u	K V K V	k i k u	K I K Y	1	936
39226	FutunaEast	?	tail		siku	s i k u	S V K V	s i k u	S I K Y	13	938
17892	Imorod	?	tail		ipos	i p o s	V P V S	i p o s	I P U S	30	940
36461	Indonesian	?	tail		ekor	e k o r	V K V R	e k o r	E K U R	1	936
54648	Iraralay	?	tail		ipos	i p o s	V P V S	i p o s	I P U S	30	940
7410	Itbayat	?	tail		ipos	i p o s	V P V S	i p o s	I P U S	30	940
36766	Itbayaten	?	tail		qipus	q i p u s	K V P V S	q i p u s	K I P Y S	30	940
60521	Ivasay	?	tail		ipos	i p o s	V P V S	i p o s	I P U S	30	940
50282	Katingan	?	tail		ikuh	i k u h	V K V H	i k u h	I K Y H	1	936
8976	Lakalai	?	tail		kiu	k iu	K V	k i	K I	1	936
56155	Luangiua	?	tail		mosuʔi	m o s u ʔ i	M V S V H V	m o s u 7 i	M U S Y H I	13	938
36658	MalayBahasaIndonesia	?	tail		ekor	e k o r	V K V R	e k o r	E K U R	1	936
34597	Maori	?	tail		whiore	w h io r e	W H V R V	w h i r e	W H I R E	10	937
62347	Marquesan	?	tail		hiku	h i k u	H V K V	h i k u	H I K Y	1	936
62348	Marquesan	?	tail		veo	v eo	W V	v e	B E	10	937
4891	Minangkabau	?	tail		ikua	i k ua	V K V	i k u	I K Y	1	936
25630	NakanaiBilekiDialect	?	tail		kiu	k iu	K V	k i	K I	1	936
26209	Niue	?	tail		hiku	h i k u	H V K V	h i k u	H I K Y	13	938
54479	Ogan	?	tail		ikuʔ	i k u ʔ	V K V H	i k u 7	I K Y H	1	936
55066	Penrhyn	?	tail		siku	s i k u	S V K V	s i k u	S I K Y	13	938
61930	RapanuiEasterIsland	?	tail		hiku	h i k u	H V K V	h i k u	H I K Y	1	936
54501	Rarotongan	?	tail		iku	i k u	V K V	i k u	I K Y	1	936
15141	Rennellese	?	tail		siku	s i k u	S V K V	s i k u	S I K Y	13	938
66566	Rurutuan	?	tail		ʔuʔu	ʔ u ʔ u	H V H V	7 u 7 u	H Y H Y	1	936
66567	Rurutuan	?	tail		vero	v e r o	W V R V	v e r o	B E R U	10	937
5084	Samoan	?	tail		siʔusiʔu	s i ʔ u s i ʔ u	S V H V S V H V	s i 7 u s i 7 u	S I H Y S I H Y	1	936
16659	Sikaiana	?	tail		muisuki	m ui s u k i	M V S V K V	m u s u k i	M Y S Y K I	13	938
49063	Surigaonon	?	tail		ikog	i k o g	V K V K	i k o g	I K U K	1	936
27119	Tagalog	?	tail		buntot	b u n t o t	P V N T V T	b u n t o t	P Y N T U T	16	939
8728	TagalogAnthonydelaPaz	?	tail		buntot	b u n t o t	P V N T V T	b u n t o t	P Y N T U T	16	939
14904	TahitianModern	?	tail		hiu	h iu	H V	h i	H I	1	936
14905	TahitianModern	?	tail		aero	ae r o	V R V	a r o	A R U	10	937
64181	Tikopia	?	tail		sikusiku	s i k u s i k u	S V K V S V K V	s i k u s i k u	S I K Y S I K Y	13	938
49769	Tongan	?	tail		iku	i k u	V K V	i k u	I K Y	1	936
55509	Tuamotu	?	tail		hiku	h i k u	H V K V	h i k u	H I K Y	13	938
55510	Tuamotu	?	tail		vaero	v ae r o	W V R V	v a r o	B A R U	10	937
52298	UveaEast	?	tail		hiku	h i k u	H V K V	h i k u	H I K Y	1	936
63131	WesternBukidnonManobo	?	tail		ikug	i k u g	V K V K	i k u g	I K Y K	1	936
5829	Woleai	?	tail		iugɪʊ	iu g ɪʊ	V K V	i g i	I K I	1	936
59883	Yami	?	tail		ipos	i p o s	V P V S	i p o s	I P U S	30	940
11014	Anuta	?	ten		pu/angapuru/	p u a n g a p u r u	P V V N K V P V R V	p u a n g a p u r u	P Y A N K A P Y R Y	5	941
51054	BanjareseMalay	?	ten		sapuluh	s a p u l u h	S V P V R V H	s a p u l u h	S A P Y L Y H	5	941
59891	Cebuano	?	ten		napulo	n a p u l o	N V P V R V	n a p u l o	N A P Y L U	5	941
29242	ChuukeseAKATrukese	?	ten		ŋoon	ŋ oo n	N V N	N o n	N U N	5	941
17573	DayakNgaju	?	ten		sapuluh	s a p u l u h	S V P V R V H	s a p u l u h	S A P Y L Y H	5	941
66588	FutunaEast	?	ten		kau/agafulu/	k au a g a f u l u	K V V K V P V R V	k a a g a f u l u	K A A K A B Y L Y	5	941
63198	Imorod	?	ten		poho	p o h o	P V H V	p o h o	P U H U	5	941
43043	Indonesian	?	ten		sepuluh	s e p u l u h	S V P V R V H	s e p u l u h	S E P Y L Y H	5	941
17403	Iraralay	?	ten		poo	p oo	P V	p o	P U	5	941
55647	Itbayat	?	ten		poxo	p o x o	P V K V	p o x o	P U G U	5	941
54418	Itbayaten	?	ten		saapuǥuq	s aa p u ǥ u q	S V P V K V K	s a p u x u q	S A P Y K Y K	5	941
19979	Ivasay	?	ten		asaapoho	a s aa p o h o	V S V P V H V	a s a p o h o	A S A P U H U	5	941
50635	Luangiua	?	ten		saŋahulu	s a ŋ a h u l u	S V N V H V R V	s a N a h u l u	S A N A H Y L Y	5	941
64045	MalayBahasaIndonesia	?	ten		sepuluh	s e p u l u h	S V P V R V H	s e p u l u h	S E P Y L Y H	5	941
17684	Maori	?	ten		hangahuru	h a n g a h u r u	H V N K V H V R V	h a n g a h u r u	H A N K A H Y R Y	5	941
55700	Marquesan	?	ten		okohuu	o k o h uu	V K V H V	o k o h u	U K U H Y	5	941
36729	Minangkabau	?	ten		sapuluah	s a p u l ua h	S V P V R V H	s a p u l u h	S A P Y L Y H	5	941
1	NakanaiBilekiDialect	?	ten		savulusasa	s a v u l u s a s a	S V W V R V S V S V	s a v u l u s a s a	S A B Y L Y S A S A	5	941
65427	Niue	?	ten		hongofulu	h o n g o f u l u	H V N K V P V R V	h o n g o f u l u	H U N K U B Y L Y	5	941
16521	Penrhyn	?	ten		ngahuru	n g a h u r u	N K V H V R V	n g a h u r u	N K A H Y R Y	5	941
64474	RapanuiEasterIsland	?	ten		aŋahuru	a ŋ a h u r u	V N V H V R V	a N a h u r u	A N A H Y R Y	5	941
22823	Rarotongan	?	ten		ngauru	n g au r u	N K V R V	n g a r u	N K A R Y	5	941
6933	Rennellese	?	ten		angahugu	a n g a h u g u	V N K V H V K V	a n g a h u g u	A N K A H Y K Y	5	941
14386	Rurutuan	?	ten		ʔaʔuru	ʔ a ʔ u r u	H V H V R V	7 a 7 u r u	H A H Y R Y	5	941
22550	Samoan	?	ten		sefulu	s e f u l u	S V P V R V	s e f u l u	S E B Y L Y	5	941
1249	Surigaonon	?	ten		napuyo	n a p uyo	N V P V	n a p u	N A P Y	5	941
41532	Tagalog	?	ten		sampuq	s a m p u q	S V M P V K	s a m p u q	S A M P Y K	5	941
10442	TagalogAnthonydelaPaz	?	ten		sampu	s a m p u	S V M P V	s a m p u	S A M P Y	5	941
67108	TahitianModern	?	ten		ahuru	a h u r u	V H V R V	a h u r u	A H Y R Y	5	941
23015	Tikopia	?	ten		angafuru	a n g a f u r u	V N K V P V R V	a n g a f u r u	A N K A B Y R Y	5	941
6465	Tongan	?	ten		hongofulu	h o n g o f u l u	H V N K V P V R V	h o n g o f u l u	H U N K U B Y L Y	5	941
57246	Tuamotu	?	ten		ŋahuru	ŋ a h u r u	N V H V R V	N a h u r u	N A H Y R Y	5	941
37951	UveaEast	?	ten		hogofulu	h o g o f u l u	H V K V P V R V	h o g o f u l u	H U K U B Y L Y	5	941
36043	Yami	?	ten		po	p o	P V	p o	P U	5	941
49880	Anuta	?	that		ena	e n a	V N V	e n a	E N A	1	942
65259	BanjareseMalay	?	that		itu	i t u	V T V	i t u	I T Y	16	946
38889	Carolinian	?	that		la	l a	R V	l a	L A	1	942
56848	Cebuano	?	that		kana	k a n a	K V N V	k a n a	K A N A	1	942
9069	Chuukese	?	that		ena	e n a	V N V	e n a	E N A	1	942
55931	ChuukeseAKATrukese	?	that		een	ee n	V N	e n	E N	1	942
55932	ChuukeseAKATrukese	?	that		kkemwuun	kk e m w uu n	K V M W V N	k e m w u n	K E M W Y N	11	944
5109	EastSumbaneseKamberaSoutherndialect	?	that		nana	n a n a	N V N V	n a n a	N A N A	1	942
38376	EastSumbaneseUmbuRatuNggaidialect	?	that		nilo	n i l o	N V R V	n i l o	N I L U	6	948
16503	Indonesian	?	that		itu	i t u	V T V	i t u	I T Y	16	946
14430	Lakalai	?	that		aleo	a l eo	V R V	a l e	A L E	18	947
33509	MalayBahasaIndonesia	?	that		itu	i t u	V T V	i t u	I T Y	16	946
39301	Maori	?	that		teeraa	t ee r aa	T V R V	t e r a	T E R A	1	942
14677	Marquesan	?	that		teaa	t eaa	T V	t e	T E	1	942
14678	Marquesan	?	that		na	n a	N V	n a	N A	12	945
55901	Minangkabau	?	that		tu	t u	T V	t u	T Y	16	946
62867	NakanaiBilekiDialect	?	that		ele	e l e	V R V	e l e	E L E	18	947
10043	Niue	?	that		ia	ia	V	i	I	1	942
17452	Ogan	?	that		itu	i t u	V T V	i t u	I T Y	16	946
46381	Penrhyn	?	that		taua	t aua	T V	t a	T A	10	943
6335	Rennellese	?	that		ia	ia	V	i	I	1	942
56684	Rurutuan	?	that		teeraa	t ee r aa	T V R V	t e r a	T E R A	1	942
2986	Samoan	?	that		lela	l e l a	R V R V	l e l a	L E L A	1	942
1896	Tagalog	?	that		iyon	iyo n	V N	i n	I N	1	942
12174	TagalogAnthonydelaPaz	?	that		iyon	iyo n	V N	i n	I N	1	942
42901	TahitianModern	?	that		teeraa	t ee r aa	T V R V	t e r a	T E R A	1	942
27219	Tikopia	?	that		na	n a	N V	n a	N A	12	945
12228	Tuamotu	?	that		aua	aua	V	a	A	10	943
38364	Woleai	?	that		la	l a	R V	l a	L A	1	942
57853	Yami	?	that		ʔuituʔ	ʔ ui t u ʔ	H V T V H	7 u t u 7	H Y T Y H	16	946
30958	Anuta	?	thatch/roof		taotao	t ao t ao	T V T V	t a t a	T A T A	23	953
41095	BanjareseMalay	?	thatch/roof		atap	a t a p	V T V P	a t a p	A T A P	1	949
29387	Carolinian	?	thatch/roof		oos	oo s	V S	o s	U S	1	949
22416	Cebuano	?	thatch/roof		atup	a t u p	V T V P	a t u p	A T Y P	1	949
36048	Chuukese	?	thatch/roof		oos	oo s	V S	o s	U S	1	949
15389	ChuukeseAKATrukese	?	thatch/roof		osu	o s u	V S V	o s u	U S Y	1	949
12785	DayakNgaju	?	thatch/roof		sapaw	s a p a w	S V P V W	s a p a w	S A P A W	15	952
12786	DayakNgaju	?	thatch/roof		atap	a t a p	V T V P	a t a p	A T A P	1	949
58005	EastSumbaneseKamberaSoutherndialect	?	thatch/roof		pambungu	p a m b u n g u	P V M P V N K V	p a m b u n g u	P A M P Y N K Y	6	955
46143	EastSumbaneseUmbuRatuNggaidialect	?	thatch/roof		pawucung	p a w u c u n g	P V W V K V N K	p a w u T u n g	P A W Y C Y N K	6	955
54427	FutunaEast	?	thatch/roof		inaki	i n a k i	V N V K V	i n a k i	I N A K I	11	950
54428	FutunaEast	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
16554	Imorod	?	thatch/roof		atep	a t e p	V T V P	a t e p	A T E P	1	949
26303	Indonesian	?	thatch/roof		atap	a t a p	V T V P	a t a p	A T A P	1	949
6210	Iraralay	?	thatch/roof		atep	a t e p	V T V P	a t e p	A T E P	1	949
46271	Isamorong	?	thatch/roof		atep	a t e p	V T V P	a t e p	A T E P	1	949
13680	Itbayat	?	thatch/roof		atep	a t e p	V T V P	a t e p	A T E P	1	949
31638	Itbayaten	?	thatch/roof		qatɨp	q a t ɨ p	K V T V P	q a t I p	K A T I P	1	949
66846	Ivasay	?	thatch/roof		atep	a t e p	V T V P	a t e p	A T E P	1	949
50806	Katingan	?	thatch/roof		sapau	s a p au	S V P V	s a p a	S A P A	15	952
62764	Lakalai	?	thatch/roof		varu	v a r u	W V R V	v a r u	B A R Y	14	951
62765	Lakalai	?	thatch/roof		ivu	i v u	V W V	i v u	I B Y	32	954
6639	Luangiua	?	thatch/roof		iŋai	i ŋ ai	V N V	i N a	I N A	11	950
6640	Luangiua	?	thatch/roof		ako	a k o	V K V	a k o	A K U	1	949
64121	MalayBahasaIndonesia	?	thatch/roof		atap	a t a p	V T V P	a t a p	A T A P	1	949
30335	Marquesan	?	thatch/roof		hatu	h a t u	H V T V	h a t u	H A T Y	1	949
14384	Minangkabau	?	thatch/roof		atok	a t o k	V T V K	a t o k	A T U K	1	949
57339	NakanaiBilekiDialect	?	thatch/roof		varu	v a r u	W V R V	v a r u	B A R Y	14	951
57340	NakanaiBilekiDialect	?	thatch/roof		ivu	i v u	V W V	i v u	I B Y	32	954
5299	Niue	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
36790	Ogan	?	thatch/roof		atap	a t a p	V T V P	a t a p	A T A P	1	949
51400	Penrhyn	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
2251	RapanuiEasterIsland	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
523	Rarotongan	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
63743	Rennellese	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
6337	Samoan	?	thatch/roof		inai	i n ai	V N V	i n a	I N A	11	950
6338	Samoan	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
54073	Sikaiana	?	thatch/roof		inaki	i n a k i	V N V K V	i n a k i	I N A K I	11	950
54074	Sikaiana	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
63030	Surigaonon	?	thatch/roof		bubong	b u b o n g	P V P V N K	b u b o n g	P Y P U N K	6	955
63031	Surigaonon	?	thatch/roof		atop	a t o p	V T V P	a t o p	A T U P	1	949
27801	Tagalog	?	thatch/roof		bubong	b u b o n g	P V P V N K	b u b o n g	P Y P U N K	6	955
27802	Tagalog	?	thatch/roof		atip	a t i p	V T V P	a t i p	A T I P	1	949
18025	TagalogAnthonydelaPaz	?	thatch/roof		bubong	b u b o n g	P V P V N K	b u b o n g	P Y P U N K	6	955
36287	Tikopia	?	thatch/roof		rautau	r au t au	R V T V	r a t a	R A T A	23	953
5952	Tongan	?	thatch/roof		ʔato	ʔ a t o	H V T V	7 a t o	H A T U	1	949
61347	Tuamotu	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
27431	UveaEast	?	thatch/roof		ato	a t o	V T V	a t o	A T U	1	949
17934	WesternBukidnonManobo	?	thatch/roof		atep	a t e p	V T V P	a t e p	A T E P	1	949
21515	Woleai	?	thatch/roof		yaso	ya s o	V S V	i s o	Y S U	1	949
32089	Yami	?	thatch/roof		atep	a t e p	V T V P	a t e p	A T E P	1	949
42545	Anuta	?	they		naaua	n aaua	N V	n a	N A	17	958
47479	Carolinian	?	they		ʋr	ʋ r	W R	w r	W R	22	960
47480	Carolinian	?	they		re	r e	R V	r e	R E	1	956
9867	Cebuano	?	they		sila	s i l a	S V R V	s i l a	S I L A	1	956
9629	Chuukese	?	they		ʋr	ʋ r	W R	w r	W R	22	960
9630	Chuukese	?	they		re	r e	R V	r e	R E	1	956
63299	ChuukeseAKATrukese	?	they		r	r	R	r	R	1	956
32734	EastSumbaneseKamberaSoutherndialect	?	they		nyuda	n yu d a	N V T V	n i d a	N Y T A	4	961
10300	EastSumbaneseUmbuRatuNggaidialect	?	they		yida	yi d a	V T V	i d a	Y T A	4	961
53377	FutunaEast	?	they		laua	l aua	R V	l a	L A	17	958
53378	FutunaEast	?	they		lotou	l o t ou	R V T V	l o t o	L U T U	1	956
49623	Indonesian	?	they		mereka	m e r e k a	M V R V K V	m e r e k a	M E R E K A	16	957
17174	Itbayaten	?	they		siraq	s i r a q	S V R V K	s i r a q	S I R A K	1	956
29483	Lakalai	?	they		egiteu	e g i t eu	V K V T V	e g i t e	E K I T E	8	962
44500	Luangiua	?	they		laua	l aua	R V	l a	L A	17	958
44501	Luangiua	?	they		lakou	l a k ou	R V K V	l a k o	L A K U	1	956
42058	MalayBahasaIndonesia	?	they		mereka	m e r e k a	M V R V K V	m e r e k a	M E R E K A	16	957
12456	Maori	?	they		raaua	r aaua	R V	r a	R A	17	958
12457	Maori	?	they		raatou	r aa t ou	R V T V	r a t o	R A T U	1	956
54234	Marquesan	?	they		atou	a t ou	V T V	a t o	A T U	1	956
40420	NakanaiBilekiDialect	?	they		egi|teu	e g i| t eu	V K V T V	e g i t e	E K I T E	8	962
46889	Niue	?	they		maua	m aua	M V	m a	M A	17	958
38651	RapanuiEasterIsland	?	they		raua	r aua	R V	r a	R A	17	958
24900	Rarotongan	?	they		raua	r aua	R V	r a	R A	17	958
24901	Rarotongan	?	they		ratou	r a t ou	R V T V	r a t o	R A T U	1	956
4980	Rennellese	?	they		kiŋgaua	k i ŋ g aua	K V N K V	k i N g a	K I N K A	18	959
4981	Rennellese	?	they		kiŋgatou	k i ŋ g a t ou	K V N K V T V	k i N g a t o	K I N K A T U	1	956
50961	Rurutuan	?	they		raaua	r aaua	R V	r a	R A	17	958
50962	Rurutuan	?	they		raatou	r aa t ou	R V T V	r a t o	R A T U	1	956
32830	Samoan	?	they		latou	l a t ou	R V T V	l a t o	L A T U	1	956
3464	Sikaiana	?	they		laua	l aua	R V	l a	L A	17	958
3465	Sikaiana	?	they		latou	l a t ou	R V T V	l a t o	L A T U	1	956
61948	Surigaonon	?	they		sila	s i l a	S V R V	s i l a	S I L A	1	956
32494	Tagalog	?	they		sila	s i l a	S V R V	s i l a	S I L A	1	956
45373	TagalogAnthonydelaPaz	?	they		sila	s i l a	S V R V	s i l a	S I L A	1	956
27925	TahitianModern	?	they		raaua	r aaua	R V	r a	R A	17	958
27926	TahitianModern	?	they		raatou	r aa t ou	R V T V	r a t o	R A T U	1	956
50156	Tikopia	?	they		raua	r aua	R V	r a	R A	17	958
50157	Tikopia	?	they		ratou	r a t ou	R V T V	r a t o	R A T U	1	956
9403	UveaEast	?	they		naaua	n aaua	N V	n a	N A	17	958
50421	Woleai	?	they		ira	i r a	V R V	i r a	I R A	1	956
24777	Yami	?	they		sila	s i l a	S V R V	s i l a	S I L A	1	956
14340	Anuta	?	thick		maatoru	m aa t o r u	M V T V R V	m a t o r u	M A T U R Y	3	970
23203	BanjareseMalay	?	thick		kandal	k a n d a l	K V N T V R	k a n d a l	K A N T A L	1	963
7555	Carolinian	?	thick		maaluyel	m aa l uye l	M V R V R	m a l u l	M A L Y L	11	965
10204	Cebuano	?	thick		baga	b a g a	P V K V	b a g a	P A K A	27	969
55645	Chuukese	?	thick		maanuun	m aa n uu n	M V N V N	m a n u n	M A N Y N	11	965
23950	ChuukeseAKATrukese	?	thick		maanuun	m aa n uu n	M V N V N	m a n u n	M A N Y N	11	965
10052	DayakNgaju	?	thick		tabal	t a b a l	T V P V R	t a b a l	T A P A L	26	968
10053	DayakNgaju	?	thick		bakapal	b a k a p a l	P V K V P V R	b a k a p a l	P A K A P A L	1	963
47106	EastSumbaneseKamberaSoutherndialect	?	thick		timbi	t i m b i	T V M P V	t i m b i	T I M P I	7	972
38930	EastSumbaneseUmbuRatuNggaidialect	?	thick		tembu	t e m b u	T V M P V	t e m b u	T E M P Y	7	972
44062	FutunaEast	?	thick		maatotolu	m aa t o t o l u	M V T V T V R V	m a t o t o l u	M A T U T U L Y	3	970
25629	Imorod	?	thick		magsaz	m a g s a z	M V K S V S	m a g s a z	M A K S A S	23	967
46344	Indonesian	?	thick		tebal	t e b a l	T V P V R	t e b a l	T E P A L	26	968
60909	Iraralay	?	thick		magsaz	m a g s a z	M V K S V S	m a g s a z	M A K S A S	23	967
43685	Isamorong	?	thick		matokpook	m a t o k p oo k	M V T V K P V K	m a t o k p o k	M A T U K P U K	22	966
57593	Itbayat	?	thick		matokpox	m a t o k p o x	M V T V K P V K	m a t o k p o x	M A T U K P U G	22	966
42302	Itbayaten	?	thick		matukpuǥ	m a t u k p u ǥ	M V T V K P V K	m a t u k p u x	M A T Y K P Y K	22	966
31557	Ivasay	?	thick		matokpoh	m a t o k p o h	M V T V K P V H	m a t o k p o h	M A T U K P U H	22	966
45322	Katingan	?	thick		bakapal	b a k a p a l	P V K V P V R	b a k a p a l	P A K A P A L	1	963
66250	Lakalai	?	thick		bitolu	b i t o l u	P V T V R V	b i t o l u	P I T U L Y	3	970
43604	Luangiua	?	thick		makolu	m a k o l u	M V K V R V	m a k o l u	M A K U L Y	3	970
54277	MalayBahasaIndonesia	?	thick		tebal	t e b a l	T V P V R	t e b a l	T E P A L	26	968
10530	Maori	?	thick		matotoru	m a t o t o r u	M V T V T V R V	m a t o t o r u	M A T U T U R Y	3	970
26126	Marquesan	?	thick		motou	m o t ou	M V T V	m o t o	M U T U	3	970
25632	Minangkabau	?	thick		taba	t a b a	T V P V	t a b a	T A P A	26	968
15187	NakanaiBilekiDialect	?	thick		bitolu	b i t o l u	P V T V R V	b i t o l u	P I T U L Y	3	970
58220	Niue	?	thick		matolu	m a t o l u	M V T V R V	m a t o l u	M A T U L Y	3	970
55233	Ogan	?	thick		kandal	k a n d a l	K V N T V R	k a n d a l	K A N T A L	1	963
15786	RapanuiEasterIsland	?	thick		matoru	m a t o r u	M V T V R V	m a t o r u	M A T U R Y	3	970
13195	Rarotongan	?	thick		maatoru	m aa t o r u	M V T V R V	m a t o r u	M A T U R Y	3	970
