# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	GLOTTOCODE	COGID
39159	Gathang	PELICAN	d oː n g e ɹ a	gath1234	1
39160	Kaurna	PELICAN	j e l t u	kaur1267	1
39161	Kuku-Uwan	PELICAN	m i n̪ a _ m a d̪ e	kuku1280	1
39162	Kukatja	PELICAN	w a l a ɲ	kuka1246	1
39163	Kuku-Yalanji	PELICAN	b u l w a r a	kuku1273	1
39165	Kuungkari of Barcoo River	PELICAN	t̪ a ʈ a	kuun1236	1
39166	Kula (Australia)	PELICAN	b oː l eː c a	kula1275	1
39167	Kurrama	PELICAN	c i ɹ u l a	kurr1243	1
39168	Gurdjar	PELICAN	m p o ɲ i ŋ k u a t̪	gurd1238	1
39169	Gurdjar	PELICAN	m aː t i n k u a t̪	gurd1238	1
39170	Kuuku-Ya'u	PELICAN	m aː t̪ u j	kuuk1238	1
39171	Leningitij	PELICAN	aː d̪ o ɹ	leni1238	1
39172	Kala Lagaw Ya	PELICAN	a w a i	kala1377	1
39173	Malgana	PELICAN	c u ɹ u n a	malg1242	1
39174	Malyangapa	PELICAN	k a p a ŋ a r a	maly1234	1
39175	Margany	PELICAN	d̪ a ʈ a	marg1253	1
39176	Martu Wangka	PELICAN	c u ʈ a r a	mart1256	1
39177	Madhi Madhi	PELICAN	b oː l u ŋ a l	madh1244	1
39178	Mayi-Kulan	PELICAN	t̪ u ŋ a l i n d c i	mayi1236	1
39179	Mayaguduna	PELICAN	w a ŋ a t̪ i ŋ i	maya1280	1
39180	Mayi-Thakurti	PELICAN	w h u l k ɹ a b u r e	mayi1234	1
39181	Mayi-Yapi	PELICAN	t̪ a l g o b u n	mayi1235	1
39182	Mbabaram	PELICAN	k u n u m b i r a	mbab1239	1
39183	Minjungbal	PELICAN	c u ŋ e ɹ a	minj1242	1
39184	Kalarko	PELICAN	j a w u	kala1379	1
39185	Mudburra	PELICAN	w a l a ɲ b i r i r i	mudb1240	1
39186	Muruwari	PELICAN	t u l a j i t a	muru1266	1
39187	Narungga	PELICAN	w i d l i	naru1238	1
39189	Lower Riverland	PELICAN	w o ŋ a _ w o ŋ a	lowe1402	1
39190	Ngamini	PELICAN	t a m p a ŋ a ɹ a	ngam1284	1
39191	Ngarinman	PELICAN	d a b a ɹ u ŋ	ngar1235	1
39192	Ngarla	PELICAN	m a j u ʈ u j u ʈ u	ngar1296	1
39193	Ngarluma	PELICAN	ŋ u ɭ u w a ɳ d a	ngar1287	1
39194	Narrinyeri	PELICAN	m a i ŋ i ɹ a i p i ɹ i	narr1259	1
39195	Ngiyambaa	PELICAN	m e n a k o	ngiy1239	1
39196	Ngunawal	PELICAN	g ɹ a d u k	ngun1277	1
39197	Nhanda	PELICAN	a d a ɲ c a	nhan1238	1
39198	Nhirrpi	PELICAN	d a g a m i ɹ i	nhir1234	1
39199	Northern Coastal Nyangumarta	PELICAN	p i l a r i	nort2754	1
39200	Nyamal	PELICAN	t̪ u d aː r a	nyam1271	1
39201	Nyangumarta	PELICAN	p i l a r i	nyan1301	1
39202	Nyunga	PELICAN	b oː d a l a n	nyun1247	1
39203	Paakantyi	PELICAN	n u n k oː ɹ	darl1243	1
39204	Paakantyi	PELICAN	n a n k u ɹ a	darl1243	1
39205	Pakanha	PELICAN	m oː t̪ e	paka1251	1
39206	Pakanha	PELICAN	m i n̪ a	paka1251	1
39207	Panytyima	PELICAN	p i n p a ɭ u ɭ u	pany1241	1
39208	Banggarla	PELICAN	w i d l i	bang1339	1
39209	Bayungu	PELICAN	k a ɳ d a n̪ a r u	bayu1240	1
39210	Western Victoria	PELICAN	n e u a n k a ɹ i	west2443	1
39211	Pintupi-Luritja	PELICAN	p i l i k i n	pint1250	1
39212	Pirriya	PELICAN	t̪ a ʈ a	pirr1240	1
39213	Pitta Pitta	PELICAN	m a ɭ i m a r u	pitt1247	1
39214	Ritarungo	PELICAN	g a ɭ a g a ɭ k	rita1239	1
39215	Dhalandji	PELICAN	ŋ a ɳ d u r u	dhal1245	1
39216	Dhargari	PELICAN	ŋ a ʈ u r u	dhar1247	1
39217	Umpila	PELICAN	m aː t̪ u j	umpi1239	1
39218	Wajarri	PELICAN	g a ɭ a ɖ b i	waja1257	1
39219	Wagaya	PELICAN	w a l i ɲ p u ɹ u	waga1260	1
39220	Wangganguru	PELICAN	t a m p a ŋ a ɹ a	wang1290	1
39221	Wanggamala	PELICAN	m a ɭ i m a d u	wang1289	1
39222	Ngura	PELICAN	g a b a ŋ a r u	ngur1261	1
39223	Wardandi	PELICAN	m u t̪ a lː a	ward1248	1
39224	Warrgamay	PELICAN	j i m b u ɹ	warr1255	1
39225	Warlmanpa	PELICAN	w a l a ɲ p i r i	warl1255	1
39226	Warluwara	PELICAN	p i n c i ŋ u l a ɹ a	warl1256	1
39227	Wanman	PELICAN	p i l a ɹ i	wanm1242	1
39228	Warumungu	PELICAN	w a l a ɲ p i r i	waru1265	1
39229	Warrungo	PELICAN	g a w a r a l a	waru1264	1
39230	Wathawurrung	PELICAN	b a ɖ a ŋ a l	wath1238	1
39231	Wadiwadi	PELICAN	p ʔ u ʈ a g n a l	wadi1249	1
39232	Wajuk	PELICAN	b u l e l u ŋ	waju1234	1
39233	Wik-Mungkan	PELICAN	m oː t̪	wikm1247	1
39234	Wik-Mungkan	PELICAN	m i n̪	wikm1247	1
39235	Wiradhuri	PELICAN	b e ɹ a ɹ	wira1262	1
39236	Wirangu-Nauo	PELICAN	w i l i	wira1260	1
39237	Woiwurrung	PELICAN	w a d c i l	woiw1237	1
39238	Yabula Yabula	PELICAN	d̪ a i a l i l	yabu1234	1
39239	Yagara	PELICAN	b u l uː a l u m	yaga1262	1
39240	Yalarnnga	PELICAN	w a l k i r i p a r i	yala1262	1
39241	Yan-nhangu	PELICAN	j i r j i r ŋ u	yann1237	1
39242	Yandruwandha	PELICAN	d a k a m i r i	yand1253	1
39243	Yarluyandi	PELICAN	w o r a n t c u m a	yarl1238	1
39244	Yawarawarga	PELICAN	d a k a m i ɹ i	yawa1258	1
39245	Yidiñ	PELICAN	w u r g u l v	yidi1250	1
39246	Yindjibarndi	PELICAN	c i ɹ u n a	yind1247	1
39247	Bidyara	PELICAN	d̪ a ɹ a	bidy1243	1
39248	Yirandhali	PELICAN	t a r a ɹ oː	yira1239	1
39249	Yorta Yorta	PELICAN	g a d i n	yort1237	1
39251	Yulparitja	PELICAN	m a j a ʈ a	yulp1238	1
39252	Yuwaalaraay	PELICAN	g u l aː n b a l i	yuwa1242	1
39253	Yuwaalaraay	PELICAN	g u l a j aː l i	yuwa1242	1
#
33723	Adnyamathanha	PENIS	w a ɹ i	adny1235	1
33724	Aghu Tharnggalu	PENIS	l k i ə n	aghu1254	1
33725	Alyawarr	PENIS	p u ɹ	alya1239	1
33726	Andegerebinha	PENIS	p w e ɹ	ande1247	1
33727	Arabana	PENIS	w u n t u	arab1267	1
33728	Badjiri	PENIS	g u ɳ i	badj1244	1
33729	Yugambeh-Bandjalang	PENIS	ɖ u n	band1339	1
33730	Kabikabi	PENIS	d c u n	kabi1260	1
33731	Southern Maric	PENIS	b u ŋ a	sout2765	1
33732	Biri	PENIS	b u ŋ a	biri1256	1
33733	Birrpayi	PENIS	g a d j a i	birr1241	1
33734	Bularnu	PENIS	m i ɹ i	bula1255	1
33735	Bunganditj	PENIS	w i r a	bung1264	1
33736	Hawkesbury	PENIS	b u d̪ a n	hawk1239	1
33737	Dhangu	PENIS	g u r k a	dhan1270	1
33738	Thurawal	PENIS	t u g a i	thur1254	1
33739	Sydney	PENIS	g a d j a	sydn1236	1
33740	Dharumbal	PENIS	j a w u	dhar1248	1
33741	Dharumbal	PENIS	m u r g i n	dhar1248	1
33742	Dhudhuroa	PENIS	n a g i n b a	dhud1236	1
33743	Dhurga	PENIS	b u ɳ d a	dhur1239	1
33744	Dhuwal	PENIS	g u r k a	dhuw1249	1
33745	Dieri	PENIS	k i n i	dier1241	1
33746	Dyaabugay	PENIS	j u g u	dyaa1242	1
33747	Djambarrpuyngu	PENIS	g u r k a	djam1256	1
33748	Djapu	PENIS	g u r k a	djap1238	1
33749	Djinang	PENIS	g u r i	djin1253	1
33750	Duungidjawu	PENIS	d i d u	duun1241	1
33751	Gamilaraay	PENIS	d̪ u n	gami1243	1
33752	Kalali	PENIS	g u ɳ i	kala1380	1
33753	Gureng Gureng	PENIS	d i lː a ɹ g e	gure1255	1
33754	Gudjal	PENIS	d̪ u m b i	gudj1237	1
33755	Gumatj	PENIS	ɲ a ɭ m a	guma1253	1
33756	Kumbainggar	PENIS	g u m b aː ɲ	kumb1268	1
33757	Northern Inland Yui	PENIS	d u n d u n	nort2760	1
33758	Kunggari	PENIS	b u ŋ a	kung1258	1
33759	Gunya	PENIS	b a ɳ ɖ a	guny1241	1
33760	Gupapuyngu	PENIS	g u r k a	gupa1247	1
33761	Gurindji	PENIS	l u m p a	guri1247	1
33762	Guugu Yimidhirr	PENIS	g o l o n	gugu1255	1
33763	Guwa	PENIS	w a ɹ n d i	guwa1242	1
33764	Guyani	PENIS	w a ɹ i	guya1249	1
33765	Sydney	PENIS	g a d j a i	sydn1236	1
33766	Jaru	PENIS	g o n d o	jaru1254	1
33767	Djiwarli	PENIS	m u ɹ u	djiw1241	1
33768	Walmajarri	PENIS	k u ɳ t u	walm1241	1
33769	Kalkutung	PENIS	k aː n̪ t̪ u	kalk1246	1
33770	Gamilaraay	PENIS	d̪ u n	gami1243	1
33771	Karadjeri	PENIS	b i d u ɹ	kara1476	1
33772	Kariyarra	PENIS	k a ɹ u	kari1304	1
33774	Kartujarra	PENIS	k a ɭ u	kart1247	1
33775	Gathang	PENIS	g oː l g a	gath1234	1
33776	Kaurna	PENIS	m i ɹ k a	kaur1267	1
33777	Kuku-Uwan	PENIS	k u n c i	kuku1280	1
33778	Gugadj	PENIS	j i ɹ k	guga1239	1
33779	Kukatja	PENIS	l i ŋ k a	kuka1246	1
33780	Kuungkari of Barcoo River	PENIS	k i ɳ t i	kuun1236	1
33781	Kurrama	PENIS	k a ɭ a ʈ a	kurr1243	1
33782	Gurdjar	PENIS	eː ŋ k	gurd1238	1
33783	Kuuku-Ya'u	PENIS	uː l ŋ u	kuuk1238	1
33784	Leningitij	PENIS	o l o	leni1238	1
33785	Kala Lagaw Ya	PENIS	i n i	kala1377	1
33786	Malngin	PENIS	c u m u n	maln1239	1
33787	Malngin	PENIS	l u m p a	maln1239	1
33788	Margany	PENIS	b u ŋ a	marg1253	1
33790	Mayi-Kulan	PENIS	t̪ a ʈ i	mayi1236	1
33791	Mayaguduna	PENIS	t̪ u ŋ g a	maya1280	1
33792	Mayi-Thakurti	PENIS	m i ŋ u	mayi1234	1
33793	Mbabaram	PENIS	m b i	mbab1239	1
33794	Anguthimri	PENIS	t ɹ a j	angu1242	1
33795	Mudburra	PENIS	c u ɹ a	mudb1240	1
33796	Muruwari	PENIS	t̪ u n	muru1266	1
33797	Narungga	PENIS	w a ɹ i	naru1238	1
33799	Ngaanyatjarra	PENIS	k a ɭ u	ngaa1240	1
33800	Ngadjunmaya	PENIS	p a ɳ d a	ngad1258	1
33801	Ngadjunmaya	PENIS	p u g u n	ngad1258	1
33802	Ngadjuri	PENIS	w a ɹ i	ngad1257	1
33803	Lower Riverland	PENIS	k e ʈ o	lowe1402	1
33804	Ngamini	PENIS	k i d n i	ngam1284	1
33805	Ngarigu	PENIS	d j a b a d j a ŋ	ngar1297	1
33806	Ngarla	PENIS	w i ɭ u	ngar1296	1
33807	Ngarluma	PENIS	ɲ a ɳ d a	ngar1287	1
33808	Narrinyeri	PENIS	m a n a m i	narr1259	1
33809	Ngawun	PENIS	t̪ a ʈ i	ngaw1240	1
33810	Ngiyambaa	PENIS	d̪ u n	ngiy1239	1
33811	Nhanda	PENIS	n̪ u ɳ d i	nhan1238	1
33812	Mangala	PENIS	ɹ i r i ɹ i r i	mang1383	1
33813	Northern Coastal Nyangumarta	PENIS	p i l j i	nort2754	1
33814	Nyamal	PENIS	p i l j i	nyam1271	1
33815	Nyangumarta	PENIS	w i ɭ u	nyan1301	1
33816	Nyunga	PENIS	t a b i t	nyun1247	1
33817	Paakantyi	PENIS	g a ɭ u	darl1243	1
33818	Pakanha	PENIS	k u ɲ c i	paka1251	1
33819	Panytyima	PENIS	t̪ u n a m a ɭ u	pany1241	1
33820	Banggarla	PENIS	w o r i	bang1339	1
33821	Bayungu	PENIS	k u ɭ i	bayu1240	1
33822	Pirriya	PENIS	m i k a	pirr1240	1
33823	Rirratjingu	PENIS	ɖ u l p u r u	rirr1238	1
33824	Rirratjingu	PENIS	g u r k a	rirr1238	1
33825	Ritarungo	PENIS	g u r k a	rita1239	1
33826	Dhalandji	PENIS	m u ɹ u	dhal1245	1
33827	Dhargari	PENIS	m u ɹ u	dhar1247	1
33828	Umpila	PENIS	n̪ u k u j	umpi1239	1
33829	Wajarri	PENIS	w i l u	waja1257	1
33830	Wagaya	PENIS	w iː l u	waga1260	1
33832	Wangganguru	PENIS	w u n t u	wang1290	1
33833	Wanggamala	PENIS	n u ɹ a	wang1289	1
33834	Ngura	PENIS	k a ɭ i	ngur1261	1
33835	Warrgamay	PENIS	m a n d a	warr1255	1
33836	Warlmanpa	PENIS	ŋ a l j a	warl1255	1
33837	Warlpiri	PENIS	ŋ i ɹ i ŋ i ɹ i	warl1254	1
33838	Warluwara	PENIS	t̪ u p u	warl1256	1
33839	Wanman	PENIS	w i ɭ u	wanm1242	1
33840	Wariyangga	PENIS	m i ɖ i	wari1262	1
33841	Warumungu	PENIS	ŋ i n tː i	waru1265	1
33842	Warrungo	PENIS	c a n g a b a ɹ a	waru1264	1
33843	Wajuk	PENIS	m e ɖ a	waju1234	1
33844	Wik-Mungkan	PENIS	k u ɲ c	wikm1247	1
33845	Wiradhuri	PENIS	d̪ u n	wira1262	1
33846	Wirangu-Nauo	PENIS	g a l j a	wira1260	1
33847	Woiwurrung	PENIS	b u j u r u ŋ	woiw1237	1
33848	Wulguru	PENIS	d̪ i l i ɲ	wulg1239	1
33849	Yabula Yabula	PENIS	w e n a w i n	yabu1234	1
33850	Yalarnnga	PENIS	p u ɹ a	yala1262	1
33851	Yan-nhangu	PENIS	m a l a d c i r i	yann1237	1
33852	Yandruwandha	PENIS	k u d n i	yand1253	1
33853	Yanyuwa	PENIS	m a m u d i	yany1243	1
33854	Yawarawarga	PENIS	k u d n i	yawa1258	1
33855	Yidiñ	PENIS	g i n i	yidi1250	1
33856	Yindjibarndi	PENIS	w a ɳ d i	yind1247	1
33857	Yorta Yorta	PENIS	n a k i n	yort1237	1
33859	Yulparitja	PENIS	k a l u	yulp1238	1
33860	Yuwaalaraay	PENIS	m a n d a j	yuwa1242	1
#
19394	Adnyamathanha	PERSON	j u ɹ a	adny1235	8172
19395	Aghu Tharnggalu	PERSON	m e	aghu1254	8208
19396	Alyawarr	PERSON	a ʈ w e	alya1239	8164
19397	Andegerebinha	PERSON	a ʈ w e	ande1247	8164
19398	Arabana	PERSON	n̪ a ɭ a	arab1267	8184
19399	Awabakal	PERSON	k u ɹ i	awab1243	8188
19400	Badimaya	PERSON	ɲ u ŋ a	badi1246	8167
19401	Badjiri	PERSON	k u ɳ a	badj1244	8183
19402	Yugambeh-Bandjalang	PERSON	b a j g u l	band1339	8214
19403	Kabikabi	PERSON	d c aː n	kabi1260	8209
19404	Southern Maric	PERSON	m a ɖ i	sout2765	8181
19405	Bilinara	PERSON	ŋ u m b i n	bili1250	8171
19406	Bilinara	PERSON	ŋ u m b i d	bili1250	8171
19407	Biri	PERSON	b a m a	biri1256	8179
19408	Birrpayi	PERSON	ɛ e o ɹ a	birr1241	8195
19409	Bularnu	PERSON	d̪ a w a j i	bula1255	8202
19410	Bunganditj	PERSON	d ɹ u a l	bung1264	8180
19411	Colac	PERSON	m o n d e l	cola1237	8230
19412	Hawkesbury	PERSON	k u ɹ i	hawk1239	8188
19413	Dhangu	PERSON	j o l ŋ u	dhan1270	8163
19414	Thurawal	PERSON	w u ɹ a g a l	thur1254	8193
19415	Sydney	PERSON	t a l i	sydn1236	8192
19416	Dharumbal	PERSON	a t̪ a	dhar1248	8210
19417	Dhudhuroa	PERSON	c e ɹ e	dhud1236	8186
19418	Dhurga	PERSON	j oː ʔ i ɲ	dhur1239	8222
19419	Dhuwal	PERSON	j o l ŋ u	dhuw1249	8163
19421	Dieri	PERSON	k a ɳ a	dier1241	8183
19422	Dyaabugay	PERSON	b u r i b u r i	dyaa1242	8215
19423	Djambarrpuyngu	PERSON	j o l ŋ u	djam1256	8163
19424	Djapu	PERSON	j o l ŋ u	djap1238	8163
19425	Djinang	PERSON	j u l	djin1253	8163
19427	Duungidjawu	PERSON	d c a n	duun1241	8209
19428	Dyirbal	PERSON	j a r a	dyir1250	8159
19429	Flinders Island	PERSON	a b a	flin1247	8179
19430	Wadjigu	PERSON	m a l g a ɭ oː	wadj1255	8229
19431	Gamilaraay	PERSON	m a i	gami1243	8181
19432	Gangulu	PERSON	b a m a	gang1268	8179
19433	Kalali	PERSON	k a ɳ a	kala1380	8207
19434	Gureng Gureng	PERSON	n e u l a ɹ o w h j	gure1255	8212
19435	Gudjal	PERSON	m a r i	gudj1237	8228
19436	Gumatj	PERSON	j o l ŋ u	guma1253	8163
19437	Kumbainggar	PERSON	w aː n	kumb1268	8225
19438	Gunditjmara	PERSON	c o l a e	gund1249	8205
19439	Northern Inland Yui	PERSON	b a u a l	nort2760	8191
19440	Kunggari	PERSON	m a ɹ i	kung1258	8181
19441	Gunya	PERSON	m a ɖ i	guny1241	8181
19442	Gupapuyngu	PERSON	j o l ŋ u	gupa1247	8163
19443	Gurindji	PERSON	ŋ u m p i n	guri1247	8171
19444	Gurindji	PERSON	m a ɭ u k a	guri1247	8171
19445	Guugu Yimidhirr	PERSON	b a m a	gugu1255	8179
19446	Guwa	PERSON	k a n d a	guwa1242	8226
19447	Guyani	PERSON	t u ɹ a	guya1249	8172
19448	Sydney	PERSON	j e a w a r a h	sydn1236	8195
19449	Jaru	PERSON	m a w u n	jaru1254	8154
19450	Jaru	PERSON	m a o n	jaru1254	8154
19452	Djiwarli	PERSON	m aː n	djiw1241	8154
19453	Walmajarri	PERSON	ŋ a m p a j i	walm1241	8174
19454	Kanju	PERSON	p a m a	kanj1260	8179
19455	Kalkutung	PERSON	m i ʈ a m i ʈ a	kalk1246	1
19456	Gamilaraay	PERSON	m u r i	gami1243	8181
19457	Karadjeri	PERSON	ŋ a r u ŋ u	kara1476	8189
19458	Kariyarra	PERSON	m a j a k a	kari1304	8208
19460	Kartujarra	PERSON	m a ʈ u	kart1247	8190
19461	Karruwali	PERSON	k a ɳ a	karr1236	8183
19462	Gathang	PERSON	k oː ɹ eː	gath1234	8188
19463	Kaurna	PERSON	m e j u	kaur1267	8208
19464	Northern Sunraysia	PERSON	w a n a ɹ	nort2756	8240
19465	Kuku-Uwan	PERSON	p a m a	kuku1280	8179
19466	Gugadj	PERSON	p a m	guga1239	8179
19467	Gugadj	PERSON	p a m	guga1239	8179
19468	Kukatja	PERSON	g o l c a ɹ i	kuka1246	8162
19469	Kuku-Yalanji	PERSON	p a m a	kuku1273	8179
19472	Kuungkari of Barcoo River	PERSON	c a ɹ c oː ɹ a	kuun1236	8237
19473	Kuungkari of Barcoo River	PERSON	c a p o	kuun1236	8237
19474	Kula (Australia)	PERSON	w i m b a c a	kula1275	8221
19475	Kurrama	PERSON	n̪ a w u	kurr1243	8232
19476	Gurdjar	PERSON	aː m	gurd1238	8179
19477	Gurdjar	PERSON	m a l	gurd1238	8179
19478	Kuuku-Ya'u	PERSON	m uː k a m u	kuuk1238	8224
19479	Leningitij	PERSON	m a	leni1238	8179
19480	Kala Lagaw Ya	PERSON	k a z i	kala1377	8165
19481	Malgana	PERSON	k a ɹ oː	malg1242	8164
19482	Malngin	PERSON	ŋ u m p i l	maln1239	8171
19483	Malyangapa	PERSON	ŋ u ɹ a	maly1234	8168
19487	Margany	PERSON	m a ɖ i	marg1253	8181
19488	Martu Wangka	PERSON	m a ʈ u	mart1256	8190
19490	Madhi Madhi	PERSON	w o t u ŋ i	madh1244	8234
19491	Mayi-Kulan	PERSON	p a ɲ c i l	mayi1236	8185
19492	Mayi-Kulan	PERSON	p a ɲ c i l	mayi1236	8185
19493	Mayaguduna	PERSON	j i r m a n	maya1280	8160
19494	Mayaguduna	PERSON	j i r m a n	maya1280	8160
19495	Mayi-Thakurti	PERSON	n u kː e ɹ	mayi1234	8213
19496	Mayi-Thakurti	PERSON	n u kː e ɹ	mayi1234	8213
19497	Mayi-Yapi	PERSON	p a ɲ c i l	mayi1235	8185
19498	Mayi-Yapi	PERSON	p a ɲ c i l	mayi1235	8185
19499	Mbabaram	PERSON	ɲ iː	mbab1239	8235
19500	Anguthimri	PERSON	m a	angu1242	8179
19501	Minjungbal	PERSON	m i bː i n	minj1242	8214
19502	Kalarko	PERSON	m a c i l p a	kala1379	8231
19503	Mithaka	PERSON	k a ɳ a	mith1236	8183
19505	Mudburra	PERSON	ŋ a ɲ c u	mudb1240	8175
19507	Muruwari	PERSON	m a j i ɲ	muru1266	8181
19508	Narungga	PERSON	n̪ i b u	naru1238	8177
19510	Ngaanyatjarra	PERSON	w a t i	ngaa1240	8234
19511	Ngadjunmaya	PERSON	m a ɭ b a	ngad1258	8161
19512	Ngadjuri	PERSON	c u ɹ i	ngad1257	8238
19513	Lower Riverland	PERSON	b o w i e	lowe1402	8218
19514	Ngamini	PERSON	k a ɳ a	ngam1284	8183
19515	North-western Warlpiri	PERSON	m a w u n	nort2753	8154
19516	Ngarigu	PERSON	m u r i ŋ	ngar1297	8181
19517	Ngarinman	PERSON	ŋ u m b i n	ngar1235	8171
19518	Ngarla	PERSON	p i ɹ i r i	ngar1296	8178
19519	Ngarluma	PERSON	m a j a g a	ngar1287	8208
19520	Narrinyeri	PERSON	w i ɹ e ɹ a i p e ɹ i	narr1259	8187
19521	Ngawun	PERSON	p a ɲ c i l	ngaw1240	8185
19522	Ngawun	PERSON	p a ɲ c i l	ngaw1240	8185
19523	Ngiyambaa	PERSON	t a h u ɹ	ngiy1239	8197
19524	Ngunawal	PERSON	w u r u n b i lː	ngun1277	8201
19525	Nhanda	PERSON	a ɳ m a n u	nhan1238	8217
19526	Nhirrpi	PERSON	k a ɳ a	nhir1234	8183
19527	Mangala	PERSON	c i p i	mang1383	8198
19528	Northern Coastal Nyangumarta	PERSON	p i ɹ i r i	nort2754	8178
19529	Nyamal	PERSON	ŋ a i a d a	nyam1271	8227
19530	Nyangumarta	PERSON	m a r ŋ u	nyan1301	8178
19531	Nyunga	PERSON	j o u ŋ a ɹ	nyun1247	8167
19532	Paakantyi	PERSON	m a l i	darl1243	8166
19533	Pakanha	PERSON	p a mː a	paka1251	8179
19534	Panytyima	PERSON	m a ɭ p a	pany1241	8161
19535	Banggarla	PERSON	u ɹ a	bang1339	8172
19536	Bayungu	PERSON	k a ɲ a ɹ a	bayu1240	8182
19537	Western Victoria	PERSON	w oː ɲ i	west2443	8156
19538	Pintupi-Luritja	PERSON	j a n a ŋ u	pint1250	8158
19539	Pirriya	PERSON	b a mː a	pirr1240	8179
19540	Pitjantjatjara	PERSON	a n a ŋ u	pitj1243	8155
19541	Pitta Pitta	PERSON	p a l k u	pitt1247	8206
19542	Rirratjingu	PERSON	ɖ i r a m u	rirr1238	8163
19543	Ritarungo	PERSON	j o l ŋ u	rita1239	8163
19544	Dhalandji	PERSON	k a ɲ a ɹ a	dhal1245	8182
19545	Dhargari	PERSON	k a ɲ a ɹ a	dhar1247	8182
19546	Umpila	PERSON	p a m a	umpi1239	8179
19547	Wajarri	PERSON	w a n d i ŋ a l i	waja1257	8220
19548	Wagaya	PERSON	p u t u w u ɹ u	waga1260	8216
19552	Wangganguru	PERSON	c u ɹ u	wang1290	8172
19553	Pintiini	PERSON	p u n t u	pint1251	8204
19554	Wanggamala	PERSON	m u w a	wang1289	8211
19555	Ngura	PERSON	k u ɳ a	ngur1261	8183
19556	Wardandi	PERSON	n u ŋ a l	ward1248	8233
19557	Warrgamay	PERSON	j a l ŋ g a j	warr1255	8157
19558	Warlmanpa	PERSON	ŋ a r k a	warl1255	8176
19559	Warlpiri	PERSON	j a p a	warl1254	8170
19560	Warluwara	PERSON	t̪ a w a	warl1256	8202
19561	Wanman	PERSON	k i ʈ a	wanm1242	8164
19562	Wariyangga	PERSON	k a ɲ a ɹ a	wari1262	8182
19563	Warumungu	PERSON	k a ʈ t i	waru1265	8164
19564	Warrungo	PERSON	b a m a	waru1264	8179
19565	Wathawurrung	PERSON	m i r b a ŋ	wath1238	8223
19566	Wadiwadi	PERSON	w ʔ o ʔ o t c a	wadi1249	8239
19567	Wajuk	PERSON	j u ŋ a ɹ	waju1234	8167
19568	Western Arrarnta	PERSON	ɹ e l̪ e	west2441	8219
19569	Wik-Mungkan	PERSON	p a m	wikm1247	8179
19570	Wiradhuri	PERSON	g i b i r	wira1262	8196
19571	Wirangu-Nauo	PERSON	n i u ŋ a	wira1260	8167
19572	Woiwurrung	PERSON	g u l i	woiw1237	8188
19573	Wulguru	PERSON	d u ŋ g a ɹ i	wulg1239	8173
19574	Yabula Yabula	PERSON	b a w u	yabu1234	8236
19575	Yagara	PERSON	g o e ɹ a n a m	yaga1262	8188
19576	Yalarnnga	PERSON	t̪ a r k u r u	yala1262	8200
19577	Yan-nhangu	PERSON	ɖ a r a m u	yann1237	8163
19578	Yandruwandha	PERSON	k a ɳ a	yand1253	8183
19579	Yanyuwa	PERSON	m i ɳ i ŋ i j a	yany1243	8203
19580	Yarluyandi	PERSON	ŋ a ɭ a	yarl1238	8183
19581	Yawarawarga	PERSON	k a ɳ a	yawa1258	8183
19582	Yidiñ	PERSON	b a m a	yidi1250	8179
19583	Yindjibarndi	PERSON	ŋ aː ɖ a	yind1247	8227
19584	Yindjilandji	PERSON	ŋ a ɹ ɪ	yind1248	8207
19585	Bidyara	PERSON	k a m b i	bidy1243	8169
19586	Yirandhali	PERSON	m u r j	yira1239	8181
19587	Yorta Yorta	PERSON	e n b e n a	yort1237	8194
19589	Yulparitja	PERSON	w a t i	yulp1238	8234
19590	Yuwaalaraay	PERSON	d e i n	yuwa1242	8199
#
25572	Adnyamathanha	PERSPIRE OR SWEAT	a ŋ u	adny1235	10826
25573	Alyawarr	PERSPIRE OR SWEAT	a n c e j	alya1239	10834
25574	Arabana	PERSPIRE OR SWEAT	p u l c u	arab1267	10842
25575	Awabakal	PERSPIRE OR SWEAT	k u r o l	awab1243	10849
25576	Badjiri	PERSPIRE OR SWEAT	t̪ a tː h i	badj1244	10864
25577	Yugambeh-Bandjalang	PERSPIRE OR SWEAT	ŋ uː d̪ i ŋ	band1339	1
25578	Yugambeh-Bandjalang	PERSPIRE OR SWEAT	ɲ uː ŋ g u l	band1339	1
25579	Kabikabi	PERSPIRE OR SWEAT	ŋ u j a m	kabi1260	10860
25580	Southern Maric	PERSPIRE OR SWEAT	g u ɲ b i ɖ	sout2765	10856
25581	Biri	PERSPIRE OR SWEAT	g a l d j a ɹ a	biri1256	10832
25582	Birrpayi	PERSPIRE OR SWEAT	b i r a ɹ	birr1241	10879
25583	Bularnu	PERSPIRE OR SWEAT	g i ɖ i	bula1255	10844
25584	Bunganditj	PERSPIRE OR SWEAT	ŋ a n k ɹ a j n	bung1264	10831
25585	Hawkesbury	PERSPIRE OR SWEAT	ŋ a ɹ i n d c a l g a	hawk1239	10872
25586	Dhangu	PERSPIRE OR SWEAT	w o r ʔ	dhan1270	10822
25587	Thurawal	PERSPIRE OR SWEAT	ŋ u l u ɹ	thur1254	10873
25588	Dayi	PERSPIRE OR SWEAT	w o r	dayi1244	10822
25589	Dhuwal	PERSPIRE OR SWEAT	w o r ʔ	dhuw1249	10822
