ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
4839	Shixing	shix1238	not		mu⁵⁵	m u	M V	m u	M Y	not:1398	1398
4826	Tangkul	tang1336	not		maniŋma	m a n i ŋ m a	M V N V N M V	m a n i N m a	M A N I N M A	not:1398	1398
4855	Tujia	nort2732	not		tha¹	tʰ a	T V	t a	T A	not:1503	1503
4845	W. Kayah	west2409	not		təmẹ⁴⁴	t ə m ḛ	T V M V	t I m e	T E M E	not:1398	1398
4846	Written Tibetan	tibe1272	not		mi	m i	M V	m i	M I	not:1398	1398
4863	Xiaxe Tibetan	amdo1237	not		mə	m ə	M V	m I	M E	not:1398	1398
4867	Yeinbaw	yinb1236	not		cɨ⁴⁴_mṿ²²	ts ɨ m v̩	K V M W	C I m v	C I M B	not:1398	1398
4859	Yintale	yint1235	not		ma¹¹	m a	M V	m a	M A	not:1398	1398
4870	Zeme	zeme1240	not		makle	m a k l e	M V K R V	m a k l e	M A K L E	not:1398	1398
4880	Zeme	zeme1240	not		makle	m a k l e	M V K R V	m a k l e	M A K L E	not:969	969
4857	Zhaba	zhab1238	not		a²¹	a	V	a	A	not:1054	1054
4912	Alike Tibetan	amdo1237	one		ɣcśək	ɣ ts sʲ ə k	K K S V K	x C s I k	G C S E K	one:1528	1528
4955	Ao-Chungli	chon1286	one		akha	a kʰ a	V K V	a k a	A K A	one:494	494
4903	Ao-Mongsen	mong1332	one		chie	tsʰ i e	K V V	C i e	C I E	one:494	494
4883	Apatari	apat1240	one		koŋ	k o ŋ	K V N	k o N	K U N	one:536	536
4922	Batang Tibetan	kham1282	one		ćiʔ⁵³	tsʲ i ʔ	T V H	t i 7	T I H	one:1528	1528
4934	Beijing	mand1415	one		yī	y iː	V V	i i	Y I	one:480	480
4951	Bodo	bodo1269	one		se	s e	S V	s e	S E	one:319	319
4907	Bokar	bori1243	one		a_ken	a k e n	V K V N	a k e n	A K E N	one:536	536
4957	Bola	pela1242	one		ta³¹	t a	T V	t a	T A	one:1528	1528
4953	Burmese	nucl1310	one		tac	t a ts	T V K	t a C	T A C	one:1528	1528
4882	Dhimal	dhim1246	one		enoŋ	e n o ŋ	V N V N	e n o N	E N U N	one:480	480
4945	Dimasa	dima1251	one		se	s e	S V	s e	S E	one:319	319
4895	Dulong	drun1238	one		tiʔ⁵⁵	t i ʔ	T V H	t i 7	T I H	one:1528	1528
4901	Ersu	ersu1241	one		tɛ⁵⁵	t ɛ	T V	t E	T E	one:1528	1528
4952	Fuzhou	mind1253	one		suok²³	s u o k	S V V K	s u o k	S Y U K	one:1305	1305
4926	Garo	garo1247	one		sa	s a	S V	s a	S A	one:319	319
4910	Geba	geba1237	one		t̯əbwɛ³³	ʈ ə b w ɛ	T V P W V	t I b w E	T E P W E	one:1528	1528
4900	Geker	geko1235	one		təprạ³³	t ə p r a̰	T V P R V	t I p r a	T E P R A	one:1528	1528
4958	Guiqiong	guiq1238	one		ta³³	t a	T V	t a	T A	one:1528	1528
4924	Gurung	guru1261	one		gxri²	g x r i	K K R V	g x r i	K G R I	one:379	379
4931	Hakka	hakk1236	one		it⁵	i t	V T	i t	I T	one:480	480
4927	Hill-Miri	nyis1236	one		aken	a k e n	V K V N	a k e n	A K E N	one:536	536
4954	Horpa	horp1239	one		ro	r o	R V	r o	R U	one:1201	1201
4887	Idu	idum1241	one		khɨn¹_ge¹	kʰ ɨ n g e	K V N K V	k I n g e	K I N K E	one:536	536
4950	Jingpo	kach1280	one		lə⁵⁵_ŋai⁵¹	l ə ŋ a i	R V N V V	l I N a i	L E N A I	one:1073	1073
4938	Jinuo	youl1235	one		thi⁴⁴	tʰ i	T V	t i	T I	one:1528	1528
4885	Jirel	jire1238	one		dok_L²pei_L¹	d o k p e i	T V K P V V	d o k p e i	T U K P E I	one:1528	1528
4936	Kaike	kaik1246	one		ṭi	ʈ i	T V	t i	T I	one:1528	1528
4917	Khaling	khal1275	one		tuH	t u	T V	t u	T Y	one:1528	1528
4899	Kulung	kulu1253	one		iːbum	iː b u m	V P V M	i b u m	I P Y M	one:480	480
4890	Lepcha	lepc1244	one		kat	k a t	K V T	k a t	K A T	one:494	494
4925	Lhasa Tibetan	tibe1272	one		ći⁵²	tsʲ i	T V	t i	T I	one:1528	1528
4888	Lhota	loth1237	one		macaŋa	m a ts a ŋ a	M V K V N V	m a C a N a	M A C A N A	one:1228	1228
4944	Liangmai	lian1251	one		khad	kʰ a d	K V T	k a d	K A T	one:494	494
4948	Lijiang-Naxi	lich1241	one		ndɨ¹³	n d ɨ	N T V	n d I	N T I	one:1528	1528
4928	Limbu	limb1266	one		thikphu	tʰ i k pʰ u	T V K P V	t i k p u	T I K P Y	one:1528	1528
4889	Lushai	lush1249	one		pa-khat	p a kʰ a t	P V K V T	p a k a t	P A K A T	one:494	494
4942	Lüsu	lisu1250	one		te³¹	t e	T V	t e	T E	one:1528	1528
4911	Manu	manu1255	one		təpwạ¹¹	t ə p w a̰	T V P W V	t I p w a	T E P W A	one:1528	1528
4932	Motuo-M	dakp1242	one		thor	tʰ o r	T V R	t o r	T U R	one:1515	1515
4947	N-Qiang	nort2722	one		ći_TIB	tsʲ i	T V	t i	T I	one:43	43
4961	N-Qiang	nort2722	one		a	a	V	a	A	one:480	480
4940	Namuzi	namu1246	one		ći³³_TIB	tsʲ i	T V	t i	T I	one:41	41
4916	Ninglang-Naxi	naxi1245	one		dɨ³³	d ɨ	T V	d I	T I	one:1528	1528
4909	Nusu	nusu1239	one		thi⁵³	tʰ i	T V	t i	T I	one:1528	1528
4886	Old Chinese	oldc1244	one		ʔit	ʔ i t	H V T	7 i t	H I T	one:480	480
4897	Pa'O	paok1235	one		lo⁴⁴_tə⁴⁴	l o t ə	R V T V	l o t I	L U T E	one:1528	1528
4956	Padam	pada1257	one		a-tel	a t e l	V T V R	a t e l	A T E L	one:1515	1515
4881	Quueyu	quey1238	one		tɨ⁵⁵	t ɨ	T V	t I	T I	one:1528	1528
4905	Rawang	rawa1265	one		thi	tʰ i	T V	t i	T I	one:1528	1528
4892	Rourou	nusu1239	one		tɨ³¹	t ɨ	T V	t I	T I	one:1528	1528
4939	Serdukpen	sher1257	one		han	h a n	H V N	h a n	H A N	one:1200	1200
4891	Sgaw	sgaw1245	one		təɣạ³³	t ə ɣ a̰	T V K V	t I x a	T E G A	one:1528	1528
4904	Sherpa	sher1255	one		čikHF	tʃ i k	T V K	t i k	T I K	one:1528	1528
4913	Shixing	shix1238	one		ʒ́ĩ³⁵	ʒʲ ĩ ∼	S V N	Z i n	S I 9	one:970	970
4896	Tangkul	tang1336	one		khatka	kʰ a t k a	K V T K V	k a t k a	K A T K A	one:494	494
4933	Tujia	nort2732	one		la³	l a	R V	l a	L A	one:379	379
4919	W. Kayah	west2409	one		təprɛ̣¹¹	t ə p r ɛ̰	T V P R V	t I p r E	T E P R E	one:1528	1528
4920	Written Tibetan	tibe1272	one		gćig	g tsʲ i g	K T V K	g t i g	K T I K	one:1528	1528
4941	Xiaxe Tibetan	amdo1237	one		hćaχ	h tsʲ a χ	H T V K	h t a G	H T A G	one:1528	1528
4946	Yeinbaw	yinb1236	one		tərṿ³³	t ə r v̩	T V R W	t I r v	T E R B	one:1528	1528
4937	Yintale	yint1235	one		tə¹¹	t ə	T V	t I	T E	one:1528	1528
4949	Zeme	zeme1240	one		kat	k a t	K V T	k a t	K A T	one:494	494
4935	Zhaba	zhab1238	one		ʒa²¹	ʒ a	S V	Z a	S A	one:1211	1211
4994	Alike Tibetan	amdo1237	person		mńə	m nʲ ə	M N V	m n I	M N E	person:118	118
5036	Ao-Chungli	chon1286	person		nisuŋ	n i s u ŋ	N V S V N	n i s u N	N I S Y N	person:118	118
4984	Ao-Mongsen	mong1332	person		ami	a m i	V M V	a m i	A M I	person:118	118
4964	Apatari	apat1240	person		miyu	m i y u	M V V V	m i i u	M I Y Y	person:118	118
5003	Batang Tibetan	kham1282	person		mi⁵³	m i	M V	m i	M I	person:118	118
5015	Beijing	mand1415	person		rén	r e n	R V N	r e n	R E N	person:1381	1381
5032	Bodo	bodo1269	person		mansəj	m a n s ə j	M V N S V J	m a n s I y	M A N S E J	person:118	118
4988	Bokar	bori1243	person		miː	m iː	M V	m i	M I	person:118	118
5038	Bola	pela1242	person		pju⁵⁵	p j u	P J V	p y u	P J Y	person:1103	1103
5034	Burmese	nucl1310	person		lu	l u	R V	l u	L Y	person:1278	1278
4963	Dhimal	dhim1246	person		dyaŋ	d y a ŋ	T V V N	d i a N	T Y A N	person:241	241
5026	Dimasa	dima1251	person		subuŋ	s u b u ŋ	S V P V N	s u b u N	S Y P Y N	person:842	842
4976	Dulong	drun1238	person		a³¹_caŋ⁵³	a ts a ŋ	V K V N	a C a N	A C A N	person:241	241
4982	Ersu	ersu1241	person		su⁵⁵	s u	S V	s u	S Y	person:306	306
5033	Fuzhou	mind1253	person		nöüŋ⁵²	n ö y ŋ	N V V N	n E i N	N U Y N	person:1381	1381
5007	Garo	garo1247	person		mande	m a n d e	M V N T V	m a n d e	M A N T E	person:118	118
4992	Geba	geba1237	person		bja³³	b j a	P J V	b y a	P J A	person:842	842
4981	Geker	geko1235	person		pra³³	p r a	P R V	p r a	P R A	person:842	842
5039	Guiqiong	guiq1238	person		mũ³⁵	m ũ ∼	M V N	m u n	M Y 9	person:118	118
5005	Gurung	guru1261	person		mxi¹	m x i	M K V	m x i	M G I	person:118	118
5012	Hakka	hakk1236	person		ŋin²	ŋ i n	N V N	N i n	N I N	person:1381	1381
5008	Hill-Miri	nyis1236	person		ńi-gede	nʲ i g e d e	N V K V T V	n i g e d e	N I K E T E	person:118	118
4990	Hmar	hmar1241	person		mi	m i	M V	m i	M I	person:118	118
5035	Horpa	horp1239	person		vʒi	v ʒ i	W S V	v Z i	B S I	person:972	972
4968	Idu	idum1241	person		ʔi¹_me¹	ʔ i m e	H V M V	7 i m e	H I M E	person:118	118
5031	Jingpo	kach1280	person		mə³¹_ša³¹	m ə ʃ a	M V S V	m I S a	M E S A	person:118	118
5019	Jinuo	youl1235	person		chə⁴²_zɔ⁴⁴	tsʰ ə z ɔ	K V S V	C I z o	C E S U	person:241	241
4966	Jirel	jire1238	person		mi_L²	m i	M V	m i	M I	person:118	118
5017	Kaike	kaik1246	person		ʒɔntɔ__IND	ʒ ɔ n t ɔ	S V N T V	Z o n t o	S U N T U	person:46	46
4999	Khaling	khal1275	person		hɔs_L	h ɔ s	H V S	h o s	H U S	person:1123	1123
4980	Kulung	kulu1253	person		wacha	w a tsʰ a	W V K V	w a C a	W A C A	person:1123	1123
4971	Lepcha	lepc1244	person		mă-ró	m a r o	M V R V	m a r o	M A R U	person:1439	1439
5006	Lhasa Tibetan	tibe1272	person		mi¹³	m i	M V	m i	M I	person:118	118
4969	Lhota	loth1237	person		kyõ	k y õ ∼	K V V N	k i o n	K Y U 9	person:954	954
5025	Liangmai	lian1251	person		chamai	tsʰ a m a i	K V M V V	C a m a i	C A M A I	person:118	118
5042	Liangmai	lian1251	person		chamai	tsʰ a m a i	K V M V V	C a m a i	C A M A I	person:241	241
5029	Lijiang-Naxi	lich1241	person		ći³³	tsʲ i	T V	t i	T I	person:1103	1103
5009	Limbu	limb1266	person		məna	m ə n a	M V N V	m I n a	M E N A	person:118	118
4970	Lushai	lush1249	person		mi	m i	M V	m i	M I	person:118	118
5023	Lüsu	lisu1250	person		chuo⁵³	tsʰ u o	K V V	C u o	C Y U	person:241	241
4993	Manu	manu1255	person		pɔ̣³³_jɔ̣¹¹	p ɔ̰ j ɔ̰	P V J V	p o y o	P U J U	person:842	842
5013	Motuo-M	dakp1242	person		so_ŋo	s o ŋ o	S V N V	s o N o	S U N U	person:306	306
5028	N-Qiang	nort2722	person		nə	n ə	N V	n I	N E	person:118	118
5021	Namuzi	namu1246	person		cho³³	tsʰ o	K V	C o	C U	person:241	241
4998	Ninglang-Naxi	naxi1245	person		χi̲³³	χ ḭ	K V	G i	G I	person:1103	1103
4991	Nusu	nusu1239	person		su³⁵	s u	S V	s u	S Y	person:306	306
4967	Old Chinese	oldc1244	person		nin	n i n	N V N	n i n	N I N	person:1381	1381
4978	Pa'O	paok1235	person		lou²²²²	l o u	R V V	l o u	L U Y	person:1278	1278
5037	Padam	pada1257	person		a-mi	a m i	V M V	a m i	A M I	person:118	118
4962	Quueyu	quey1238	person		mhə⁵⁵	mʰ ə	M V	m I	M E	person:118	118
4986	Rawang	rawa1265	person		əsaŋ	ə s a ŋ	V S V N	I s a N	E S A N	person:241	241
4973	Rourou	nusu1239	person		ća³³_su³³_	tsʲ a s u	T V S V	t a s u	T A S Y	person:306	306
5020	Serdukpen	sher1257	person		ʒirin	ʒ i r i n	S V R V N	Z i r i n	S I R I N	person:1198	1198
4972	Sgaw	sgaw1245	person		pwạː³³	p w a̰ː	P W V	p w a	P W A	person:842	842
4985	Sherpa	sher1255	person		mi_LR	m i	M V	m i	M I	person:118	118
4995	Shixing	shix1238	person		hĩ⁵⁵	h ĩ ∼	H V N	h i n	H I 9	person:118	118
4977	Tangkul	tang1336	person		mi	m i	M V	m i	M I	person:118	118
5014	Tujia	nort2732	person		lo²	l o	R V	l o	L U	person:1278	1278
5001	W. Kayah	west2409	person		prɛ̣¹¹	p r ɛ̰	P R V	p r E	P R E	person:842	842
5002	Written Tibetan	tibe1272	person		mi	m i	M V	m i	M I	person:118	118
5022	Xiaxe Tibetan	amdo1237	person		ńə	nʲ ə	N V	n I	N E	person:118	118
5027	Yeinbaw	yinb1236	person		prạ⁵⁵	p r a̰	P R V	p r a	P R A	person:842	842
5018	Yintale	yint1235	person		pjaŋ¹¹	p j a ŋ	P J V N	p y a N	P J A N	person:842	842
5030	Zeme	zeme1240	person		ziamenna	z i a m e n n a	S V V M V N N V	z i a m e n n a	S I A M E N N A	person:118	118
5016	Zhaba	zhab1238	person		pju⁵¹	p j u	P J V	p y u	P J Y	person:1103	1103
5075	Alike Tibetan	amdo1237	rain		ćhar_wä	tsʲʰ a r w æ	T V R W V	t a r w E	T A R W E	rain:361	361
5117	Ao-Chungli	chon1286	rain		cuŋlu	ts u ŋ l u	K V N R V	C u N l u	C Y N L Y	rain:353	353
5065	Ao-Mongsen	mong1332	rain		ciŋi	ts i ŋ i	K V N V	C i N i	C I N I	rain:353	353
5045	Apatari	apat1240	rain		mɨdo	m ɨ d o	M V T V	m I d o	M I T U	rain:1540	1540
5084	Batang Tibetan	kham1282	rain		ćha⁵⁵_ba⁵⁵	tsʲʰ a b a	T V P V	t a b a	T A P A	rain:361	361
5096	Beijing	mand1415	rain		yǔ	y u	V V	i u	Y Y	rain:670	670
5113	Bodo	bodo1269	rain		okaʔ	o k a ʔ	V K V H	o k a 7	U K A H	rain:670	670
5126	Bodo	bodo1269	rain		okaʔ	o k a ʔ	V K V H	o k a 7	U K A H	rain:1038	1038
5069	Bokar	bori1243	rain		me_doŋ	m e d o ŋ	M V T V N	m e d o N	M E T U N	rain:1540	1540
5119	Bola	pela1242	rain		muk⁵⁵	m u k	M V K	m u k	M Y K	rain:146	146
5115	Burmese	nucl1310	rain		muiː	m u iː	M V V	m u i	M Y I	rain:146	146
5044	Dhimal	dhim1246	rain		wai	w a i	W V V	w a i	W A I	rain:670	670
5107	Dimasa	dima1251	rain		hadi	h a d i	H V T V	h a d i	H A T I	rain:670	670
5057	Dulong	drun1238	rain		_ʒaʔ⁵	ʒ a ʔ	S V H	Z a 7	S A H	rain:973	973
5063	Ersu	ersu1241	rain		gua³³	g u a	K V V	g u a	K Y A	rain:670	670
5114	Fuzhou	mind1253	rain		ü³¹	y	V	i	Y	rain:670	670
5088	Garo	garo1247	rain		mikka	m i k k a	M V K K V	m i k k a	M I K K A	rain:1038	1038
5073	Geba	geba1237	rain		kwe²²_s̯u³³	k w e sʲ u	K W V S V	k w e s u	K W E S Y	rain:670	670
5062	Geker	geko1235	rain		shwʌiʔ⁵³_lɔ²²	sʰ w ʌ i ʔ l ɔ	S W V V H R V	s w o i 7 l o	S W E I H L U	rain:670	670
5123	Geker	geko1235	rain		shwʌiʔ⁵³_lɔ²²	sʰ w ʌ i ʔ l ɔ	S W V V H R V	s w o i 7 l o	S W E I H L U	rain:1265	1265
5120	Guiqiong	guiq1238	rain		chɔ̃³³	tsʰ ɔ̃	K V	C o	C U	rain:353	353
5086	Gurung	guru1261	rain		nãː²	n ãː	N V	n a	N A	rain:1370	1370
5093	Hakka	hakk1236	rain		i³	i	V	i	I	rain:670	670
5089	Hill-Miri	nyis1236	rain		ńi-do	nʲ i d o	N V T V	n i d o	N I T U	rain:1540	1540
5071	Hmar	hmar1241	rain		ruo	r u o	R V V	r u o	R Y U	rain:670	670
5116	Horpa	horp1239	rain		mə_qhi	m ə q h i	M V K H V	m I q h i	M E K H I	rain:146	146
5049	Idu	idum1241	rain		a³_ra¹	a r a	V R V	a r a	A R A	rain:670	670
5112	Jingpo	kach1280	rain		mə³¹_ʒaŋ³³	m ə ʒ a ŋ	M V S V N	m I Z a N	M E S A N	rain:1423	1423
5100	Jinuo	youl1235	rain		m⁴²_tha⁵⁵	m tʰ a	M T V	m t a	M T A	rain:146	146
5047	Jirel	jire1238	rain		čhar_L¹ba_T¹	tʃ h a r b a	T H V R P V	t h a r b a	T H A R P A	rain:361	361
5098	Kaike	kaik1246	rain		ʒɔri	ʒ ɔ r i	S V R V	Z o r i	S U R I	rain:361	361
5079	Khaling	khal1275	rain		wö_L	w ö	W V	w E	W U	rain:670	670
5061	Kulung	kulu1253	rain		wa	w a	W V	w a	W A	rain:670	670
5052	Lepcha	lepc1244	rain		so	s o	S V	s o	S U	rain:670	670
5087	Lhasa Tibetan	tibe1272	rain		ćhaː⁵⁵_pa⁵⁵	tsʲʰ aː p a	T V P V	t a p a	T A P A	rain:361	361
5050	Lhota	loth1237	rain		eru	e r u	V R V	e r u	E R Y	rain:670	670
5106	Liangmai	lian1251	rain		tiŋ	t i ŋ	T V N	t i N	T I N	rain:353	353
5110	Lijiang-Naxi	lich1241	rain		χɨ³¹	χ ɨ	K V	G I	G I	rain:670	670
5090	Limbu	limb1266	rain		wiʔl	w i ʔ l	W V H R	w i 7 l	W I H L	rain:670	670
5051	Lushai	lush1249	rain		ruah	r u a h	R V V H	r u a h	R Y A H	rain:670	670
5104	Lüsu	lisu1250	rain		ɣuæ³⁵	ɣ u æ	K V V	x u E	G Y E	rain:670	670
5074	Manu	manu1255	rain		kạ⁴⁴_cɨə¹¹	k a̰ ts ɨ ə	K V K V V	k a C I I	K A C I E	rain:353	353
5094	Motuo-M	dakp1242	rain		ŋam_su	ŋ a m s u	N V M S V	N a m s u	N A M S Y	rain:670	670
5109	N-Qiang	nort2722	rain		mə_ʁer	m ə ʁ e r	M V R V R	m I G e r	M E R E R	rain:146	146
5124	N-Qiang	nort2722	rain		mə_ʁer	m ə ʁ e r	M V R V R	m I G e r	M E R E R	rain:670	670
5102	Namuzi	namu1246	rain		hĩ⁵⁵	h ĩ ∼	H V N	h i n	H I 9	rain:1056	1056
5072	Nusu	nusu1239	rain		mɨ⁵⁵_a³¹_rua	m ɨ a r u a	M V V R V V	m I a r u a	M I A R Y A	rain:670	670
5048	Old Chinese	oldc1244	rain		u̯haʔ	w h a ʔ	W H V H	w h a 7	W H A H	rain:670	670
5059	Pa'O	paok1235	rain		kham⁴⁴⁵⁵_lɔʔ	kʰ a m l ɔ ʔ	K V M R V H	k a m l o 7	K A M L U H	rain:1265	1265
5118	Padam	pada1257	rain		pə-doŋ	p ə d o ŋ	P V T V N	p I d o N	P E T U N	rain:1540	1540
5043	Quueyu	quey1238	rain		xi⁵⁵	x i	K V	x i	G I	rain:1056	1056
5067	Rawang	rawa1265	rain		ser	s e r	S V R	s e r	S E R	rain:670	670
5054	Rourou	nusu1239	rain		mɨ³¹_ɣe⁴²	m ɨ ɣ e	M V K V	m I x e	M I G E	rain:670	670
5101	Serdukpen	sher1257	rain		nimi	n i m i	N V M V	n i m i	N I M I	rain:146	146
5053	Sgaw	sgaw1245	rain		t̯a⁵¹_s̯u³³	ʈ a sʲ u	T V S V	t a s u	T A S Y	rain:670	670
5066	Sherpa	sher1255	rain		cerwɛ_LF	ts e r w ɛ	K V R W V	C e r w E	C E R W E	rain:361	361
5076	Shixing	shix1238	rain		xu⁵³	x u	K V	x u	G Y	rain:1056	1056
5058	Tangkul	tang1336	rain		kaziŋ	k a z i ŋ	K V S V N	k a z i N	K A S I N	rain:353	353
5095	Tujia	nort2732	rain		mɨe³_cie⁴	m ɨ e ts i e	M V V K V V	m I e C i e	M I E C I E	rain:353	353
5081	W. Kayah	west2409	rain		kẹ⁴⁴_cɨ̣¹¹	k ḛ ts ɨ̰	K V K V	k e C I	K E C I	rain:353	353
5082	Written Tibetan	tibe1272	rain		ćhar_pa	tsʲʰ a r p a	T V R P V	t a r p a	T A R P A	rain:361	361
5103	Xiaxe Tibetan	amdo1237	rain		ćhar_wa	tsʲʰ a r w a	T V R W V	t a r w a	T A R W A	rain:361	361
5108	Yeinbaw	yinb1236	rain		ʃhwaʔ⁴⁴	ʃʰ w a ʔ	S W V H	S w a 7	S W A H	rain:670	670
5099	Yintale	yint1235	rain		kan³³_dʒuw¹¹	k a n dʒ u w	K V N T V W	k a n d u w	K A N T Y W	rain:353	353
5111	Zeme	zeme1240	rain		tiŋrui	t i ŋ r u i	T V N R V V	t i N r u i	T I N R Y I	rain:670	670
5125	Zeme	zeme1240	rain		tiŋrui	t i ŋ r u i	T V N R V V	t i N r u i	T I N R Y I	rain:353	353
5097	Zhaba	zhab1238	rain		mau²¹	m a u	M V V	m a u	M A Y	rain:146	146
5157	Alike Tibetan	amdo1237	red		ɣmæ_ro	ɣ m æ r o	K M V R V	x m E r o	G M E R U	red:1552	1552
5200	Ao-Chungli	chon1286	red		temerem	t e m e r e m	T V M V R V M	t e m e r e m	T E M E R E M	red:1458	1458
5147	Ao-Mongsen	mong1332	red		tɨmiram	t ɨ m i r a m	T V M V R V M	t I m i r a m	T I M I R A M	red:1458	1458
5167	Batang Tibetan	kham1282	red		ma⁵⁵_ma⁵⁵	m a m a	M V M V	m a m a	M A M A	red:1552	1552
5179	Beijing	mand1415	red		xóŋ	x o ŋ	K V N	x o N	G U N	red:1306	1306
5196	Bodo	bodo1269	red		zaʔ	z a ʔ	S V H	z a 7	S A H	red:149	149
5151	Bokar	bori1243	red		lɨŋ_kaŋ	l ɨ ŋ k a ŋ	R V N K V N	l I N k a N	L I N K A N	red:472	472
5202	Bola	pela1242	red		nɛ⁵⁵	n ɛ	N V	n E	N E	red:1402	1402
5198	Burmese	nucl1310	red		ni	n i	N V	n i	N I	red:1402	1402
5128	Dhimal	dhim1246	red		ika	i k a	V K V	i k a	I K A	red:784	784
5190	Dimasa	dima1251	red		gaʒao	g a ʒ a o	K V S V V	g a Z a o	K A S A U	red:149	149
5139	Dulong	drun1238	red		pɨ³¹_sai⁵³	p ɨ s a i	P V S V V	p I s a i	P I S A I	red:1229	1229
5145	Ersu	ersu1241	red		ńi⁵⁵	nʲ i	N V	n i	N I	red:1402	1402
5197	Fuzhou	mind1253	red		öüŋ⁵²	ö y ŋ	V V N	E i N	U Y N	red:1306	1306
5171	Garo	garo1247	red		gicak	g i ts a k	K V K V K	g i C a k	K I C A K	red:149	149
5155	Geba	geba1237	red		ʔəli³³	ʔ ə l i	H V R V	7 I l i	H E L I	red:454	454
5144	Geker	geko1235	red		lei³³	l e i	R V V	l e i	L E I	red:454	454
5203	Guiqiong	guiq1238	red		ńi⁵⁵_xĩ⁵⁵	nʲ i x ĩ ∼	N V K V N	n i x i n	N I G I 9	red:1402	1402
5169	Gurung	guru1261	red		ol¹	o l	V R	o l	U L	red:784	784
5176	Hakka	hakk1236	red		fuŋ²	f u ŋ	P V N	f u N	B Y N	red:1306	1306
5172	Hill-Miri	nyis1236	red		lɨchin	l ɨ tsʰ i n	R V K V N	l I C i n	L I C I N	red:472	472
5207	Hill-Miri	nyis1236	red		lɨchin	l ɨ tsʰ i n	R V K V N	l I C i n	L I C I N	red:195	195
5153	Hmar	hmar1241	red		sen	s e n	S V N	s e n	S E N	red:195	195
5199	Horpa	horp1239	red		_ngi	ŋ i	N V	N i	N I	red:1402	1402
5132	Idu	idum1241	red		ši¹_na⁴	ʃ i n a	S V N V	S i n a	S I N A	red:149	149
5195	Jingpo	kach1280	red		khje³³	kʰ j e	K J V	k y e	K J E	red:727	727
5183	Jinuo	youl1235	red		a³³_nhə⁴⁴_lə	a nʰ ə l ə	V N V R V	a n I l I	A N E L E	red:1402	1402
5130	Jirel	jire1238	red		mor_L¹mu_L¹	m o r m u	M V R M V	m o r m u	M U R M Y	red:1552	1552
5181	Kaike	kaik1246	red		lhomo	lʰ o m o	R V M V	l o m o	L U M U	red:454	454
5162	Khaling	khal1275	red		halalam_L	h a l a l a m	H V R V R V M	h a l a l a m	H A L A L A M	red:784	784
5143	Kulung	kulu1253	red		halalaːpa	h a l a l aː p a	H V R V R V P V	h a l a l a p a	H A L A L A P A	red:784	784
5135	Lepcha	lepc1244	red		a-hyir	a h y i r	V H V V R	a h i i r	A H Y I R	red:784	784
5170	Lhasa Tibetan	tibe1272	red		maː⁵⁵_po⁵⁵	m aː p o	M V P V	m a p o	M A P U	red:1552	1552
5133	Lhota	loth1237	red		rakata_IND	r a k a t a	R V K V T V	r a k a t a	R A K A T A	red:47	47
5189	Liangmai	lian1251	red		kaheŋbu	k a h e ŋ b u	K V H V N P V	k a h e N b u	K A H E N P Y	red:668	668
5193	Lijiang-Naxi	lich1241	red		ćy³¹	tsʲ y	T V	t i	T Y	red:149	149
5173	Limbu	limb1266	red		kuhɛtla	k u h ɛ t l a	K V H V T R V	k u h E t l a	K Y H E T L A	red:1165	1165
5134	Lushai	lush1249	red		šen	ʃ e n	S V N	S e n	S E N	red:195	195
5187	Lüsu	lisu1250	red		de³³_ńi⁵³	d e nʲ i	T V N V	d e n i	T E N I	red:1402	1402
5156	Manu	manu1255	red		lịɛ¹¹	l ḭ ɛ	R V V	l i E	L I E	red:454	454
5177	Motuo-M	dakp1242	red		ca_lo	ts a l o	K V R V	C a l o	C A L U	red:454	454
5192	N-Qiang	nort2722	red		śi_zi	sʲ i z i	S V S V	s i z i	S I S I	red:1402	1402
5185	Namuzi	namu1246	red		ło⁵⁵_xo³³	ɬ o x o	R V K V	L o x o	L U G U	red:454	454
5161	Ninglang-Naxi	naxi1245	red		χũ³³	χ ũ ∼	K V N	G u n	G Y 9	red:974	974
5154	Nusu	nusu1239	red		xri³⁵	x r i	K R V	x r i	G R I	red:687	687
5131	Old Chinese	oldc1244	red		khiak	kʰ i a k	K V V K	k i a k	K I A K	red:727	727
5141	Pa'O	paok1235	red		ʔa¹¹_tə¹¹_nia	ʔ a t ə n i a	H V T V N V V	7 a t I n i a	H A T E N I A	red:1402	1402
5201	Padam	pada1257	red		ya-lɨŋ	y a l ɨ ŋ	V V R V N	i a l I N	Y A L I N	red:472	472
5127	Quueyu	quey1238	red		ńhe⁵⁵_ńhe³³	nʲʰ e nʲʰ e	N V N V	n e n e	N E N E	red:1402	1402
5149	Rawang	rawa1265	red		zəR	z ə	S V	z I	S E	red:1229	1229
5137	Rourou	nusu1239	red		ne³³	n e	N V	n e	N E	red:1402	1402
5184	Serdukpen	sher1257	red		chek	tsʰ e k	K V K	C e k	C E K	red:149	149
5136	Sgaw	sgaw1245	red		ʔəɣɔ³³	ʔ ə ɣ ɔ	H V K V	7 I x o	H E G U	red:1445	1445
5148	Sherpa	sher1255	red		marwu_LF	m a r w u	M V R W V	m a r w u	M A R W Y	red:1552	1552
