Subgroup	Language	GlossID	Gloss	PhonemecizedForm	CognateCode
NorthernIsolate	Kukatj	117	no/not	yar	67
Wati	Kukatja	117	no/not	wiya; wia; wi	5
Paman	Kuku Yalanji	117	no/not	kariɹ	26
Paman	Kuku-Wura	117	no/not	ɹáko	82
Karnic	Kungadutyi	117	no/not	waʎa	101
Paman	Kunjen	117	no/not	iyoɹ+udning	26
Ngayarta	Kurrama	117	no/not	yuɭu	14
Paman	Kuuk Thaayorre	117	no/not	ka(ː)ɹ	26
Paman	Kuuku-Ya’u	117	no/not	ŋampa	36
Paman	Linngithigh	117	no/not	ŋkaʔ	71
Kartu	Malgana	117	no/not	yaow	4
Yardli	Malyangapa	117	no/not	waɭa	17
Maric	Margany	117	no/not	kaʈa	26
Wati	Martu Wangka	117	no/not	yumu	5
Kulin	Mathi-Mathi	117	no/not	laitche	57
Mayi	Mayi-Kulan	117	no/not	ŋampi	36
Mayi	Mayi-Yapi	117	no/not	ŋumpy	36
Paman	Mbabaram	117	no/not	mpac	26
Paman	Mbakwithi	117	no/not	ŋgeʔe	71
Mirniny	Mirniny	117	no/not	mukka	72
Karnic	Mithaka	117	no/not	wapala	102
Ngumpin-Yapa	Mudburra	117	no/not	wampal	19
Muruwaric	Muruwari	117	no/not	wala ŋaɹi	45
Thura-Yura	Narrungga	117	no/not	walli	46
Karnic	Ngamini	117	no/not	waŋkuma	2
Ngumpin-Yapa	Ngardily	117	no/not	waku	20
Wororan	Ngarinyin	117	no/not	wa	133
Ngumpin-Yapa	Ngarinyman	117	no/not	makaɲ	56
Ngayarta	Ngarla	117	no/not	ŋurapiɭi	4
Ngayarta	Ngarluma	117	no/not	mita	4
Lower Murray	Ngarrindjeri	117	no/not	taw	30
Central NSW	Ngiyambaa	117	no/not	wåŋai	46
Kartu	Nhanta	117	no/not	yawu	25
Paman	Ntra’ngith	117	no/not	ŋgaʔ	71
Thura-Yura	Nukunu	117	no/not	wantaku	4
Marrngu	Nyangumarta	117	no/not	munu	8
Eastern Nyulnyulan	Nyikina	117	no/not	muta	3
Western Nyulnyulan	Nyulnyul	117	no/not	ariyaŋk	129
Paakantyi	Paakantyi	117	no/not	ŋanci	13
Paman	Pakanh	117	no/not	yaqa	9
Ngayarta	Panyjima	117	no/not	waya	4
Thura-Yura	Parnkala	117	no/not	mukka	26
Kanyara-Mantharta	Payungu	117	no/not	ŋul̪a	17
Wati	Pintupi-Luritja	117	no/not	wiya	5
Karnic	Pitta-Pitta	117	no/not	yawu	3
Lower Murray	Pytu Reach	117	no/not	taw	111
Yolngu	Ritharrngu	117	no/not	yaka	9
Kanyara-Mantharta	Thalanyji	117	no/not	ŋul̪a	17
Yuin-Kuri	Thanggati	117	no/not	yuyi	39
Kanyara-Mantharta	Tharrgari	117	no/not	ŋul̪a	52
Paman	Umpila	117	no/not	ŋampa	64
Paman	Uradhi	117	no/not	woːman	26
Paman	Uw Oykangand	117	no/not	aɹ	26
Garrwan	Waanyi	117	no/not	putaŋku	115
Central NSW	Wailwan	117	no/not	wulla	94
Kartu	Wajarri	117	no/not	wayi ~ waci	37
Warluwaric	Wakaya	117	no/not	wapi	3
Karnic	Wangkumara	117	no/not	yow	101
Nyungar	Wardandi	117	no/not	yoːat	35
Dyirbalic	Wargamay	117	no/not	ŋaː	39
Ngumpin-Yapa	Warlmanpa	117	no/not	numu	18
Ngumpin-Yapa	Warlpiri	117	no/not	yipiʎpa	19
Warluwaric	Warluwarra	117	no/not	maɭaʎa (ɹaɹeʎ maɭa)	15
Wati	Warnman	117	no/not	paʈi	38
Kanyara-Mantharta	Warriyangga	117	no/not	wari	15
WestVictoria	Warrnambool	117	no/not	ŋi-ŋi	29
Warumungic	Warumungu	117	no/not	waraku	15
Maric	Warungu	117	no/not	ɲawa	60
Nyungar	Watjuk	117	no/not	yuada	35
Kulin	Wemba-Wemba	117	no/not	yampa	95
Arandic	Western Arrarnta	117	no/not	ice	54
Paman	Wik-Ngathan	117	no/not	epem	135
Central NSW	Wiradjuri	117	no/not	yit̪a	79
Thura-Yura	Wirangu	117	no/not	mukːa	23
Wororan	Worrorra	117	no/not	wa	129
Dyirbalic	Wulguru	117	no/not	ŋaw	17
Wororan	Wunambal	117	no/not	ˈkɑbuɾ	3
Kalkatungic	Yalarnnga	117	no/not	kuntu	43
Karnic	Yandruwandha	117	no/not	waʎa	27
Warluwaric	Yanyuwa	117	no/not	waɹapa	17
Eastern Nyulnyulan	Yawuru	117	no/not	maɭucunu	3
Paman	Yidiny	117	no/not	ŋucu	61
Ngayarta	Yindjibarndi	117	no/not	yuɭu	4
Kartu	Yingkarta	117	no/not	wannie	96
Paman	Yir Yoront	117	no/not	wimuwl	26
Yotayotic	Yorta Yorta	117	no/not	yoʈa	41
Wati	Yulparija	117	no/not	wiya	8
Central NSW	Yuwaalaraay	117	no/not	wuku	46
Thura-Yura	Adnyamathanha	118	nose	yuɲcuɾu	17
Paman	Aghu-Tharrnggala	118	nose	mu	26
Arandic	Alyawarr	118	nose	incəŋincəɭ	3
Arandic	Antekerrepenhe	118	nose	al̪e	3
Karnic	Arabana	118	nose	moːtla	3
Paman	Ayapathu	118	nose	kaː	37
Kartu	Badimaya	118	nose	muʎa	3
Western Nyulnyulan	Bardi	118	nose	nimal	78
Paman	Barrow Point	118	nose	uyin(h)pa	60
Waka-Kabi	Batyala	118	nose	muɹu	26
Maric	Bidyara-Gungabula	118	nose	ŋuntut	22
Ngumpin-Yapa	Bilinarra	118	nose	citi  oɹ cici	6
Maric	Biri	118	nose	wut̪a	20
Warluwaric	Bularnu	118	nose	ŋuru	8
Bunuban	Bunuba	118	nose	wuɹa	72
Maningrida	Burarra	118	nose	ŋoyura	67
Arandic	Central Anmatyerr	118	nose	al̪e	3
Yuin-Kuri	Darkinyung	118	nose	núguɹ	22
Yolngu	Dhangu	118	nose	ŋuru	8
Yuin-Kuri	Dharawal	118	nose	någåɹu	22
Maric	Dharawala	118	nose	n̪untuɹu	1
Yuin-Kuri	Dharuk	118	nose	nuka	22
Maric	Dharumbal	118	nose	wuɹhu	36
Yuin-Kuri	Dhurga	118	nose	någuɹ	22
Karnic	Diyari	118	nose	mul̪a	3
Paman	Djabugay	118	nose	kuwu	1
Yolngu	Djinang	118	nose	ŋuri	8
Waka-Kabi	Duungidjawu	118	nose	miː	3
Dyirbalic	Dyirbal	118	nose	wutu	1
Central NSW	Gamilaraay	118	nose	wuɹu	26
Maric	Gangulu	118	nose	woːtɹa	45
Garrwan	Garrwa	118	nose	mulu	3
Bandjalangic	Githabul	118	nose	muɹu	26
Yolngu	Golpa	118	nose	ɳiɲɟak	52
Bunuban	Gooniyandi	118	nose	woːɹa	46
Maric	Gugu-Badhun	118	nose	ˈkut̪ɑ	55
Yolngu	Gumatj	118	nose	ŋuru	52
Gumbaynggiric	Gumbaynggir	118	nose	ciŋaːm	33
Maric	Gunggari	118	nose	puː	47
Yolngu	Gupapuyngu	118	nose	ŋuru	8
Ngumpin-Yapa	Gurindji	118	nose	cici	14
Maric	Guwamu	118	nose	kuː	1
Thura-Yura	Guyani	118	nose	mutlawalpu	3
Paman	Ikarranggal	118	nose	oːɹkala	9
Jaminjungan	Jaminjung	118	nose	cuwiya	71
Ngumpin-Yapa	Jaru	118	nose	ciʈyi	6
Kanyara-Mantharta	Jiwarli	118	nose	yuʈur	3
Paman	Kaanju	118	nose	uːcal	54
Kalkatungic	Kalkatungu	118	nose	ŋuɲiri	27
Marrngu	Karajarri	118	nose	ɲuɹɳyur	3
Ngayarta	Kariyarra	118	nose	mul̪a	3
Wati	Kartujarra	118	nose	ɲurkuɲurku	3
Thura-Yura	Kaurna	118	nose	muza	3
Arandic	Kaytetye	118	nose	ncerŋe-ncerŋe	3
Paman	Koko-Bera	118	nose	kowt̪uɹ	1
Paman	Kugu Nganhcara	118	nose	kaː kut̪u	37
NorthernIsolate	Kukatj	118	nose	kuw	1
Wati	Kukatja	118	nose	ŋukuʈa	3
Karnic	Kungadutyi	118	nose	mudla	3
Paman	Kunjen	118	nose	ow	58
Ngayarta	Kurrama	118	nose	yuʈur	3
Paman	Kuuk Thaayorre	118	nose	koːwo	1
Paman	Kuuku-Ya’u	118	nose	niːyi	35
Paman	Linngithigh	118	nose	iɹi	42
Kartu	Malgana	118	nose	mut̪a	3
Yardli	Malyangapa	118	nose	minti	7
Maric	Margany	118	nose	kuː	1
Wati	Martu Wangka	118	nose	ciɳtacara	3
Kulin	Mathi-Mathi	118	nose	cinci	41
Mayi	Mayi-Kulan	118	nose	kuɲin	31
Mayi	Mayi-Yapi	118	nose	ɹoːmyeːn	31
Paman	Mbabaram	118	nose	ɲcɨy	10
Paman	Mbakwithi	118	nose	ri	53
Mirniny	Mirniny	118	nose	mul̪a	3
Karnic	Mithaka	118	nose	paɭa	3
Ngumpin-Yapa	Mudburra	118	nose	cici	6
Muruwaric	Muruwari	118	nose	ŋuɹu	8
Thura-Yura	Narrungga	118	nose	mutl̪a	3
Karnic	Ngamini	118	nose	mutla	3
Ngumpin-Yapa	Ngardily	118	nose	ciɹʈyi	6
Wororan	Ngarinyin	118	nose	taɳan	74
Ngumpin-Yapa	Ngarinyman	118	nose	cici	14
Ngayarta	Ngarla	118	nose	muʎa	29
Ngayarta	Ngarluma	118	nose	ɲiŋkuɭu	3
Lower Murray	Ngarrindjeri	118	nose	kopind	1
Central NSW	Ngiyambaa	118	nose	muɹut̪a	26
Kartu	Nhanta	118	nose	mutt̪a	3
Paman	Ntra’ngith	118	nose	iʀi	42
Thura-Yura	Nukunu	118	nose	mut̪l̪a	3
Marrngu	Nyangumarta	118	nose	ɲuruɳ-ɲuruɳ	3
Eastern Nyulnyulan	Nyikina	118	nose	ŋunicina	79
Western Nyulnyulan	Nyulnyul	118	nose	nimel	78
Paakantyi	Paakantyi	118	nose	mintaulu	7
Paman	Pakanh	118	nose	kakatu	37
Ngayarta	Panyjima	118	nose	mul̪a	3
Thura-Yura	Parnkala	118	nose	muza	3
Kanyara-Mantharta	Payungu	118	nose	ɲiŋkuɭu	49
Wati	Pintupi-Luritja	118	nose	ɲunŋuɹa	3
Karnic	Pitta-Pitta	118	nose	miʎa	3
Lower Murray	Pytu Reach	118	nose	kopind	1
Yolngu	Ritharrngu	118	nose	ŋuru	8
Kanyara-Mantharta	Thalanyji	118	nose	mul̪a	3
Yuin-Kuri	Thanggati	118	nose	ŋampur	22
Kanyara-Mantharta	Tharrgari	118	nose	mut̪a	3
Paman	Thaynakwith	118	nose	iɹi	42
Paman	Umpila	118	nose	n̪iːyi	35
Paman	Uradhi	118	nose	enmoi	19
Paman	Uw Oykangand	118	nose	ow	47
Garrwan	Waanyi	118	nose	mulu	3
Central NSW	Wailwan	118	nose	wuɹu	26
Kartu	Wajarri	118	nose	muʎa	3
Warluwaric	Wakaya	118	nose	ŋuɹu	8
Wati	Wangkajunga	118	nose	muʎa	3
Karnic	Wangkumara	118	nose	muʎa	3
Nyungar	Wardandi	118	nose	muʎa	3
Dyirbalic	Wargamay	118	nose	ŋuɹu	8
Ngumpin-Yapa	Warlmanpa	118	nose	muʎu	3
Ngumpin-Yapa	Warlpiri	118	nose	yurŋuyurŋu	3
Warluwaric	Warluwarra	118	nose	ŋutu	8
Wati	Warnman	118	nose	muʎa	3
Kanyara-Mantharta	Warriyangga	118	nose	muza	3
WestVictoria	Warrnambool	118	nose	pinkapuwatnin	1
Warumungic	Warumungu	118	nose	ŋuru	8
Maric	Warungu	118	nose	kuwu	1
Nyungar	Watjuk	118	nose	muʎa	3
Kulin	Wemba-Wemba	118	nose	kar	1
Arandic	Western Arrarnta	118	nose	al̪e urpe	3
Paman	Wik-Ngathan	118	nose	kaːʔ	37
Central NSW	Wiradjuri	118	nose	wuɹu	26
Thura-Yura	Wirangu	118	nose	mul̪a	3
Wororan	Worrorra	118	nose	aɹpiŋum	75
Dyirbalic	Wulguru	118	nose	wuɹu	36
Wororan	Wunambal	118	nose	ˈwɪɲdji	76
Kalkatungic	Yalarnnga	118	nose	yiciɲci	43
Karnic	Yandruwandha	118	nose	mul̪a	3
Warluwaric	Yanyuwa	118	nose	ŋuru	8
Karnic	Yarluyandi	118	nose	mul̪a	3
Eastern Nyulnyulan	Yawuru	118	nose	ŋunicina	79
Paman	Yidiny	118	nose	ciŋay	38
Ngayarta	Yindjibarndi	118	nose	mut̪a	3
Kartu	Yingkarta	118	nose	mut̪a	3
Paman	Yir Yoront	118	nose	kuwu	1
Yotayotic	Yorta Yorta	118	nose	kowu	1
Wati	Yulparija	118	nose	ciɳta	3
Central NSW	Yuwaalaraay	118	nose	muyu	26
Thura-Yura	Adnyamathanha	119	old	waɾu-ɲcan̪a	33
Arandic	Alyawarr	119	old	awatnkəɲ	53
Karnic	Arabana	119	old	uɹia	31
Paman	Barrow Point	119	old	aniːɹa	128
Waka-Kabi	Batyala	119	old	wuɹupaŋ	66
Maric	Bidyara-Gungabula	119	old	kulikiɲ	67
Maric	Biri	119	old	wunaŋati	37
Warluwaric	Bularnu	119	old	ɭutaɭutaŋu	55
Gunwinyguan	Dalabon	119	old	koʔpanc	68
Yolngu	Dhangu	119	old	ɖilak	22
Yuin-Kuri	Dharuk	119	old	kaoall	39
Yolngu	Dhayyi	119	old	ŋaːt̪iliŋ	30
Karnic	Diyari	119	old	puɹia	47
Paman	Djabugay	119	old	karupulay	45
Yolngu	Djinang	119	old	wanimi	17
Waka-Kabi	Duungidjawu	119	old	kawure	91
Central NSW	Gamilaraay	119	old	t̪iɹiya	43
Bandjalangic	Githabul	119	old	caŋuɹ	137
Maric	Gugu-Badhun	119	old	kalamu	125
Yolngu	Gumatj	119	old	ɖilak	82
Yolngu	Gupapuyngu	119	old	ɹuːwuk	78
Ngumpin-Yapa	Gurindji	119	old	larpaŋiɲi	23
Thura-Yura	Guyani	119	old	waɹupiɳana	34
Ngumpin-Yapa	Jaru	119	old	ŋamuɲu	25
Kanyara-Mantharta	Jiwarli	119	old	maɲciɹa	56
Kalkatungic	Kalkatungu	119	old	cayaŋu	50
Wati	Kartujarra	119	old	culcucanu	83
Thura-Yura	Kaurna	119	old	puʈonna	32
Arandic	Kaytetye	119	old	atnake	133
Paman	Koko-Bera	119	old	ŋamél	19
Paman	Kugu Nganhcara	119	old	waya	76
Wati	Kukatja	119	old	yiɳa-yiɳa	14
Paman	Kuku Yalanji	119	old	mukul	81
Karnic	Kungadutyi	119	old	nuga	114
Ngayarta	Kurrama	119	old	maɲciɹa	56
Paman	Kuuku-Ya’u	119	old	yilaːmu	77
Kulin	Mathi-Mathi	119	old	n̪aɹampin	72
Mirniny	Mirniny	119	old	karaci	115
Karnic	Mithaka	119	old	mucucu	57
Ngumpin-Yapa	Mudburra	119	old	kampara	27
Karnic	Ngamini	119	old	kundɹu	69
Ngayarta	Ngarluma	119	old	mirkaŋaɹa	7
Lower Murray	Ngarrindjeri	119	old	yant̪i	38
Central NSW	Ngiyambaa	119	old	pakaya	48
Kartu	Nhanta	119	old	wiɲɟa	8
Marrngu	Nyangumarta	119	old	yaɲci	4
Eastern Nyulnyulan	Nyikina	119	old	yakur	144
Paakantyi	Paakantyi	119	old	wiʈu	21
Paman	Pakanh	119	old	keŋkan̪anu	109
Ngayarta	Panyjima	119	old	yiɳtitiɹa	9
Thura-Yura	Parnkala	119	old	pulkanto	5
Kanyara-Mantharta	Payungu	119	old	t̪ul̪anu	44
Wati	Pintupi-Luritja	119	old	yuŋkiya	119
Kanyara-Mantharta	Thalanyji	119	old	t̪ul̪anu	44
Yuin-Kuri	Thanggati	119	old	muŋan	135
Kanyara-Mantharta	Tharrgari	119	old	t̪ucalkuɹa	44
Paman	Uradhi	119	old	wonomo	132
Kartu	Wajarri	119	old	winca	73
Warluwaric	Wakaya	119	old	peɹicaŋaya	74
Karnic	Wangkumara	119	old	nuwa	45
Nyungar	Wardandi	119	old	milcipa	140
Dyirbalic	Wargamay	119	old	kanpaymu	64
Warluwaric	Warluwarra	119	old	ŋuɲi	58
Wati	Warnman	119	old	paʈuɳica	106
Kanyara-Mantharta	Warriyangga	119	old	t̪ucalkuɹa	44
WestVictoria	Warrnambool	119	old	wuli-wuli(c)	28
Kulin	Wemba-Wemba	119	old	wulma	36
Central NSW	Wiradjuri	119	old	ciɹi	49
Thura-Yura	Wirangu	119	old	wil̪t̪arapiɳa	29
Dyirbalic	Wulguru	119	old	kuɹku	70
Kalkatungic	Yalarnnga	119	old	kupaŋura	86
Karnic	Yandruwandha	119	old	macaŋuda	35
Warluwaric	Yanyuwa	119	old	wuluŋu	63
Paman	Yidiny	119	old	kalkaɹ	129
Ngayarta	Yindjibarndi	119	old	cucu	9
Paman	Yir Yoront	119	old	kanam	130
Yotayotic	Yorta Yorta	119	old	t̪ama	59
Wati	Yulparija	119	old	ɲukuɳic	13
Central NSW	Yuwaalaraay	119	old	t̪uniŋaraːy	57
Thura-Yura	Adnyamathanha	232	older brother	ŋemka	24
Paman	Aghu-Tharrnggala	232	older brother	lekəm	41
Arandic	Alyawarr	232	older brother	kakəyə	13
Arandic	Antekerrepenhe	232	older brother	ke-	13
Karnic	Arabana	232	older brother	st̪utti	20
Paman	Ayapathu	232	older brother	wuɲa	26
Kartu	Badimaya	232	older brother	kura	2
Western Nyulnyulan	Bardi	232	older brother	umpaɳ	71
Paman	Barrow Point	232	older brother	ulu(-t̪u)	32
Waka-Kabi	Batyala	232	older brother	ŋuntu	19
Maric	Bidyara-Gungabula	232	older brother	t̪aku	7
Ngumpin-Yapa	Bilinarra	232	older brother	ŋapa	4
Maric	Biri	232	older brother	kutta	2
Warluwaric	Bularnu	232	older brother	ɭaɭa	22
Bunuban	Bunuba	232	older brother	maɳa	90
Maningrida	Burarra	232	older brother	ɟapa	12
Arandic	Central Anmatyerr	232	older brother	t̪ikh1	13
Yuin-Kuri	Darkinyung	232	older brother	papiŋ	6
Yolngu	Dhangu	232	older brother	waːwa	11
Yuin-Kuri	Dharawal	232	older brother	cacaŋ	8
Maric	Dharawala	232	older brother	t̪akunu	7
Yuin-Kuri	Dharuk	232	older brother	kuwalkaŋ	30
Maric	Dharumbal	232	older brother	maɹaŋ	55
Yuin-Kuri	Dhurga	232	older brother	caca	8
Karnic	Diyari	232	older brother	niyi	19
Paman	Djabugay	232	older brother	yapa	12
Yolngu	Djinang	232	older brother	wuwi	9
Waka-Kabi	Duungidjawu	232	older brother	caca	8
Dyirbalic	Dyirbal	232	older brother	cuwayi	3
Central NSW	Gamilaraay	232	older brother	caɹ	8
Maric	Gangulu	232	older brother	wapuʈi-	4
Garrwan	Garrwa	232	older brother	pawaɲa	21
Bandjalangic	Githabul	232	older brother	panaːm	5
Yolngu	Golpa	232	older brother	waːwa	9
Bunuban	Gooniyandi	232	older brother	maɳa	90
Maric	Gugu-Badhun	232	older brother	mukiɑ	3
Yolngu	Gumatj	232	older brother	waːwa	11
Gumbaynggiric	Gumbaynggir	232	older brother	kuyumpan	13
Yolngu	Gupapuyngu	232	older brother	waːwa	9
Ngumpin-Yapa	Gurindji	232	older brother	ŋapa	4
Maric	Guwamu	232	older brother	t̪akuna	7
Thura-Yura	Guyani	232	older brother	yuŋa	24
Paman	Ikarranggal	232	older brother	jo an jo	1
Ngumpin-Yapa	Jaru	232	older brother	papayi	21
Kanyara-Mantharta	Jiwarli	232	older brother	kuʈa	2
Paman	Kaanju	232	older brother	ŋampamu	44
Kalkatungic	Kalkatungu	232	older brother	ŋaɳi	60
Marrngu	Karajarri	232	older brother	pulkayi	67
Ngayarta	Kariyarra	232	older brother	maɹkara	1
Wati	Kartujarra	232	older brother	pupu	2
Thura-Yura	Kaurna	232	older brother	yuŋat̪a	24
Arandic	Kaytetye	232	older brother	t̪ikh1	35
Paman	Koko-Bera	232	older brother	pəp̩ŋkənəŋ	29
Paman	Kugu Nganhcara	232	older brother	ŋat̪uɲe	45
NorthernIsolate	Kukatj	232	older brother	t̪aɹeŋk	69
Wati	Kukatja	232	older brother	ŋumpaɳa	2
Paman	Kuku Yalanji	232	older brother	yapa	12
Paman	Kuku-Wura	232	older brother	aroz	37
Karnic	Kungadutyi	232	older brother	goːɹkiɲa	16
Paman	Kunjen	232	older brother	olaŋar	1
Ngayarta	Kurrama	232	older brother	kaya	1
Paman	Kuuku-Ya’u	232	older brother	yapu	12
Paman	Linngithigh	232	older brother	niyiɣ	19
Kartu	Malgana	232	older brother	kuʈu	53
Yardli	Malyangapa	232	older brother	kogoi	13
Maric	Margany	232	older brother	t̪akuɲ	3
Wati	Martu Wangka	232	older brother	pupu	2
Kulin	Mathi-Mathi	232	older brother	wawin	23
Mayi	Mayi-Kulan	232	older brother	ŋapun	4
Mayi	Mayi-Yapi	232	older brother	ŋapun	4
Paman	Mbabaram	232	older brother	moːgina	3
Paman	Mbakwithi	232	older brother	ma'aeni	42
Mirniny	Mirniny	232	older brother	ŋanTaTa	1
Karnic	Mithaka	232	older brother	nuyu	19
Ngumpin-Yapa	Mudburra	232	older brother	ŋapa	21
Muruwaric	Muruwari	232	older brother	puwin	6
Thura-Yura	Narrungga	232	older brother	yuŋa	24
Karnic	Ngamini	232	older brother	nuyu	19
Ngumpin-Yapa	Ngardily	232	older brother	papaʈu	21
Wororan	Ngarinyin	232	older brother	ŋoliŋi	92
Ngumpin-Yapa	Ngarinyman	232	older brother	ŋapa	21
Ngayarta	Ngarla	232	older brother	cucu	1
Ngayarta	Ngarluma	232	older brother	kuʈa	1
Lower Murray	Ngarrindjeri	232	older brother	kiluwi	14
Central NSW	Ngiyambaa	232	older brother	piŋi	6
Kartu	Nhanta	232	older brother	wuʈa	13
Paman	Ntra’ngith	232	older brother	meʔen̪	81
Thura-Yura	Nukunu	232	older brother	yuŋa	24
Marrngu	Nyangumarta	232	older brother	papaɭa	17
Eastern Nyulnyulan	Nyikina	232	older brother	pupa	21
Western Nyulnyulan	Nyulnyul	232	older brother	yempan	21
Paakantyi	Paakantyi	232	older brother	weʈiga	73
Paman	Pakanh	232	older brother	wuɲa	38
Ngayarta	Panyjima	232	older brother	kaca	1
Thura-Yura	Parnkala	232	older brother	yuŋa	24
Kanyara-Mantharta	Payungu	232	older brother	pal̪a	1
Wati	Pintupi-Luritja	232	older brother	kuta	2
Karnic	Pitta-Pitta	232	older brother	wangi	8
Lower Murray	Pytu Reach	232	older brother	kiluwi	14
Yolngu	Ritharrngu	232	older brother	waːwa	9
Kanyara-Mantharta	Thalanyji	232	older brother	miʈaci	1
Yuin-Kuri	Thanggati	232	older brother	piŋayi	6
Kanyara-Mantharta	Tharrgari	232	older brother	kuʈa	2
Paman	Thaynakwith	232	older brother	myne pwa	43
Paman	Umpila	232	older brother	yapu	12
Paman	Uradhi	232	older brother	upuŋka	27
Paman	Uw Oykangand	232	older brother	ola-	32
Garrwan	Waanyi	232	older brother	pawa	21
Central NSW	Wailwan	232	older brother	moen	3
Kartu	Wajarri	232	older brother	kuʈa	2
Warluwaric	Wakaya	232	older brother	lalu	22
Wati	Wangkajunga	232	older brother	kuʈa	2
Karnic	Wangkumara	232	older brother	kuɹwidge	13
Nyungar	Wardandi	232	older brother	ŋuta ŋupan	15
Dyirbalic	Wargamay	232	older brother	kukun	13
Ngumpin-Yapa	Warlmanpa	232	older brother	t̪ikh1	21
Ngumpin-Yapa	Warlpiri	232	older brother	t̪ikh1	21
Warluwaric	Warluwarra	232	older brother	ɭala	22
Wati	Warnman	232	older brother	kuta	31
Kanyara-Mantharta	Warriyangga	232	older brother	kuʈacu	2
WestVictoria	Warrnambool	232	older brother	waʈayi	33
Warumungic	Warumungu	232	older brother	t̪ikh1	21
Maric	Warungu	232	older brother	mukina	3
Nyungar	Watjuk	232	older brother	ŋuntan puraŋ	15
Kulin	Wemba-Wemba	232	older brother	wui	78
Arandic	Western Arrarnta	232	older brother	kaʎa	13
Central NSW	Wiradjuri	232	older brother	ŋamin	13
Thura-Yura	Wirangu	232	older brother	yuŋa	24
Dyirbalic	Wulguru	232	older brother	kat̪a	1
Wororan	Wunambal	232	older brother	ˈmɑbɨdji	91
Kalkatungic	Yalarnnga	232	older brother	toweɹi	70
Karnic	Yandruwandha	232	older brother	ŋut̪u	20
Warluwaric	Yanyuwa	232	older brother	capapa	21
Karnic	Yarluyandi	232	older brother	st̪uju	8
Eastern Nyulnyulan	Yawuru	232	older brother	markaʈu	56
Paman	Yidiny	232	older brother	yapa	12
Ngayarta	Yindjibarndi	232	older brother	kuʈaːra	1
Kartu	Yingkarta	232	older brother	kuʈa	2
Paman	Yir Yoront	232	older brother	worʔo 	46
Yotayotic	Yorta Yorta	232	older brother	paɲupa	62
Wati	Yulparija	232	older brother	kuta	2
Central NSW	Yuwaalaraay	232	older brother	t̪aya	8
Thura-Yura	Adnyamathanha	234	older sister	yacka	30
Paman	Aghu-Tharrnggala	234	older sister	pakə	64
Arandic	Alyawarr	234	older sister	yay	11
Karnic	Arabana	234	older sister	kuppali	1
Paman	Ayapathu	234	older sister	yapaɲ	10
Kartu	Badimaya	234	older sister	yiku	30
Western Nyulnyulan	Bardi	234	older sister	mariɹpoɭ	49
Paman	Barrow Point	234	older sister	an̪iːl	32
Waka-Kabi	Batyala	234	older sister	yapun	10
Maric	Bidyara-Gungabula	234	older sister	payi	66
Ngumpin-Yapa	Bilinarra	234	older sister	kawulu	3
Maric	Biri	234	older sister	waŋkupaya	16
Warluwaric	Bularnu	234	older sister	n̪aɳa	58
Bunuban	Bunuba	234	older sister	manay	93
Arandic	Central Anmatyerr	234	older sister	yay	11
Gunwinyguan	Dalabon	234	older sister	yapok	10
Yuin-Kuri	Darkinyung	234	older sister	ŋaɹin	35
Yuin-Kuri	Dharawal	234	older sister	mamang	17
Maric	Dharawala	234	older sister	yaku	30
Yuin-Kuri	Dharuk	234	older sister	micun	34
Yuin-Kuri	Dhurga	234	older sister	mama(ng)	17
Karnic	Diyari	234	older sister	kaku	1
Paman	Djabugay	234	older sister	patini/parini	67
Waka-Kabi	Duungidjawu	234	older sister	caci	26
Central NSW	Gamilaraay	234	older sister	waɹubill	23
Maric	Gangulu	234	older sister	kut̪ana	16
Garrwan	Garrwa	234	older sister	papa	50
Bandjalangic	Githabul	234	older sister	nanaːŋ	5
Bunuban	Gooniyandi	234	older sister	maɳiwati	93
Maric	Gugu-Badhun	234	older sister	ˈtɑnɑ	73
Ngumpin-Yapa	Gurindji	234	older sister	mai-ik	3
Maric	Guwamu	234	older sister	payina	24
Thura-Yura	Guyani	234	older sister	yaka	30
Paman	Ikarranggal	234	older sister	pozar	22
Ngumpin-Yapa	Jaru	234	older sister	kawulu	3
Kanyara-Mantharta	Jiwarli	234	older sister	kuɲcan	15
Paman	Kaanju	234	older sister	yaqal	10
Kalkatungic	Kalkatungu	234	older sister	puwa	72
Ngayarta	Kariyarra	234	older sister	t̪uʈu	6
Wati	Kartujarra	234	older sister	cuʈu	6
Thura-Yura	Kaurna	234	older sister	yakkaniʎa	30
Arandic	Kaytetye	234	older sister	ŋkareɹe	36
Paman	Koko-Bera	234	older sister	pa-kán̪iyər	39
Paman	Kugu Nganhcara	234	older sister	ŋat̪epe	60
NorthernIsolate	Kukatj	234	older sister	kaːn̪il	12
Wati	Kukatja	234	older sister	cuʈu	6
Paman	Kuku Yalanji	234	older sister	papːaɹ	22
Paman	Kuku-Wura	234	older sister	paz	33
Karnic	Kungadutyi	234	older sister	karancila	14
Paman	Kunjen	234	older sister	ep3lpəg	37
Ngayarta	Kurrama	234	older sister	t̪uʈu	6
Paman	Kuuk Thaayorre	234	older sister	ya(ː)pa	10
Paman	Kuuku-Ya’u	234	older sister	yaʔa	10
Paman	Linngithigh	234	older sister	kiyiɣ	40
Kartu	Malgana	234	older sister	yipa	10
Yardli	Malyangapa	234	older sister	pina kaɹoːloː	14
Maric	Margany	234	older sister	yungoian	2
