ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
17003	Gurdjar	gurd1238	MOSQUITO		kuaɖoeɹk	k u a ɖ o e ɹ k	k u a d o e r k	K V V T V V R K	K Y A T U E R K	MOSQUITO:7060	7060	kuadoerk	6715	MOSQUITO:40	3373
17004	Kuuku-Ya'u	kuuk1238	MOSQUITO		iːwiɹi	iː w i ɹ i	i w i r i	V W V R V	I W I R I	MOSQUITO:7036	7036	iwiri	6716	MOSQUITO:15	3357
17006	Kala Lagaw Ya	kala1377	MOSQUITO		iwi	i w i	i w i	V W V	I W I	MOSQUITO:7036	7036	iwi	6717	MOSQUITO:39	3378
17010	Margany	marg1253	MOSQUITO		buŋgiɲ	b u ŋ g i ɲ	b u N g i H	P V N K V N	P Y N K I N	MOSQUITO:7062	7062	buNgiN	6718	MOSQUITO:14	3350
17011	Martu Wangka	mart1256	MOSQUITO		kumuɹikiɲpa	k u m u ɹ i k i ɲ p a	k u m u r i k i H p a	K V M V R V K V N P V	K Y M Y R I K I N P A	MOSQUITO:7016	7016	kumurikiNpa	6719	MOSQUITO:4	3348
17028	Mudburra	mudb1240	MOSQUITO		kaɳamurura	k a ɳ a m u r u r a	k a n a m u r u r a	K V N V M V R V R V	K A N A M Y R Y R A	MOSQUITO:7072	7072	kanamurura	6720	MOSQUITO:38	3345
17030	Muruwari	muru1266	MOSQUITO		puɹan	p u ɹ a n	p u r a n	P V R V N	P Y R A N	MOSQUITO:7022	7022	puran	6721	MOSQUITO:37	3359
17034	Ngaanyatjarra	ngaa1240	MOSQUITO		kiwiɲi	k i w i ɲ i	k i w i H i	K V W V N V	K I W I N I	MOSQUITO:7036	7036	kiwiNi	6722	MOSQUITO:1	3347
17035	Ngaanyatjarra	ngaa1240	MOSQUITO		kujuɹujuɹu	k u j u ɹ u j u ɹ u	k u y u r u y u r u	K V J V R V J V R V	K Y J Y R Y J Y R Y	MOSQUITO:7036	7036	kuyuruyuru	6723	MOSQUITO:36	3374
17036	Lower Riverland	lowe1402	MOSQUITO		mogen	m o g e n	m o g e n	M V K V N	M U K E N	MOSQUITO:7042	7042	mogen	6724	MOSQUITO:13	3358
17037	Ngamini	ngam1284	MOSQUITO		kunt̪i	k u n t̪ i	k u n t i	K V N T V	K Y N T I	MOSQUITO:6999	6999	kunti	6725	MOSQUITO:2	3346
17038	Ngarinman	ngar1235	MOSQUITO		miɹil	m i ɹ i l	m i r i l	M V R V R	M I R I L	MOSQUITO:7011	7011	miril	6726	MOSQUITO:35	3351
17040	Ngarluma	ngar1287	MOSQUITO		gumin	g u m i n	g u m i n	K V M V N	K Y M I N	MOSQUITO:7047	7047	gumin	6727	MOSQUITO:6	3348
17041	Narrinyeri	narr1259	MOSQUITO		muɹule	m u ɹ u l e	m u r u l e	M V R V R V	M Y R Y L E	MOSQUITO:7014	7014	murule	6728	MOSQUITO:34	3351
17049	Northern Coastal Nyangumarta	nort2754	MOSQUITO		nikaraŋu	n i k a r a ŋ u	n i k a r a N u	N V K V R V N V	N I K A R A N Y	MOSQUITO:7026	7026	nikaraNu	6729	MOSQUITO:9	3353
17050	Nyamal	nyam1271	MOSQUITO		kuɲaji	k u ɲ a j i	k u H a y i	K V N V J V	K Y N A J I	MOSQUITO:1	1	kuNayi	6730	MOSQUITO:8	3345
17051	Nyangumarta	nyan1301	MOSQUITO		kuɲaji	k u ɲ a j i	k u H a y i	K V N V J V	K Y N A J I	MOSQUITO:7017	7017	kuNayi	6731	MOSQUITO:8	3345
17052	Nyunga	nyun1247	MOSQUITO		noːɹagaɹ	n oː ɹ a g a ɹ	n o r a g a r	N V R V K V R	N U R A K A R	MOSQUITO:7003	7003	noragar	6732	MOSQUITO:33	3361
17053	Paakantyi	darl1243	MOSQUITO		gundi	g u n d i	g u n d i	K V N T V	K Y N T I	MOSQUITO:7071	7071	gundi	6733	MOSQUITO:12	3346
17056	Panytyima	pany1241	MOSQUITO		ɲuɳi	ɲ u ɳ i	H u n i	N V N V	N Y N I	MOSQUITO:7048	7048	Nuni	6734	MOSQUITO:32	3362
17057	Banggarla	bang1339	MOSQUITO		kunːuculːu	k u nː u c u lː u	k u n u T u l u	K V N V K V R V	K Y N Y C Y L Y	MOSQUITO:7009	7009	kunuTulu	6735	MOSQUITO:31	3376
17058	Banggarla	bang1339	MOSQUITO		juwunu	j u w u n u	y u w u n u	J V W V N V	J Y W Y N Y	MOSQUITO:7009	7009	yuwunu	6736	MOSQUITO:30	3372
17059	Bayungu	bayu1240	MOSQUITO		waɳkuɲa	w a ɳ k u ɲ a	w a n k u H a	W V N K V N V	W A N K Y N A	MOSQUITO:7030	7030	wankuNa	6737	MOSQUITO:29	3350
17063	Pitjantjatjara	pitj1243	MOSQUITO		kiwiɲiwiɲi	k i w i ɲ i w i ɲ i	k i w i H i w i H i	K V W V N V W V N V	K I W I N I W I N I	MOSQUITO:7036	7036	kiwiNiwiNi	6738	MOSQUITO:1	3347
17064	Pitta Pitta	pitt1247	MOSQUITO		murhulka	m u r h u l k a	m u r h u l k a	M V R H V R K V	M Y R H Y L K A	MOSQUITO:7035	7035	murhulka	6739	MOSQUITO:28	3351
17065	Ritarungo	rita1239	MOSQUITO		miːkmiːk	m iː k m iː k	m i k m i k	M V K M V K	M I K M I K	MOSQUITO:7072	7072	mikmik	6740	MOSQUITO:27	3363
17066	Dhalandji	dhal1245	MOSQUITO		waɳkuci	w a ɳ k u c i	w a n k u T i	W V N K V K V	W A N K Y C I	MOSQUITO:7030	7030	wankuTi	6741	MOSQUITO:26	3350
17067	Dhargari	dhar1247	MOSQUITO		kuɭubuju	k u ɭ u b u j u	k u L u b u y u	K V R V P V J V	K Y L Y P Y J Y	MOSQUITO:7025	7025	kuLubuyu	6742	MOSQUITO:7	3352
17070	Wagaya	waga1260	MOSQUITO		ineliɲu	i n e l i ɲ u	i n e l i H u	V N V R V N V	I N E L I N Y	MOSQUITO:7043	7043	ineliNu	6743	MOSQUITO:25	3364
17075	Ngura	ngur1261	MOSQUITO		ŋunawaɭi	ŋ u n a w a ɭ i	N u n a w a L i	N V N V W V R V	N Y N A W A L I	MOSQUITO:7023	7023	NunawaLi	6744	MOSQUITO:24	3360
17080	Warlpiri	warl1254	MOSQUITO		kiwiɲi	k i w i ɲ i	k i w i H i	K V W V N V	K I W I N I	MOSQUITO:7036	7036	kiwiNi	6745	MOSQUITO:1	3347
17082	Wanman	wanm1242	MOSQUITO		kumiɹikiɲ	k u m i ɹ i k i ɲ	k u m i r i k i H	K V M V R V K V N	K Y M I R I K I N	MOSQUITO:7016	7016	kumirikiN	6746	MOSQUITO:4	3348
17083	Warumungu	waru1265	MOSQUITO		paŋkːula	p a ŋ kː u l a	p a N k u l a	P V N K V R V	P A N K Y L A	MOSQUITO:7001	7001	paNkula	6747	MOSQUITO:23	3365
17085	Wathawurrung	wath1238	MOSQUITO		ŋujaŋuja	ŋ u j a ŋ u j a	N u y a N u y a	N V J V N V J V	N Y J A N Y J A	MOSQUITO:7015	7015	NuyaNuya	6748	MOSQUITO:22	3366
17089	Wik-Mungkan	wikm1247	MOSQUITO		meʔ	m e ʔ	m e 7	M V H	M E H	MOSQUITO:7024	7024	me7	6749	MOSQUITO:21	3354
17090	Wiradhuri	wira1262	MOSQUITO		komogin	k o m o g i n	k o m o g i n	K V M V K V N	K U M U K I N	MOSQUITO:7028	7028	komogin	6750	MOSQUITO:20	3367
17091	Wirangu-Nauo	wira1260	MOSQUITO		koːnaboːnceloː	k oː n a b oː n c e l oː	k o n a b o n T e l o	K V N V P V N K V R V	K U N A P U N C E L U	MOSQUITO:7008	7008	konabonTelo	6751	MOSQUITO:19	3368
17097	Yan-nhangu	yann1237	MOSQUITO		ɖanbul	ɖ a n b u l	d a n b u l	T V N P V R	T A N P Y L	MOSQUITO:7000	7000	danbul	6752	MOSQUITO:18	3369
17098	Yandruwandha	yand1253	MOSQUITO		kunt̪i	k u n t̪ i	k u n t i	K V N T V	K Y N T I	MOSQUITO:6999	6999	kunti	6753	MOSQUITO:2	3346
17099	Yandruwandha	yand1253	MOSQUITO		wajiludu	w a j i l u d u	w a y i l u d u	W V J V R V T V	W A J I L Y T Y	MOSQUITO:6999	6999	wayiludu	6754	MOSQUITO:17	3375
17101	Yawarawarga	yawa1258	MOSQUITO		kunt̪i	k u n t̪ i	k u n t i	K V N T V	K Y N T I	MOSQUITO:6999	6999	kunti	6755	MOSQUITO:2	3346
17103	Yindjibarndi	yind1247	MOSQUITO		gumiɳ	g u m i ɳ	g u m i n	K V M V N	K Y M I N	MOSQUITO:7047	7047	gumin	6756	MOSQUITO:6	3348
17106	Yorta Yorta	yort1237	MOSQUITO		bet̪a	b e t̪ a	b e t a	P V T V	P E T A	MOSQUITO:7029	7029	beta	6757	MOSQUITO:16	3370
17108	Yulparitja	yulp1238	MOSQUITO		kiwiɲ	k i w i ɲ	k i w i H	K V W V N	K I W I N	MOSQUITO:7036	7036	kiwiN	6758	MOSQUITO:1	3347
17109	Yuwaalaraay	yuwa1242	MOSQUITO		muŋin	m u ŋ i n	m u N i n	M V N V N	M Y N I N	MOSQUITO:7021	7021	muNin	6759	MOSQUITO:5	3349
17110	Adnyamathanha	adny1235	MOTHER		ŋumːie	ŋ u mː i e	N u m i e	N V M V V	N Y M I E	MOTHER:7080	7080	Numie	6760	MOTHER:49	3383
17112	Alyawarr	alya1239	MOTHER		amej	a m e j	a m e y	V M V J	A M E J	MOTHER:7075	7075	amey	6761	MOTHER:13	3391
17113	Alyawarr	alya1239	MOTHER		amikʷ	a m i kʷ	a m i k	V M V K	A M I K	MOTHER:7075	7075	amik	6762	MOTHER:14	3405
17115	Arabana	arab1267	MOTHER		l̪uka	l̪ u k a	l u k a	R V K V	L Y K A	MOTHER:7107	7107	luka	6763	MOTHER:15	3406
17119	Yugambeh-Bandjalang	band1339	MOTHER		koːniŋ	k oː n i ŋ	k o n i N	K V N V N	K U N I N	MOTHER:7101	7101	koniN	6764	MOTHER:16	3386
17128	Dhangu	dhan1270	MOTHER		bambaj	b a m b a j	b a m b a y	P V M P V J	P A M P A J	MOTHER:7076	7076	bambay	6765	MOTHER:24	3391
17129	Sydney	sydn1236	MOTHER		wijaŋa	w i j a ŋ a	w i y a N a	W V J V N V	W I J A N A	MOTHER:7098	7098	wiyaNa	6766	MOTHER:17	3387
17134	Dhuwal	dhuw1249	MOTHER		ŋaːɳdi	ŋ aː ɳ d i	N a n d i	N V N T V	N A N T I	MOTHER:7079	7079	Nandi	6767	MOTHER:1	3384
17136	Dieri	dier1241	MOTHER		ŋanri	ŋ a n r i	N a n r i	N V N R V	N A N R I	MOTHER:7079	7079	Nanri	6768	MOTHER:1	3384
17137	Dyaabugay	dyaa1242	MOTHER		ŋama	ŋ a m a	N a m a	N V M V	N A M A	MOTHER:7080	7080	Nama	6769	MOTHER:2	3383
17138	Djambarrpuyngu	djam1256	MOTHER		ŋaːɳdi	ŋ aː ɳ d i	N a n d i	N V N T V	N A N T I	MOTHER:7079	7079	Nandi	6770	MOTHER:1	3384
17140	Djinang	djin1253	MOTHER		ama	a m a	a m a	V M V	A M A	MOTHER:7075	7075	ama	6771	MOTHER:18	3383
17146	Gamilaraay	gami1243	MOTHER		guniː	g u n iː	g u n i	K V N V	K Y N I	MOTHER:7101	7101	guni	6772	MOTHER:11	3386
17147	Gamilaraay	gami1243	MOTHER		gunidcar	g u n i d c a r	g u n i d T a r	K V N V T K V R	K Y N I T C A R	MOTHER:7101	7101	gunidTar	6773	MOTHER:7	3386
17148	Gamilaraay	gami1243	MOTHER		ŋambaː	ŋ a m b aː	N a m b a	N V M P V	N A M P A	MOTHER:7101	7101	Namba	6774	MOTHER:5	3383
17154	Kumbainggar	kumb1268	MOTHER		miːmi	m iː m i	m i m i	M V M V	M I M I	MOTHER:7109	7109	mimi	6775	MOTHER:19	3396
17160	Gupapuyngu	gupa1247	MOTHER		ŋamaʔ	ŋ a m a ʔ	N a m a 7	N V M V H	N A M A H	MOTHER:7080	7080	Nama7	6776	MOTHER:2	3383
17161	Gurindji	guri1247	MOTHER		ŋaːk	ŋ aː k	N a k	N V K	N A K	MOTHER:7084	7084	Nak	6777	MOTHER:25	3383
17164	Guyani	guya1249	MOTHER		ŋami	ŋ a m i	N a m i	N V M V	N A M I	MOTHER:7080	7080	Nami	6778	MOTHER:2	3383
17165	Sydney	sydn1236	MOTHER		wjaŋa	w j a ŋ a	w y a N a	W J V N V	W J A N A	MOTHER:7098	7098	wyaNa	6779	MOTHER:12	3387
17166	Jaru	jaru1254	MOTHER		ŋamai	ŋ a m a i	N a m a i	N V M V V	N A M A I	MOTHER:7080	7080	Namai	6780	MOTHER:2	3383
17167	Jaru	jaru1254	MOTHER		ŋamaji	ŋ a m a j i	N a m a y i	N V M V J V	N A M A J I	MOTHER:7080	7080	Namayi	6781	MOTHER:4	3383
17169	Djiwarli	djiw1241	MOTHER		ŋaŋga	ŋ a ŋ g a	N a N g a	N V N K V	N A N K A	MOTHER:7132	7132	NaNga	6782	MOTHER:3	3383
17172	Kalkutung	kalk1246	MOTHER		maʈu	m a ʈ u	m a t u	M V T V	M A T Y	MOTHER:7103	7103	matu	6783	MOTHER:20	3393
17173	Gamilaraay	gami1243	MOTHER		ŋumba	ŋ u m b a	N u m b a	N V M P V	N Y M P A	MOTHER:7106	7106	Numba	6784	MOTHER:5	3383
17174	Karadjeri	kara1476	MOTHER		gudanc	g u d a n c	g u d a n T	K V T V N K	K Y T A N C	MOTHER:7112	7112	gudanT	6785	MOTHER:21	3394
17178	Kartujarra	kart1247	MOTHER		jakuʈi	j a k u ʈ i	y a k u t i	J V K V T V	J A K Y T I	MOTHER:7139	7139	yakuti	6786	MOTHER:22	3387
17181	Kaurna	kaur1267	MOTHER		kaŋgalːaŋgalːa	k a ŋ g a lː a ŋ g a lː a	k a N g a l a N g a l a	K V N K V R V N K V R V	K A N K A L A N K A L A	MOTHER:7087	7087	kaNgalaNgala	6787	MOTHER:23	3395
17186	Kukatja	kuka1246	MOTHER		ŋama	ŋ a m a	N a m a	N V M V	N A M A	MOTHER:7080	7080	Nama	6788	MOTHER:2	3383
17187	Kuku-Yalanji	kuku1273	MOTHER		ŋamu	ŋ a m u	N a m u	N V M V	N A M Y	MOTHER:7080	7080	Namu	6789	MOTHER:26	3383
17193	Gurdjar	gurd1238	MOTHER		maːnt	m aː n t	m a n t	M V N T	M A N T	MOTHER:7130	7130	mant	6790	MOTHER:27	3392
17194	Kuuku-Ya'u	kuuk1238	MOTHER		paːpa	p aː p a	p a p a	P V P V	P A P A	MOTHER:7092	7092	papa	6791	MOTHER:43	3385
17196	Kala Lagaw Ya	kala1377	MOTHER		ama	a m a	a m a	V M V	A M A	MOTHER:7075	7075	ama	6792	MOTHER:28	3383
17201	Margany	marg1253	MOTHER		jaŋa	j a ŋ a	y a N a	J V N V	J A N A	MOTHER:7093	7093	yaNa	6793	MOTHER:12	3387
17202	Margany	marg1253	MOTHER		jaŋadi	j a ŋ a d i	y a N a d i	J V N V T V	J A N A T I	MOTHER:7093	7093	yaNadi	6794	MOTHER:44	3387
17203	Margany	marg1253	MOTHER		jaŋanu	j a ŋ a n u	y a N a n u	J V N V N V	J A N A N Y	MOTHER:7093	7093	yaNanu	6795	MOTHER:45	3387
17204	Martu Wangka	mart1256	MOTHER		jipi	j i p i	y i p i	J V P V	J I P I	MOTHER:7100	7100	yipi	6796	MOTHER:29	3385
17219	Mudburra	mudb1240	MOTHER		cakaʈi	c a k a ʈ i	T a k a t i	K V K V T V	C A K A T I	MOTHER:1	1	Takati	6797	MOTHER:30	3397
17221	Muruwari	muru1266	MOTHER		kaja	k a j a	k a y a	K V J V	K A J A	MOTHER:7105	7105	kaya	6798	MOTHER:31	3398
17224	Ngaanyatjarra	ngaa1240	MOTHER		ŋuɲtcu	ŋ u ɲ t c u	N u H t T u	N V N T K V	N Y N T C Y	MOTHER:7140	7140	NuNtTu	6799	MOTHER:8	3389
17226	Lower Riverland	lowe1402	MOTHER		ŋawuɹ	ŋ a w u ɹ	N a w u r	N V W V R	N A W Y R	MOTHER:7094	7094	Nawur	6800	MOTHER:46	3386
17227	Lower Riverland	lowe1402	MOTHER		ŋakuɹ	ŋ a k u ɹ	N a k u r	N V K V R	N A K Y R	MOTHER:7094	7094	Nakur	6801	MOTHER:47	3383
17228	Ngamini	ngam1284	MOTHER		ŋanɹi	ŋ a n ɹ i	N a n r i	N V N R V	N A N R I	MOTHER:7079	7079	Nanri	6802	MOTHER:1	3384
17231	Ngarinman	ngar1235	MOTHER		ŋamaji	ŋ a m a j i	N a m a y i	N V M V J V	N A M A J I	MOTHER:1	1	Namayi	6803	MOTHER:4	3383
17233	Ngarluma	ngar1287	MOTHER		ŋaŋga	ŋ a ŋ g a	N a N g a	N V N K V	N A N K A	MOTHER:7132	7132	NaNga	6804	MOTHER:3	3383
17234	Narrinyeri	narr1259	MOTHER		anikːe	a n i kː e	a n i k e	V N V K V	A N I K E	MOTHER:7089	7089	anike	6805	MOTHER:32	3399
17242	Northern Coastal Nyangumarta	nort2754	MOTHER		pipi	p i p i	p i p i	P V P V	P I P I	MOTHER:7091	7091	pipi	6806	MOTHER:6	3385
17243	Nyamal	nyam1271	MOTHER		ŋaʈi	ŋ a ʈ i	N a t i	N V T V	N A T I	MOTHER:7082	7082	Nati	6807	MOTHER:9	3388
17244	Nyangumarta	nyan1301	MOTHER		pipi	p i p i	p i p i	P V P V	P I P I	MOTHER:7091	7091	pipi	6808	MOTHER:6	3385
17245	Nyunga	nyun1247	MOTHER		ŋuŋan	ŋ u ŋ a n	N u N a n	N V N V N	N Y N A N	MOTHER:7085	7085	NuNan	6809	MOTHER:33	3400
17246	Paakantyi	darl1243	MOTHER		umːaka	u mː a k a	u m a k a	V M V K V	Y M A K A	MOTHER:7083	7083	umaka	6810	MOTHER:48	3401
17249	Panytyima	pany1241	MOTHER		ŋaŋka	ŋ a ŋ k a	N a N k a	N V N K V	N A N K A	MOTHER:7132	7132	NaNka	6811	MOTHER:3	3383
17250	Banggarla	bang1339	MOTHER		ŋami	ŋ a m i	N a m i	N V M V	N A M I	MOTHER:7080	7080	Nami	6812	MOTHER:2	3383
17251	Bayungu	bayu1240	MOTHER		pibi	p i b i	p i b i	P V P V	P I P I	MOTHER:7091	7091	pibi	6813	MOTHER:6	3385
17258	Pitjantjatjara	pitj1243	MOTHER		ŋuɲtcu	ŋ u ɲ t c u	N u H t T u	N V N T K V	N Y N T C Y	MOTHER:7140	7140	NuNtTu	6814	MOTHER:8	3389
17259	Pitta Pitta	pitt1247	MOTHER		ŋamaɹi	ŋ a m a ɹ i	N a m a r i	N V M V R V	N A M A R I	MOTHER:7080	7080	Namari	6815	MOTHER:4	3383
17260	Ritarungo	rita1239	MOTHER		ŋaːɳdi	ŋ aː ɳ d i	N a n d i	N V N T V	N A N T I	MOTHER:7079	7079	Nandi	6816	MOTHER:1	3384
17262	Dhalandji	dhal1245	MOTHER		ŋacinu	ŋ a c i n u	N a T i n u	N V K V N V	N A C I N Y	MOTHER:7111	7111	NaTinu	6817	MOTHER:34	3388
17263	Dhargari	dhar1247	MOTHER		ŋaka	ŋ a k a	N a k a	N V K V	N A K A	MOTHER:7110	7110	Naka	6818	MOTHER:3	3383
17266	Wagaya	waga1260	MOTHER		kuɲant̪i	k u ɲ a n t̪ i	k u H a n t i	K V N V N T V	K Y N A N T I	MOTHER:7118	7118	kuNanti	6819	MOTHER:10	3386
17271	Ngura	ngur1261	MOTHER		ŋamadca	ŋ a m a d c a	N a m a d T a	N V M V T K V	N A M A T C A	MOTHER:7080	7080	NamadTa	6820	MOTHER:35	3390
17276	Warlpiri	warl1254	MOTHER		ŋati	ŋ a t i	N a t i	N V T V	N A T I	MOTHER:7082	7082	Nati	6821	MOTHER:9	3388
17278	Wanman	wanm1242	MOTHER		pipiɳpa	p i p i ɳ p a	p i p i n p a	P V P V N P V	P I P I N P A	MOTHER:7091	7091	pipinpa	6822	MOTHER:36	3385
17279	Wariyangga	wari1262	MOTHER		ŋaŋga	ŋ a ŋ g a	N a N g a	N V N K V	N A N K A	MOTHER:7132	7132	NaNga	6823	MOTHER:3	3383
17280	Warumungu	waru1265	MOTHER		kaɳanti	k a ɳ a n t i	k a n a n t i	K V N V N T V	K A N A N T I	MOTHER:7077	7077	kananti	6824	MOTHER:10	3384
17282	Wathawurrung	wath1238	MOTHER		ŋaɖaŋ	ŋ a ɖ a ŋ	N a d a N	N V T V N	N A T A N	MOTHER:7090	7090	NadaN	6825	MOTHER:37	3388
17286	Wik-Mungkan	wikm1247	MOTHER		kaːt̪	k aː t̪	k a t	K V T	K A T	MOTHER:7114	7114	kat	6826	MOTHER:38	3402
17287	Wiradhuri	wira1262	MOTHER		guːdeːla	g uː d eː l a	g u d e l a	K V T V R V	K Y T E L A	MOTHER:7112	7112	gudela	6827	MOTHER:39	3403
17288	Wirangu-Nauo	wira1260	MOTHER		wija	w i j a	w i y a	W V J V	W I J A	MOTHER:7088	7088	wiya	6828	MOTHER:40	3404
17294	Yan-nhangu	yann1237	MOTHER		ŋamarkuɭi	ŋ a m a r k u ɭ i	N a m a r k u L i	N V M V R K V R V	N A M A R K Y L I	MOTHER:7081	7081	NamarkuLi	6829	MOTHER:4	3390
17295	Yandruwandha	yand1253	MOTHER		ŋaɳdɹi	ŋ a ɳ d ɹ i	N a n d r i	N V N T R V	N A N T R I	MOTHER:7079	7079	Nandri	6830	MOTHER:1	3384
17298	Yawarawarga	yawa1258	MOTHER		ŋandɹi	ŋ a n d ɹ i	N a n d r i	N V N T R V	N A N T R I	MOTHER:7079	7079	Nandri	6831	MOTHER:1	3384
17300	Yindjibarndi	yind1247	MOTHER		ŋaŋga	ŋ a ŋ g a	N a N g a	N V N K V	N A N K A	MOTHER:7132	7132	NaNga	6832	MOTHER:3	3383
17304	Yorta Yorta	yort1237	MOTHER		napu	n a p u	n a p u	N V P V	N A P Y	MOTHER:7099	7099	napu	6833	MOTHER:41	3383
17306	Yulparitja	yulp1238	MOTHER		pipiɲura	p i p i ɲ u r a	p i p i H u r a	P V P V N V R V	P I P I N Y R A	MOTHER:7139	7139	pipiNura	6834	MOTHER:42	3385
17307	Yuwaalaraay	yuwa1242	MOTHER		guniː	g u n iː	g u n i	K V N V	K Y N I	MOTHER:7101	7101	guni	6835	MOTHER:11	3386
17308	Yuwaalaraay	yuwa1242	MOTHER		gunidcar	g u n i d c a r	g u n i d T a r	K V N V T K V R	K Y N I T C A R	MOTHER:7101	7101	gunidTar	6836	MOTHER:7	3386
17309	Yuwaalaraay	yuwa1242	MOTHER		ŋambaː	ŋ a m b aː	N a m b a	N V M P V	N A M P A	MOTHER:7101	7101	Namba	6837	MOTHER:5	3383
17310	Adnyamathanha	adny1235	MOUTH		jeija	j e i j a	y e i y a	J V V J V	J E I J A	MOUTH:7178	7178	yeiya	6838	MOUTH:15	3418
17313	Alyawarr	alya1239	MOUTH		arakeʈ	a r a k e ʈ	a r a k e t	V R V K V T	A R A K E T	MOUTH:7170	7170	araket	6839	MOUTH:16	3417
17315	Arabana	arab1267	MOUTH		muɳa	m u ɳ a	m u n a	M V N V	M Y N A	MOUTH:7158	7158	muna	6840	MOUTH:3	3408
17319	Yugambeh-Bandjalang	band1339	MOUTH		caiɳg	c a i ɳ g	T a i n g	K V V N K	C A I N K	MOUTH:7168	7168	Taing	6841	MOUTH:24	3433
17329	Dhangu	dhan1270	MOUTH		d̪urwaɹa	d̪ u r w a ɹ a	d u r w a r a	T V R W V R V	T Y R W A R A	MOUTH:7207	7207	durwara	6842	MOUTH:7	3412
17331	Sydney	sydn1236	MOUTH		gaɹaga	g a ɹ a g a	g a r a g a	K V R V K V	K A R A K A	MOUTH:7162	7162	garaga	6843	MOUTH:17	3415
17336	Dhuwal	dhuw1249	MOUTH		d̪urwaɹa	d̪ u r w a ɹ a	d u r w a r a	T V R W V R V	T Y R W A R A	MOUTH:7207	7207	durwara	6844	MOUTH:7	3412
17338	Dieri	dier1241	MOUTH		maɳa	m a ɳ a	m a n a	M V N V	M A N A	MOUTH:7158	7158	mana	6845	MOUTH:3	3408
17339	Dyaabugay	dyaa1242	MOUTH		biɲi	b i ɲ i	b i H i	P V N V	P I N I	MOUTH:7179	7179	biNi	6846	MOUTH:18	3419
17340	Djambarrpuyngu	djam1256	MOUTH		d̪aː	d̪ aː	d a	T V	T A	MOUTH:7207	7207	da	6847	MOUTH:5	3407
17342	Djinang	djin1253	MOUTH		ɹari	ɹ a r i	r a r i	R V R V	R A R I	MOUTH:7178	7178	rari	6848	MOUTH:19	3410
17347	Gamilaraay	gami1243	MOUTH		ŋaːj	ŋ aː j	N a y	N V J	N A J	MOUTH:7165	7165	Nay	6849	MOUTH:6	3411
17353	Kumbainggar	kumb1268	MOUTH		jalaːɲ	j a l aː ɲ	y a l a H	J V R V N	J A L A N	MOUTH:7148	7148	yalaN	6850	MOUTH:14	3422
17358	Gupapuyngu	gupa1247	MOUTH		dcoliŋ	d c o l i ŋ	d T o l i N	T K V R V N	T C U L I N	MOUTH:7154	7154	dToliN	6851	MOUTH:21	3420
17359	Gurindji	guri1247	MOUTH		kaŋanta	k a ŋ a n t a	k a N a n t a	K V N V N T V	K A N A N T A	MOUTH:7153	7153	kaNanta	6852	MOUTH:22	3436
17362	Guyani	guya1249	MOUTH		tacia	t a c i a	t a T i a	T V K V V	T A C I A	MOUTH:7168	7168	taTia	6853	MOUTH:26	3416
17363	Sydney	sydn1236	MOUTH		kalga	k a l g a	k a l g a	K V R K V	K A L K A	MOUTH:7162	7162	kalga	6854	MOUTH:25	3415
17364	Jaru	jaru1254	MOUTH		liɹa	l i ɹ a	l i r a	R V R V	L I R A	MOUTH:7178	7178	lira	6855	MOUTH:4	3410
17366	Djiwarli	djiw1241	MOUTH		t̪aː	t̪ aː	t a	T V	T A	MOUTH:7168	7168	ta	6856	MOUTH:1	3407
17369	Kalkutung	kalk1246	MOUTH		an̪t̪a	a n̪ t̪ a	a n t a	V N T V	A N T A	MOUTH:7166	7166	anta	6857	MOUTH:23	3438
17370	Gamilaraay	gami1243	MOUTH		ŋaih	ŋ a i h	N a i h	N V V H	N A I H	MOUTH:7165	7165	Naih	6858	MOUTH:20	3435
17371	Karadjeri	kara1476	MOUTH		cawa	c a w a	T a w a	K V W V	C A W A	MOUTH:7168	7168	Tawa	6859	MOUTH:2	3409
17374	Kartujarra	kart1247	MOUTH		caː	c aː	T a	K V	C A	MOUTH:7168	7168	Ta	6860	MOUTH:8	3407
17377	Kaurna	kaur1267	MOUTH		naɹpaʈa	n a ɹ p a ʈ a	n a r p a t a	N V R P V T V	N A R P A T A	MOUTH:7156	7156	narpata	6861	MOUTH:27	3421
17382	Kukatja	kuka1246	MOUTH		tcaː	t c aː	t T a	T K V	T C A	MOUTH:7168	7168	tTa	6862	MOUTH:10	3407
17383	Kuku-Yalanji	kuku1273	MOUTH		caŋa	c a ŋ a	T a N a	K V N V	C A N A	MOUTH:7168	7168	TaNa	6863	MOUTH:2	3408
17390	Gurdjar	gurd1238	MOUTH		aːɣ	aː ɣ	a x	V K	A G	MOUTH:7185	7185	ax	6864	MOUTH:28	3437
17391	Kuuku-Ya'u	kuuk1238	MOUTH		kaːma	k aː m a	k a m a	K V M V	K A M A	MOUTH:7163	7163	kama	6865	MOUTH:39	3423
17393	Kala Lagaw Ya	kala1377	MOUTH		te	t e	t e	T V	T E	MOUTH:7168	7168	te	6866	MOUTH:29	3407
17398	Margany	marg1253	MOUTH		d̪aː	d̪ aː	d a	T V	T A	MOUTH:7168	7168	da	6867	MOUTH:5	3407
