ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
508	CATALAN	cat	name		nɔm	n ɔ m	n o m	N V M	N U M	name:A	1114	nom	4966	name:1	1256
509	PORTUGUESE	por	name		ˈnɔmɨ	ˈn ɔ m ɨ	n o m I	N V M V	N U M I	name:A	1114	nom3	4967	name:1	1256
510	SPANISH	spa	name		nombɾe	n o m b ɾ e	n o m b r e	N V M P R V	N U M P R E	name:A	1114	nombre	4968	name:1	1256
511	FRENCH	fra	name		nɔ̃	n ɔ̃	n o	N V	N U	name:A	1114	no	4969	name:1	1256
512	ITALIAN	ita	name		nome	n o m e	n o m e	N V M V	N U M E	name:A	1114	nome	4970	name:1	1256
513	OLD_IRISH	sga	name		anʹmʹ	a nʹ mʹ	a n m	V N M	A N M	name:A	1114	anm	4971	name:8	1259
1009	ANCIENT_GREEK	grc	narrow		stenós	s t e n ó s	s t e n o s	S T V N V S	S T E N U S	narrow:F	1119	stenos	4972	narrow:9	1268
1010	GREEK	ell	narrow		ste̞ˈno̞s	s t e̞ ˈn o̞ s	s t e n o s	S T V N V S	S T E N U S	narrow:F	1119	stenos	4973	narrow:9	1268
1012	OSSETIC_IRON	oss	narrow		narɐg	n a r ɐ g	n a r a g	N V R V K	N A R E K	narrow:P	1127	narag	4974	narrow:10	1266
1013	OSSETIC_DIGOR	oss	narrow		narɐg	n a r ɐ g	n a r a g	N V R V K	N A R E K	narrow:P	1127	narag	4975	narrow:10	1266
1015	ORIYA	ori	narrow		ɔɳɔsaria	ɔ ɳ ɔ s a r ia	o n o s a r i	V N V S V R V	U N U S A R I	narrow:D	1117	onosari	4976	narrow:18	1273
1016	BIHARI	mai	narrow		səŋkirə	s ə ŋ k i r ə	s I N k i r I	S V N K V R V	S E N K I R E	narrow:D	1117	s3Nkir3	4977	narrow:19	1271
1019	URDU	urd	narrow		t̪əŋ	t̪ ə ŋ	t I N	T V N	T E N	narrow:A	1115	t3N	4978	narrow:20	1261
1020	MARATHI	mar	narrow		əɾũndə	ə ɾ ũ n d ə	I r u n d I	V R V N T V	E R Y N T E	narrow:S	1128	3rund3	4979	narrow:21	1275
1021	OLD_CHURCH_SLAVONIC	chu	narrow		ɔ̃zʊ̆kʊ̆	ɔ̃ z ʊ̆ k ʊ̆	o z u k u	V S V K V	U S Y K Y	narrow:B	1116	ozuku	4980	narrow:8	1262
1022	OLD_CHURCH_SLAVONIC	chu	narrow		tæsnʊ̆	t æ s n ʊ̆	t E s n u	T V S N V	T E S N Y	narrow:I	1122	tEsnu	4981	narrow:7	1270
1023	SERBO-CROATIAN	srp	narrow		ˈûzak	ˈu z a k	u z a k	V S V K	Y S A K	narrow:B	1116	uzak	4982	narrow:8	1262
1024	BULGARIAN	bul	narrow		ˈtɛsɘn	ˈt ɛ s ɘ n	t E s I n	T V S V N	T E S E N	narrow:I	1122	tEs3n	4983	narrow:7	1270
1025	MACEDONIAN	mkd	narrow		ˈtesɛn	ˈt e s ɛ n	t e s E n	T V S V N	T E S E N	narrow:I	1122	tesEn	4984	narrow:7	1270
1026	RUSSIAN	rus	narrow		uzkɨj	u z k ɨ j	u z k I y	V S K V J	Y S K I J	narrow:B	1116	uzk3y	4985	narrow:2	1262
1027	POLISH	pol	narrow		ˈvɔɰ̃skʲi	ˈv ɔ ɰ̃ s kʲ i	v o w s k i	W V J S K V	B U J S K I	narrow:B	1116	vowski	4986	narrow:2	1262
1028	BELARUSIAN	bel	narrow		ˈvuzkʲi	ˈv u z kʲ i	v u z k i	W V S K V	B Y S K I	narrow:B	1116	vuzki	4987	narrow:2	1262
1029	UKRAINIAN	ukr	narrow		ˈʋuzʲkɪj	ˈʋ u zʲ k ɪ j	w u z k i y	W V S K V J	W Y S K I J	narrow:B	1116	wuzkiy	4988	narrow:2	1262
1030	SLOVAK	slk	narrow		ˈuːzki	ˈuː z k i	u z k i	V S K V	Y S K I	narrow:B	1116	uzki	4989	narrow:2	1262
1031	CZECH	ces	narrow		ˈuːzkiː	ˈuː z k iː	u z k i	V S K V	Y S K I	narrow:B	1116	uzki	4990	narrow:2	1262
1032	SORBIAN_UPPER	hsb	narrow		ˈwuski	ˈw u s k i	w u s k i	W V S K V	W Y S K I	narrow:B	1116	wuski	4991	narrow:2	1262
1033	SORBIAN_LOWER	dsb	narrow		ˈhuski	ˈh u s k i	h u s k i	H V S K V	H Y S K I	narrow:B	1116	huski	4992	narrow:2	1262
1034	SLOVENIAN	slv	narrow		ˈǒːzək	ˈǒː z ə k	o z I k	V S V K	U S E K	narrow:B	1116	oz3k	4993	narrow:8	1262
1035	OLD_NORSE	non	narrow		θrɔnɣr	θ r ɔ n ɣ r	8 r o n x r	T R V N K R	D R U N G R	narrow:O	1126	8ronxr	4994	narrow:1	1261
1036	OLD_NORSE	non	narrow		mjoːr	m j oː r	m y o r	M J V R	M J U R	narrow:H	1121	myor	4995	narrow:5	1267
1037	ICELANDIC	isl	narrow		mjouːr	m j ouː r	m y o r	M J V R	M J U R	narrow:H	1121	myor	4996	narrow:5	1267
1038	ICELANDIC	isl	narrow		ˈθrøyŋɡ̊ʏr	ˈθ r øy ŋ ɡ̊ ʏ r	8 r e N g i r	T R V N K V R	D R U N K Y R	narrow:O	1126	8reNgir	4997	narrow:1	1261
1039	FAROESE	fao	narrow		ˈmjɔaːvʊɹ	ˈm j ɔaː v ʊ ɹ	m y o v u r	M J V W V R	M J U B Y R	narrow:H	1121	myovur	4998	narrow:5	1267
1040	FAROESE	fao	narrow		ˈsmɛaːlʊɹ	ˈs m ɛaː l ʊ ɹ	s m E l u r	S M V R V R	S M E L Y R	narrow:E	1118	smElur	4999	narrow:3	1263
1041	FAROESE	fao	narrow		ˈtʰɹɔŋɡ̊ʊɹ	ˈtʰ ɹ ɔ ŋ ɡ̊ ʊ ɹ	t r o N g u r	T R V N K V R	T R U N K Y R	narrow:O	1126	troNgur	5000	narrow:1	1261
1042	NORWEGIAN_RIKSMAL	nor	narrow		tɾaŋː	t ɾ a ŋː	t r a N	T R V N	T R A N	narrow:O	1126	traN	5001	narrow:1	1261
1043	NORWEGIAN_RIKSMAL	nor	narrow		smaːl	s m aː l	s m a l	S M V R	S M A L	narrow:E	1118	smal	5002	narrow:3	1263
1044	NORWEGIAN_RIKSMAL	nor	narrow		ˈsnèʋəɾ	ˈs n è ʋ ə ɾ	s n e w I r	S N V W V R	S N E W E R	narrow:T	1129	snew3r	5003	narrow:4	1264
1045	STAVANGERSK		narrow		ˈtʁaŋːə	ˈt ʁ a ŋː ə	t G a N I	T R V N V	T R A N E	narrow:O	1126	tGaN3	5004	narrow:1	1261
1046	STAVANGERSK		narrow		ˈsmɑːlə	ˈs m ɑː l ə	s m o l I	S M V R V	S M A L E	narrow:E	1118	smol3	5005	narrow:3	1263
1047	OLD_SWEDISH		narrow		ˈsnæːver	ˈs n æː v e r	s n E v e r	S N V W V R	S N E B E R	narrow:T	1129	snEver	5006	narrow:4	1264
1048	OLD_SWEDISH		narrow		ˈθraŋːer	ˈθ r a ŋː e r	8 r a N e r	T R V N V R	D R A N E R	narrow:O	1126	8raNer	5007	narrow:1	1261
1049	OLD_SWEDISH		narrow		smaːl	s m aː l	s m a l	S M V R	S M A L	narrow:E	1118	smal	5008	narrow:3	1263
1050	OLD_SWEDISH		narrow		mjoːr	m j oː r	m y o r	M J V R	M J U R	narrow:H	1121	myor	5009	narrow:5	1267
1051	OLD_SWEDISH		narrow		ˈsnæːver	ˈs n æː v e r	s n E v e r	S N V W V R	S N E B E R	narrow:T	1129	snEver	5010	narrow:4	1264
1052	SWEDISH	swe	narrow		trɔŋ	t r ɔ ŋ	t r o N	T R V N	T R U N	narrow:O	1126	troN	5011	narrow:1	1261
1053	SWEDISH	swe	narrow		smɑ:l	s m ɑ: l	s m o l	S M V R	S M A L	narrow:E	1118	smol	5012	narrow:3	1263
1054	ELFDALIAN	qov	narrow		trɑʉŋg	t r ɑʉ ŋ g	t r o N g	T R V N K	T R A N K	narrow:O	1126	troNg	5013	narrow:1	1261
1055	DANISH	dan	narrow		ˈd̥ʰʁɑŋˀ	ˈd̥ʰ ʁ ɑ ŋˀ	d G o N	T R V N	T R A N	narrow:O	1126	dGoN	5014	narrow:1	1261
1056	DANISH	dan	narrow		ˈsnɛwˀʌ	ˈs n ɛ wˀ ʌ	s n E w o	S N V W V	S N E W E	narrow:T	1129	snEwo	5015	narrow:4	1264
1057	DANISH	dan	narrow		smalˀ	s m a lˀ	s m a l	S M V R	S M A L	narrow:E	1118	smal	5016	narrow:3	1263
1058	DANISH_FJOLDE		narrow		smal	s m a l	s m a l	S M V R	S M A L	narrow:E	1118	smal	5017	narrow:3	1263
1059	DANISH_FJOLDE		narrow		ˈsneːwəɹ	ˈs n eː w ə ɹ	s n e w I r	S N V W V R	S N E W E R	narrow:T	1129	snew3r	5018	narrow:4	1264
1060	GUTNISH_LAU		narrow		ˈsmaldar	ˈs m a l d a r	s m a l d a r	S M V R T V R	S M A L T A R	narrow:E	1118	smaldar	5019	narrow:3	1263
1061	GUTNISH_LAU		narrow		ˈtraŋɡar	ˈt r a ŋ ɡ a r	t r a N g a r	T R V N K V R	T R A N K A R	narrow:O	1126	traNgar	5020	narrow:1	1261
1062	ENGLISH	eng	narrow		nærəʊ	n æ r əʊ	n E r I	N V R V	N E R E	narrow:M	1125	nEr3	5021	narrow:12	1266
1064	DUTCH	nld	narrow		ɛŋ	ɛ ŋ	E N	V N	E N	narrow:B	1116	EN	5022	narrow:11	1269
1065	DUTCH	nld	narrow		nɑu	n ɑu	n o	N V	N A	narrow:L	1124	no	5023	narrow:13	1266
1066	GERMAN	deu	narrow		ɛŋ	ɛ ŋ	E N	V N	E N	narrow:B	1116	EN	5024	narrow:11	1269
1067	LATIN	lat	narrow		aŋˈgustus	a ŋ ˈg u s t u s	a N g u s t u s	V N K V S T V S	A N K Y S T Y S	narrow:B	1116	aNgustus	5025	narrow:14	1276
1068	CATALAN	cat	narrow		əstɾɛt	ə s t ɾ ɛ t	I s t r E t	V S T R V T	E S T R E T	narrow:J	1123	3strEt	5026	narrow:6	1265
1069	PORTUGUESE	por	narrow		ɨʃˈtɾɐitu	ɨ ʃ ˈt ɾ ɐi t u	I S t r a t u	V S T R V T V	I S T R E T Y	narrow:J	1123	3Stratu	5027	narrow:6	1265
1070	SPANISH	spa	narrow		estɾeʧo	e s t ɾ e ʧ o	e s t r e C o	V S T R V K V	E S T R E C U	narrow:J	1123	estreCo	5028	narrow:6	1265
1071	FRENCH	fra	narrow		etʀwa	e t ʀ w a	e t r w a	V T R W V	E T R W A	narrow:J	1123	etrwa	5029	narrow:15	1265
1072	ITALIAN	ita	narrow		stretto	s t r e tt o	s t r e t o	S T R V T V	S T R E T U	narrow:J	1123	streto	5030	narrow:6	1265
1073	OLD_IRISH	sga	narrow		koil	k oi l	k o l	K V R	K U L	narrow:G	1120	kol	5031	narrow:16	1274
1074	OLD_IRISH	sga	narrow		kuṽung	k u ṽ u n g	k u v u n g	K V W V N K	K Y W Y N K	narrow:B	1116	kuvung	5032	narrow:17	1272
7529	ANCIENT_GREEK	grc	near		eŋgýs	e ŋ g y s	e N g i s	V N K V S	E N K Y S	near:S	1141	eNgis	5033	near:12	1280
7530	GREEK	ell	near		ko̞ˈnda	k o̞ ˈn d a	k o n d a	K V N T V	K U N T A	near:K	1136	konda	5034	near:14	1279
7533	OSSETIC_IRON	oss	near		χɐštɐg	χ ɐ š t ɐ g	G a S t a g	K V S T V K	G E S T E K	near:X	1142	GaStag	5035	near:5	1279
7534	OSSETIC_DIGOR	oss	near		χɐstɐg	χ ɐ s t ɐ g	G a s t a g	K V S T V K	G E S T E K	near:X	1142	Gastag	5036	near:5	1279
7535	ORIYA	ori	near		nikɔʈɔku	n i k ɔ ʈ ɔ k u	n i k o t o k u	N V K V T V K V	N I K U T U K Y	near:O	1138	nikotoku	5037	near:11	1284
7536	ORIYA	ori	near		ɔdurɔ	ɔ d u r ɔ	o d u r o	V T V R V	U T Y R U	near:N	1137	oduro	5038	near:13	1282
7537	BIHARI	mai	near		nəjdik	n ə j d i k	n I y d i k	N V J T V K	N E J T I K	near:A	1130	n3ydik	5039	near:4	1279
7539	URDU	urd	near		qəɾib	q ə ɾ i b	q I r i b	K V R V P	K E R I P	near:R	1140	q3rib	5040	near:6	1283
7540	URDU	urd	near		nəzd̪ik	n ə z d̪ i k	n I z d i k	N V S T V K	N E S T I K	near:A	1130	n3zdik	5041	near:4	1279
7541	OLD_CHURCH_SLAVONIC	chu	near		blizʊ̆	b l i z ʊ̆	b l i z u	P R V S V	P L I S Y	near:G	1132	blizu	5042	near:1	1277
7542	SERBO-CROATIAN	srp	near		ˈblǐːzu	ˈb l ǐː z u	b l i z u	P R V S V	P L I S Y	near:G	1132	blizu	5043	near:1	1277
7543	BULGARIAN	bul	near		ˈblizku	ˈb l i z k u	b l i z k u	P R V S K V	P L I S K Y	near:G	1132	blizku	5044	near:1	1277
7544	MACEDONIAN	mkd	near		ˈblizu	ˈb l i z u	b l i z u	P R V S V	P L I S Y	near:G	1132	blizu	5045	near:1	1277
7545	RUSSIAN	rus	near		blʲizkɔ	b lʲ i z k ɔ	b l i z k o	P R V S K V	P L I S K U	near:G	1132	blizko	5046	near:1	1277
7546	POLISH	pol	near		ˈbliskɔ	ˈb l i s k ɔ	b l i s k o	P R V S K V	P L I S K U	near:G	1132	blisko	5047	near:1	1277
7547	BELARUSIAN	bel	near		ˈblʲizka	ˈb lʲ i z k a	b l i z k a	P R V S K V	P L I S K A	near:G	1132	blizka	5048	near:1	1277
7548	UKRAINIAN	ukr	near		ˈbɫɪzʲkɔ	ˈb ɫ ɪ zʲ k ɔ	b l i z k o	P R V S K V	P L I S K U	near:G	1132	blizko	5049	near:1	1277
7549	SLOVAK	slk	near		ˈbliːzkɔ	ˈb l iː z k ɔ	b l i z k o	P R V S K V	P L I S K U	near:G	1132	blizko	5050	near:1	1277
7550	CZECH	ces	near		ˈbliːzkɔ	ˈb l iː z k ɔ	b l i z k o	P R V S K V	P L I S K U	near:G	1132	blizko	5051	near:1	1277
7551	SORBIAN_UPPER	hsb	near		ˈblizkɔ	ˈb l i z k ɔ	b l i z k o	P R V S K V	P L I S K U	near:G	1132	blizko	5052	near:1	1277
7552	SORBIAN_LOWER	dsb	near		ˈblizkɔ	ˈb l i z k ɔ	b l i z k o	P R V S K V	P L I S K U	near:G	1132	blizko	5053	near:1	1277
7553	SLOVENIAN	slv	near		ˈblǐːzu	ˈb l ǐː z u	b l i z u	P R V S V	P L I S Y	near:G	1132	blizu	5054	near:1	1277
7554	OLD_NORSE	non	near		nɛr	n ɛ r	n E r	N V R	N E R	near:B	1131	nEr	5055	near:2	1278
7555	FAROESE	fao	near		nɛaːɹ	n ɛaː ɹ	n E r	N V R	N E R	near:B	1131	nEr	5056	near:2	1278
7556	NORWEGIAN_RIKSMAL	nor	near		næːɾ	n æː ɾ	n E r	N V R	N E R	near:B	1131	nEr	5057	near:2	1278
7557	STAVANGERSK		near		næːʁ	n æː ʁ	n E G	N V R	N E R	near:B	1131	nEG	5058	near:2	1278
7558	OLD_SWEDISH		near		næːr	n æː r	n E r	N V R	N E R	near:B	1131	nEr	5059	near:2	1278
7559	SWEDISH	swe	near		ˈnæ̀:ra	ˈn æ̀: r a	n E r a	N V R V	N E R A	near:B	1131	nEra	5060	near:2	1278
7560	ELFDALIAN	qov	near		nɛ̃ːr	n ɛ̃ː r	n E r	N V R	N E R	near:B	1131	nEr	5061	near:2	1278
7561	DANISH	dan	near		nɛˀɐ̯	n ɛˀɐ̯	n E	N V	N E	near:B	1131	nE	5062	near:2	1278
7562	DANISH_FJOLDE		near		neæɹ	n eæ ɹ	n e r	N V R	N E R	near:B	1131	ner	5063	near:2	1278
7563	GUTNISH_LAU		near		nɛːr	n ɛː r	n E r	N V R	N E R	near:B	1131	nEr	5064	near:2	1278
7564	ENGLISH	eng	near		nɪə	n ɪə	n i	N V	N I	near:B	1131	ni	5065	near:2	1278
7565	DUTCH	nld	near		nabɛi	n a b ɛi	n a b E	N V P V	N A P E	near:B	1131	nabE	5066	near:10	1278
7566	GERMAN	deu	near		na:ə	n a:ə	n a	N V	N A	near:B	1131	na	5067	near:2	1278
7567	LATIN	lat	near		ˈprope	ˈp r o p e	p r o p e	P R V P V	P R U P E	near:H	1133	prope	5068	near:3	1281
7568	CATALAN	cat	near		əpɾɔp	ə p ɾ ɔ p	I p r o p	V P R V P	E P R U P	near:H	1133	3prop	5069	near:3	1281
7569	FRENCH	fra	near		pʀɛ	p ʀ ɛ	p r E	P R V	P R E	near:I	1134	prE	5070	near:9	1281
7570	ITALIAN	ita	near		vitʃino	v i t ʃ i n o	v i t S i n o	W V T S V N V	B I T S I N U	near:J	1135	vitSino	5071	near:8	1285
7571	OLD_IRISH	sga	near		ogus	o g u s	o g u s	V K V S	U K Y S	near:Q	1139	ogus	5072	near:7	1280
1372	ANCIENT_GREEK	grc	neck		trákʰɛːlos	t r á kʰ ɛː l o s	t r a k E l o s	T R V K V R V S	T R A K E L U S	neck:R	1154	trakElos	5073	neck:12	1295
1373	ANCIENT_GREEK	grc	neck		au̯kʰɛ́n	au̯ kʰ ɛ́ n	a k E n	V K V N	A K E N	neck:D	1145	akEn	5074	neck:20	1296
1374	GREEK	ell	neck		le̞ˈmo̞s	l e̞ ˈm o̞ s	l e m o s	R V M V S	L E M U S	neck:I	1149	lemos	5075	neck:11	1300
1376	OSSETIC_IRON	oss	neck		bɐržɐj	b ɐ r ž ɐ j	b a r Z a y	P V R S V J	P E R S E J	neck:E	1146	barZay	5076	neck:10	1293
1377	OSSETIC_DIGOR	oss	neck		bɐrzɐj	b ɐ r z ɐ j	b a r z a y	P V R S V J	P E R S E J	neck:E	1146	barzay	5077	neck:10	1293
1378	BIHARI	mai	neck		gərdain	g ə r d ai n	g I r d a n	K V R T V N	K E R T A N	neck:A	1143	g3rdan	5078	neck:9	1294
1379	URDU	urd	neck		ɡəɾd̪ən	ɡ ə ɾ d̪ ə n	g I r d I n	K V R T V N	K E R T E N	neck:A	1143	g3rd3n	5079	neck:9	1294
1380	MARATHI	mar	neck		man	m a n	m a n	M V N	M A N	neck:U	1155	man	5080	neck:19	1299
1381	OLD_CHURCH_SLAVONIC	chu	neck		vɯja	v ɯ j a	v u y a	W V J V	B I J A	neck:V	1156	vuya	5081	neck:18	1288
1382	SERBO-CROATIAN	srp	neck		vrâːt	v r âː t	v r a t	W R V T	B R A T	neck:A	1143	vrat	5082	neck:4	1290
1383	BULGARIAN	bul	neck		vrat	v r a t	v r a t	W R V T	B R A T	neck:A	1143	vrat	5083	neck:4	1290
1384	BULGARIAN	bul	neck		ˈʃijə	ˈʃ i j ə	S i y I	S V J V	S I J E	neck:H	1148	Siy3	5084	neck:3	1288
1385	MACEDONIAN	mkd	neck		vrat	v r a t	v r a t	W R V T	B R A T	neck:A	1143	vrat	5085	neck:4	1290
1386	RUSSIAN	rus	neck		ʂɛja	ʂ ɛ j a	S E y a	S V J V	S E J A	neck:H	1148	SEya	5086	neck:3	1288
1387	POLISH	pol	neck		ʂɘ̟ja	ʂ ɘ̟ j a	S I y a	S V J V	S E J A	neck:H	1148	S3ya	5087	neck:3	1288
1388	BELARUSIAN	bel	neck		ˈʂɨja	ˈʂ ɨ j a	S I y a	S V J V	S I J A	neck:H	1148	S3ya	5088	neck:3	1288
1389	UKRAINIAN	ukr	neck		ˈʂɪja	ˈʂ ɪ j a	S i y a	S V J V	S I J A	neck:H	1148	Siya	5089	neck:3	1288
1390	SLOVAK	slk	neck		kr̩k	k r̩ k	k r k	K R K	K R K	neck:P	1153	krk	5090	neck:8	1292
1391	CZECH	ces	neck		kr̩k	k r̩ k	k r k	K R K	K R K	neck:P	1153	krk	5091	neck:8	1292
1392	SORBIAN_UPPER	hsb	neck		ˈʃija	ˈʃ i j a	S i y a	S V J V	S I J A	neck:H	1148	Siya	5092	neck:3	1288
1393	SORBIAN_LOWER	dsb	neck		ˈʂɘ̟ja	ˈʂ ɘ̟ j a	S I y a	S V J V	S E J A	neck:H	1148	S3ya	5093	neck:3	1288
1394	SLOVENIAN	slv	neck		vrâːt	v r âː t	v r a t	W R V T	B R A T	neck:A	1143	vrat	5094	neck:4	1290
1395	OLD_NORSE	non	neck		ɣnakːi	ɣ n a kː i	x n a k i	K N V K V	G N A K I	neck:N	1151	xnaki	5095	neck:2	1286
1396	OLD_NORSE	non	neck		ˈsviːri	ˈs v iː r i	s v i r i	S W V R V	S B I R I	neck:O	1152	sviri	5096	neck:6	1291
1397	OLD_NORSE	non	neck		hals	h a l s	h a l s	H V R S	H A L S	neck:B	1144	hals	5097	neck:1	1287
1398	ICELANDIC	isl	neck		ˈn̥aʰkːɪ	ˈn̥ aʰ kː ɪ	n a k i	N V K V	N A K I	neck:N	1151	naki	5098	neck:2	1286
1399	ICELANDIC	isl	neck		ˈsviːrɪ	ˈs v iː r ɪ	s v i r i	S W V R V	S B I R I	neck:O	1152	sviri	5099	neck:6	1291
1400	ICELANDIC	isl	neck		hauls	h au l s	h a l s	H V R S	H A L S	neck:B	1144	hals	5100	neck:1	1287
1401	FAROESE	fao	neck		ˈnaʰkːɪ	ˈn aʰ kː ɪ	n a k i	N V K V	N A K I	neck:N	1151	naki	5101	neck:2	1286
1402	FAROESE	fao	neck		ˈhɔlsʊɹ	ˈh ɔ l s ʊ ɹ	h o l s u r	H V R S V R	H U L S Y R	neck:B	1144	holsur	5102	neck:1	1287
1403	FAROESE	fao	neck		ˈsvʊiːɹɪ	ˈs v ʊiː ɹ ɪ	s v u r i	S W V R V	S B Y R I	neck:O	1152	svuri	5103	neck:6	1291
1404	NORWEGIAN_RIKSMAL	nor	neck		hals	h a l s	h a l s	H V R S	H A L S	neck:B	1144	hals	5104	neck:1	1287
1405	NORWEGIAN_RIKSMAL	nor	neck		ˈnàkːə	ˈn à kː ə	n a k I	N V K V	N A K E	neck:N	1151	nak3	5105	neck:2	1286
1406	OLD_SWEDISH		neck		hals	h a l s	h a l s	H V R S	H A L S	neck:B	1144	hals	5106	neck:1	1287
1407	OLD_SWEDISH		neck		ˈnakːe	ˈn a kː e	n a k e	N V K V	N A K E	neck:N	1151	nake	5107	neck:2	1286
1408	SWEDISH	swe	neck		ˈnàkːə	ˈn à kː ə	n a k I	N V K V	N A K E	neck:N	1151	nak3	5108	neck:2	1286
1409	SWEDISH	swe	neck		hals	h a l s	h a l s	H V R S	H A L S	neck:B	1144	hals	5109	neck:1	1287
1410	ELFDALIAN	qov	neck		oːs	oː s	o s	V S	U S	neck:B	1144	os	5110	neck:17	1287
1411	DANISH	dan	neck		ˈnɑɡ̊ʰe	ˈn ɑ ɡ̊ʰ e	n o g e	N V K V	N A K E	neck:N	1151	noge	5111	neck:2	1286
1412	DANISH	dan	neck		halˀs	h a lˀ s	h a l s	H V R S	H A L S	neck:B	1144	hals	5112	neck:1	1287
1413	DANISH_FJOLDE		neck		naɡ	n a ɡ	n a g	N V K	N A K	neck:N	1151	nag	5113	neck:7	1286
1414	DANISH_FJOLDE		neck		hɑls	h ɑ l s	h o l s	H V R S	H A L S	neck:B	1144	hols	5114	neck:1	1287
1415	GUTNISH_LAU		neck		hals	h a l s	h a l s	H V R S	H A L S	neck:B	1144	hals	5115	neck:1	1287
1416	GUTNISH_LAU		neck		ˈnakːɛ	ˈn a kː ɛ	n a k E	N V K V	N A K E	neck:N	1151	nakE	5116	neck:2	1286
1417	ENGLISH	eng	neck		nɛk	n ɛ k	n E k	N V K	N E K	neck:N	1151	nEk	5117	neck:7	1286
1420	DUTCH	nld	neck		nɛk	n ɛ k	n E k	N V K	N E K	neck:N	1151	nEk	5118	neck:7	1286
1421	DUTCH	nld	neck		hɑls	h ɑ l s	h o l s	H V R S	H A L S	neck:B	1144	hols	5119	neck:1	1287
1422	GERMAN	deu	neck		hals	h a l s	h a l s	H V R S	H A L S	neck:B	1144	hals	5120	neck:1	1287
1423	GERMAN	deu	neck		nakn̩	n a k n̩	n a k n	N V K N	N A K N	neck:N	1151	nakn	5121	neck:16	1286
1424	LATIN	lat	neck		ˈkolːum	ˈk o lː u m	k o l u m	K V R V M	K U L Y M	neck:B	1144	kolum	5122	neck:5	1289
1425	CATALAN	cat	neck		kɔʎ	k ɔ ʎ	k o l	K V R	K U L	neck:B	1144	kol	5123	neck:5	1289
1426	PORTUGUESE	por	neck		pɨʃˈkosu	p ɨ ʃ ˈk o s u	p I S k o s u	P V S K V S V	P I S K U S Y	neck:F	1147	p3Skosu	5124	neck:15	1297
1427	SPANISH	spa	neck		kweʎo	k w e ʎ o	k w e l o	K W V R V	K W E L U	neck:B	1144	kwelo	5125	neck:5	1289
1428	FRENCH	fra	neck		ku	k u	k u	K V	K Y	neck:B	1144	ku	5126	neck:14	1289
1429	ITALIAN	ita	neck		kollo	k o ll o	k o l o	K V R V	K U L U	neck:B	1144	kolo	5127	neck:5	1289
1430	OLD_IRISH	sga	neck		munʹe:l	m u nʹ e: l	m u n e l	M V N V R	M Y N E L	neck:K	1150	munel	5128	neck:13	1298
9806	ANCIENT_GREEK	grc	new		kai̯nós	k ai̯ n ó s	k a n o s	K V N V S	K A N U S	new:C	1158	kanos	5129	new:14	1302
9807	ANCIENT_GREEK	grc	new		néos	n é o s	n e o s	N V V S	N E U S	new:A	1157	neos	5130	new:5	1302
9808	GREEK	ell	new		ce̞ˈnurʝo̞s	c e̞ ˈn u r ʝ o̞ s	T e n u r S o s	K V N V R S V S	C E N Y R S U S	new:C	1158	TenurSos	5131	new:13	1303
9809	GREEK	ell	new		ˈneos	ˈn eo s	n e s	N V S	N E S	new:A	1157	nes	5132	new:5	1301
9813	OSSETIC_IRON	oss	new		nog	n o g	n o g	N V K	N U K	new:A	1157	nog	5133	new:4	1301
9814	OSSETIC_DIGOR	oss	new		nɐwɐg	n ɐ w ɐ g	n a w a g	N V W V K	N E W E K	new:A	1157	nawag	5134	new:4	1301
9816	ORIYA	ori	new		nua	n ua	n u	N V	N Y	new:A	1157	nu	5135	new:3	1301
9817	BIHARI	mai	new		nəb	n ə b	n I b	N V P	N E P	new:A	1157	n3b	5136	new:1	1301
9818	URDU	urd	new		nəjɑ	n ə j ɑ	n I y o	N V J V	N E J A	new:A	1157	n3yo	5137	new:12	1304
9819	MARATHI	mar	new		nəwi:n	n ə w i: n	n I w i n	N V W V N	N E W I N	new:A	1157	n3win	5138	new:11	1301
9820	OLD_CHURCH_SLAVONIC	chu	new		nɔvʊ̆	n ɔ v ʊ̆	n o v u	N V W V	N U B Y	new:A	1157	novu	5139	new:1	1301
9821	SERBO-CROATIAN	srp	new		nôv	n ô v	n o v	N V W	N U B	new:A	1157	nov	5140	new:1	1301
9822	BULGARIAN	bul	new		nɔv	n ɔ v	n o v	N V W	N U B	new:A	1157	nov	5141	new:1	1301
9823	MACEDONIAN	mkd	new		nov	n o v	n o v	N V W	N U B	new:A	1157	nov	5142	new:1	1301
9824	RUSSIAN	rus	new		nɔvɨj	n ɔ v ɨ j	n o v I y	N V W V J	N U B I J	new:A	1157	nov3y	5143	new:1	1301
9825	POLISH	pol	new		ˈnɔvɘ̟	ˈn ɔ v ɘ̟	n o v I	N V W V	N U B E	new:A	1157	nov3	5144	new:1	1301
9826	BELARUSIAN	bel	new		ˈnɔvɨ	ˈn ɔ v ɨ	n o v I	N V W V	N U B I	new:A	1157	nov3	5145	new:1	1301
9827	UKRAINIAN	ukr	new		nɔˈvɪj	n ɔ ˈv ɪ j	n o v i y	N V W V J	N U B I J	new:A	1157	noviy	5146	new:1	1301
